Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
33,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,443.401912,456.727116,13.325204000000042,2.8181000000000003,,,3.0682,3.3155,0.24730000000000008,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,[3.4170000000000003],[3.4676],"[3.3155, 3.5463, 3.6813]","[3.3653, 3.6111, 3.7424]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
34,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,456.738913,470.076615,13.337701999999979,2.8181000000000003,,,3.0682,3.3280000000000003,0.25980000000000025,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[3.6003000000000003, 3.7287]","[3.6416, 3.7764]","[3.3280000000000003, 3.4417, 11.5135]","[3.3813, 3.5173, 11.5348]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
35,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,470.087712,483.447015,13.359303000000011,2.8181000000000003,,,3.0682,3.3496,0.2814000000000001,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,[3.4733],[3.5353000000000003],"[3.3496, 3.512, 3.6158]","[3.4004000000000003, 3.5329, 3.666]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
36,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,483.463512,496.943715,13.480203000000017,2.8181000000000003,,,3.0682,3.4705000000000004,0.4023000000000003,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[3.483, 3.5904000000000003, 8.4276, 8.585, 10.2712]","[3.5216000000000003, 3.6493, 8.4824, 8.6011, 10.3012]","[3.4705000000000004, 3.6371, 3.7177, 8.5662]","[3.5253, 3.6459, 3.7844, 8.6201]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
37,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,496.957312,510.512215,13.554903000000024,2.8181000000000003,3.5548,0.7366999999999999,3.0682,3.5370000000000004,0.4688000000000003,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[3.5370000000000004, 3.675, 3.7923, 3.9044]","[3.5941, 3.7274, 3.8355, 3.9492]","[3.9137, 4.0274]","[3.9489, 4.0755]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
38,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,510.532912,524.003715,13.470803000000046,2.8181000000000003,,,3.0682,3.4611,0.3929,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,[3.5195000000000003],[3.5346],"[3.4611, 3.6153]","[3.5386, 3.68]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
39,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,524.014512,537.497815,13.483302999999978,2.8181000000000003,,,3.0682,3.4736,0.4054000000000002,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[3.6133, 3.7399]","[3.6617, 3.7933]",[3.4736],[3.5315000000000003],0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
40,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,537.508912,550.885715,13.376802999999995,2.8206,3.3767,0.5560999999999998,3.0707,3.3588,0.2881,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[4.1009],[4.1080000000000005],"[3.3588, 3.4654000000000003, 3.5607, 3.6675, 3.7866, 3.9306, 4.0981000000000005]","[3.4013, 3.5012000000000003, 3.6038, 3.7154, 3.8389, 3.9706, 4.1154]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
41,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,550.901412,564.248115,13.346702999999934,2.8206,3.3466,0.5259999999999998,3.0707,3.3287,0.258,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[3.6375],[3.6736],"[3.3287, 3.4244000000000003, 3.5172000000000003, 3.6385, 3.8828]","[3.367, 3.4608000000000003, 3.5647, 3.6725, 3.9186]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
42,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,564.261812,577.607115,13.345303000000058,2.8206,3.3452,0.5246,3.0707,3.3273,0.25660000000000016,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[3.3273, 3.4244000000000003, 3.5211, 3.6358, 3.7765]","[3.3674, 3.4629000000000003, 3.5694000000000004, 3.6842, 3.7976]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
43,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,577.617212,590.989615,13.372402999999963,2.8206,3.3723,0.5516999999999999,3.0707,3.3544,0.28370000000000006,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[4.1735],[4.2123],"[3.3544, 3.4682, 3.5579, 3.6627, 3.7757, 3.899, 4.034800000000001, 4.174300000000001, 4.3292]","[3.3968000000000003, 3.4924, 3.5926, 3.7039, 3.8218, 3.9471, 4.0784, 4.2111, 4.3696]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
44,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,591.001912,604.358015,13.356103000000076,2.8206,3.3560000000000003,0.5354000000000001,3.0707,3.3381000000000003,0.2674000000000003,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,"[3.8743, 3.9996, 4.1271, 6.461, 7.3249, 7.665, 8.1178, 8.2813, 8.334, 8.379800000000001, 8.613, 8.7171, 8.785300000000001, 8.9044, 8.9445, 9.1194, 9.144, 9.3389, 9.3722, 9.5507, 9.5629, 9.783, 9.9188, 9.9847, 10.7591, 10.8419]","[3.9176, 4.0407, 4.1698, 6.5102, 7.3683, 7.6882, 8.1594, 8.292300000000001, 8.3794, 8.3832, 8.7148, 8.753400000000001, 8.8374, 8.921800000000001, 9.0387, 9.1278, 9.2639, 9.3556, 9.5425, 9.5596, 9.7697, 9.7864, 9.9596, 10.136, 10.7803, 10.9225]","[3.3381000000000003, 3.4415, 3.5343, 3.6393, 3.7516, 3.8761, 4.2671, 6.3078, 6.4823, 7.3425, 7.6645, 8.132100000000001, 8.614700000000001, 8.734300000000001, 8.7658, 8.9557, 9.076, 9.1287, 9.1626, 9.2982, 9.3916, 9.6535, 9.9338, 10.797]","[3.3792, 3.4730000000000003, 3.5701, 3.6836, 3.7988, 3.917, 4.311, 6.3463, 6.506, 7.3647, 7.6913, 8.163400000000001, 8.7316, 8.7407, 8.9038, 9.0721, 9.0994, 9.1294, 9.2918, 9.3292, 9.6492, 9.7622, 10.1477, 10.9174]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
45,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,604.375212,617.740515,13.365302999999926,2.8206,3.3652,0.5446,3.0707,3.3473,0.2766000000000002,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,"[3.9, 4.3353, 4.4976]","[3.9451, 4.3825, 4.5445]","[3.3473, 3.4677, 3.5589, 3.6621, 3.7767, 4.0399, 4.186, 4.3383, 7.551, 11.8336]","[3.4016, 3.4916, 3.5944000000000003, 3.7051, 3.8197, 4.0909, 4.2251, 4.3798, 7.5831, 11.8841]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
46,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,617.754112,631.121215,13.367103000000043,2.8206,3.367,0.5463999999999998,3.0707,3.3491,0.2784,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[11.6454],[11.6923],"[3.3491, 3.4611, 3.5567, 3.6579, 3.7739, 3.9067, 11.5312]","[3.3943000000000003, 3.49, 3.5954, 3.7044, 3.8242, 3.9575, 11.5581]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
47,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,631.134412,644.516715,13.382302999999979,2.8206,,,3.0707,3.3726000000000003,0.3019000000000003,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,"[3.3726000000000003, 3.4962, 3.6321, 4.2378]","[3.4158, 3.5731, 3.6969, 4.2715000000000005]","[3.5607, 3.7683, 3.9166, 12.4312]","[3.5695, 3.8288, 3.9769, 12.4452]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
48,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,644.529512,657.891415,13.361903000000098,2.8206,3.3618,0.5411999999999999,3.0707,3.3439,0.2732000000000001,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[3.7684],[3.8091],"[3.3439, 3.4481, 3.5433000000000003, 3.6478, 3.7686, 4.0338, 10.0919]","[3.3866, 3.4849, 3.5862000000000003, 3.6961, 3.8142, 4.0657000000000005, 10.1181]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
49,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,657.906112,671.241215,13.335103000000004,2.8206,3.335,0.5143999999999997,3.0707,3.3171,0.24639999999999995,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[3.4406000000000003],[3.486],"[3.3171, 3.4385000000000003, 3.5459, 3.6669]","[3.3643, 3.4862, 3.6022000000000003, 3.7203]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
50,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,671.282812,684.586415,13.303602999999953,2.8206,3.3035,0.4828999999999999,3.0707,3.2856,0.2149000000000001,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[3.8922],[3.9354],"[3.2856, 3.3966000000000003, 3.4953000000000003, 3.6153, 3.7502, 3.8903, 4.1858]","[3.3306, 3.4367, 3.5530000000000004, 3.6767, 3.8065, 3.9341, 4.2103]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
51,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,684.597512,697.986415,13.388902999999914,2.8206,3.3888000000000003,0.5682,3.0707,3.3709,0.30020000000000024,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,"[3.3933, 3.9722, 4.1044, 10.0407]","[3.4451, 4.0208, 4.1546, 10.0838]","[3.3709, 3.5098000000000003, 3.6302, 3.7298, 3.8462, 3.9716, 4.107, 4.2332, 4.3861, 9.9003, 10.0429]","[3.4521, 3.569, 3.6645, 3.7804, 3.8979, 4.0218, 4.1534, 4.295100000000001, 4.4404, 9.9367, 10.0833]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
52,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,698.000912,711.413515,13.41260299999999,2.8206,3.4125,0.5918999999999999,3.0707,3.3946,0.3239000000000001,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[3.9667],[4.0112000000000005],"[3.3946, 3.5036, 3.6011, 3.709, 3.8283, 3.9669, 9.8658]","[3.4416, 3.5392, 3.6439, 3.7611, 3.8823, 4.0096, 9.9114]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
53,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,711.429512,724.788915,13.35940299999993,2.8206,3.3593,0.5387,3.0707,3.3414,0.27070000000000016,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[3.3414, 3.4494, 3.5568, 3.6596, 3.7759, 3.9185, 5.9354000000000005, 10.156]","[3.3831, 3.4875000000000003, 3.596, 3.7064, 3.8251, 3.9606, 5.9687, 10.1757]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
54,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,724.802212,738.154715,13.352502999999956,2.8206,3.3524000000000003,0.5318,3.0707,3.3345,0.26380000000000026,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,"[3.7401, 3.8529, 4.3997, 10.5662, 10.6671]","[3.7803, 3.8942, 4.443700000000001, 10.5932, 10.7195]","[3.3345, 3.4320000000000004, 3.5244, 3.6266, 3.7415, 3.9795, 4.1013, 4.4028, 4.570600000000001, 10.5692, 10.6897, 10.789]","[3.3669, 3.4587000000000003, 3.5594, 3.6711, 3.781, 4.0288, 4.1607, 4.4386, 4.6227, 10.5895, 10.7092, 10.8396]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
55,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,738.166112,751.501015,13.334903000000054,2.8206,3.3348,0.5141999999999998,3.0707,3.3169,0.24619999999999997,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[3.7882],[3.8274],"[3.3169, 3.4216, 3.5262, 3.6472, 3.787, 4.105300000000001, 12.435]","[3.3494, 3.4675, 3.5847, 3.7035, 3.8279, 4.1619, 12.4779]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
56,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,751.512812,764.883615,13.37080299999991,2.8206,3.3707000000000003,0.5501,3.0707,3.3528,0.28210000000000024,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[3.3528, 3.4682, 3.572, 3.6879, 3.9834, 7.420100000000001, 10.4145]","[3.4005, 3.5130000000000003, 3.6259, 3.7458, 4.0236, 7.4423, 10.4483]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
57,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,764.894212,778.211115,13.316902999999911,2.8206,3.3168,0.4962,3.0707,3.2989,0.22820000000000018,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[4.2939],[4.3436],"[3.2989, 3.3986, 3.4959, 3.6003000000000003, 3.7255, 3.8561, 4.1458, 4.293200000000001, 9.0024, 9.142, 12.9462]","[3.3378, 3.4349000000000003, 3.5407, 3.6564, 3.7825, 3.9191, 4.1949000000000005, 4.3424000000000005, 9.0488, 9.1767, 12.9768]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
58,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,778.226012,791.573415,13.347402999999986,2.8206,3.3473,0.5267,3.0707,3.3294,0.25870000000000015,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,"[3.8809, 4.0182]","[3.917, 4.0546]","[3.3294, 3.4334, 3.5306, 3.6329, 3.7457, 3.8786, 4.0203, 4.1475, 4.2851, 10.0502, 10.3456]","[3.3705000000000003, 3.4702, 3.5715000000000003, 3.6811, 3.7984, 3.9225, 4.0516000000000005, 4.2001, 4.3445, 10.0796, 10.3924]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
59,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,791.584012,804.960416,13.37640399999998,2.8206,3.3763,0.5556999999999999,3.0707,3.3584,0.28770000000000007,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,"[3.366, 3.5079, 8.616900000000001]","[3.393, 3.5411, 8.643500000000001]","[3.3584, 3.467, 3.5063, 3.5936000000000003, 3.6116, 3.7298, 3.8341, 3.9604, 4.0999, 8.224, 8.3363, 8.4765, 8.6191, 10.6253, 13.0063]","[3.3962000000000003, 3.4728000000000003, 3.5609, 3.5938000000000003, 3.6695, 3.7694, 3.8902, 4.0233, 4.1632, 8.2677, 8.387500000000001, 8.499500000000001, 8.6411, 10.6702, 13.0261]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
60,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,804.975012,818.343615,13.368603000000007,2.8181000000000003,,,3.0682,3.3589,0.2907000000000002,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[3.7492, 3.8732, 4.0106, 4.2985, 4.5841, 8.484, 10.2009, 10.3524]","[3.8035, 3.9251, 4.0848, 4.3582, 4.6337, 8.513200000000001, 10.2298, 10.4153]","[3.3589, 3.4734000000000003, 3.6261, 3.7826, 4.0411, 4.1585, 4.3245000000000005, 8.267800000000001, 8.4863, 10.3537, 10.4999]","[3.4041, 3.5652000000000004, 3.6824, 3.8004, 4.087400000000001, 4.2202, 4.3555, 8.3094, 8.509500000000001, 10.414, 10.5578]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
61,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,818.354212,831.752815,13.398603000000094,2.8181000000000003,,,3.0682,3.3889,0.3207,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,[],[],"[3.3889, 3.5064, 3.6541, 9.1811, 11.7329]","[3.436, 3.5691, 3.6974, 9.2182, 11.7457]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
62,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,831.764412,845.135216,13.370804000000021,2.8181000000000003,,,3.0682,3.3611,0.29289999999999994,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,[],[],"[3.3611, 3.4742, 3.6254, 3.7735]","[3.4025000000000003, 3.539, 3.6889, 3.8217]",0.0083,0.0084,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,018,36003,018,1.8.2,018_stage_training_v6_20250618-115049,2025-06-18,11:51:01.564773,12:51:19.068223
