Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
10,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,47.732729,52.977819,5.2450899999999985,2.8207,4.2451,1.0,3.0707,3.9753,0.9046000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[0.0396, 0.0688, 0.21899999999999997, 0.3381, 0.4772, 3.9753, 4.0625, 4.1749, 4.2689, 4.3601, 4.4716000000000005, 4.5892, 4.7358, 5.2438]","[0.0448, 0.0918, 0.254, 0.3921, 0.5341, 3.9869, 4.0996000000000015, 4.1931, 4.2958, 4.4016, 4.5114, 4.6309000000000005, 4.7620000000000005]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
11,1,1.0,0,0,1,0,,1.0,,,0,52.993729,58.073919,5.0801899999999955,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,[0.33240000000000003],[0.3397],[0.4708],[0.4839],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
12,0,,0,0,1,0,,,,,0,58.097929,63.175619,5.077689999999997,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
13,0,,0,0,1,0,,,,,0,63.193429,68.271119,5.077689999999997,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
14,0,,0,0,1,0,,,,,0,68.28712900000001,73.364819,5.077690000000004,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
15,1,,0,0,1,0,,,,,0,73.388129,78.468319,5.080189999999988,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
16,0,,0,0,1,0,,,,,0,78.52172900000002,83.599419,5.077690000000004,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
17,0,,0,0,1,0,,,,,0,83.625029,88.70271899999999,5.077690000000004,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,"[4.7474, 4.7815, 4.8701]","[4.7604000000000015, 4.7859, 4.909]",[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
18,1,,0,0,1,0,,,,,0,88.72042900000002,93.800619,5.080190000000002,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],"[0.5961000000000001, 0.7046, 0.8275, 0.9402, 1.0513, 1.1617, 1.2829000000000002, 1.3928, 1.5123, 1.6666, 1.8382, 1.9503, 4.5499, 4.5886000000000005, 4.6637]","[0.6081, 0.7604000000000001, 0.8734000000000001, 0.9827, 1.0916, 1.2048, 1.3226, 1.4407, 1.5595, 1.6961000000000002, 1.8575, 1.9979, 4.586, 4.5893000000000015, 4.7159]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
19,0,,0,0,1,0,,,,,0,93.828229,98.905919,5.077690000000004,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
20,0,,0,0,1,0,,,,,0,98.939929,104.017619,5.077689999999991,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],"[0.276, 0.3707, 0.4908]","[0.2947, 0.4197, 0.5529000000000001]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
21,0,,0,0,1,0,,,,,0,104.053029,109.130719,5.077690000000004,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],"[4.541, 4.6926000000000005, 4.7127]","[4.5864, 4.7003, 4.7406000000000015]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
22,0,,0,0,0,1,0.0,,1.0,,1,109.148529,115.162119,6.013590000000009,2.8182,5.0136,1.0,3.0682,4.0041,0.9359000000000002,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],"[4.0041, 5.8752]","[4.0132, 5.8858000000000015]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
23,0,0.0,0,0,1,0,,0.0,,,0,115.180429,120.258119,5.077689999999991,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[0.13720000000000002, 0.7081000000000001]","[0.1758, 0.7489]","[0.386, 0.4071]","[0.4004, 0.4312]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
24,0,,0,0,1,0,,,,,0,120.275529,125.353219,5.077689999999991,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],"[2.2388, 4.5284]","[2.2617000000000003, 4.546]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
25,1,,0,0,1,0,,,,,0,125.383529,130.463719,5.080190000000002,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
26,0,,1,0,0,0,1.0,,0.0,,1,130.474429,134.995119,4.520690000000002,2.8182,3.5207,0.7025000000000001,3.0682,3.2517,0.1835,aaa,aaa,1,,0,1,0,1,-70.0,,"[3.2517, 3.5038, 3.5836, 3.7013, 3.82]","[3.2915, 3.5108, 3.6272, 3.7336, 3.8414]","[3.9345, 4.0440000000000005, 4.1663000000000014]","[3.9557, 4.0836000000000015, 4.2017]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
27,0,1.0,0,0,1,0,,1.0,,,0,135.035829,140.113519,5.077689999999991,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[4.2726000000000015],[4.2782],"[4.399, 4.4815000000000005]","[4.4005, 4.5242]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
28,1,,0,0,1,0,,,,,0,140.133929,145.21411899999995,5.080190000000017,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
29,0,,0,0,1,0,,,,,0,145.22622900000005,150.303919,5.077690000000018,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
30,1,,0,0,1,0,,,,,0,150.314629,155.39481899999996,5.080190000000017,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
31,0,,0,0,1,0,,,,,0,155.419729,160.497419,5.077690000000018,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[1.6615],[1.6967],[1.8010000000000002],[1.8101],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
32,1,,0,0,1,0,,,,,0,160.533129,165.613319,5.080189999999988,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
33,1,,0,0,1,0,,,,,0,165.642129,170.722319,5.080189999999988,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
34,0,,0,0,1,0,,,,,0,170.744829,175.822519,5.077689999999991,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
35,0,,0,0,1,0,,,,,0,175.847229,180.924919,5.077689999999991,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
36,0,,0,0,1,0,,,,,0,180.947129,186.024819,5.077690000000018,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
37,0,,0,0,1,0,,,,,0,186.043229,191.120919,5.077689999999991,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
38,0,,0,0,1,0,,,,,0,191.152429,196.230119,5.077689999999991,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
39,1,,0,0,1,0,,,,,0,196.248829,201.329019,5.080189999999988,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
40,1,,0,0,1,0,,,,,0,201.359929,206.440119,5.080190000000017,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,620,36002,620,1.6.2,620_stage_training_v3_20220801-125734,2022-08-01,12:57:44.631894,13:14:36.771354
