Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
10,0,0.0,0,0,0,1,0.0,1.0,1.0,1.0,1,48.205830999999996,53.915133999999995,5.7093029999999985,2.8182,4.7093,1.0,3.0682,3.6998,0.6316000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[1.6623, 1.7218, 2.197, 2.3103, 2.4891, 2.7009000000000003, 3.6998, 3.7408, 4.0116000000000005, 4.0491, 4.292]","[1.6749, 1.7393, 2.2095, 2.3901000000000003, 2.5907, 2.7764, 3.7157, 3.758, 4.0348000000000015, 4.0889, 4.3145]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
11,0,0.0,0,0,1,0,,0.0,,,0,53.92923100000001,59.006933999999994,5.077703,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[1.9153],[1.9744],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
12,1,,0,0,1,0,,,,,0,59.02523100000001,64.105434,5.0802030000000045,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],"[0.9846, 1.1217, 1.3495, 1.568, 4.4833, 4.5427]","[1.0344, 1.1628, 1.4501000000000002, 1.5992000000000002, 4.5292, 4.5544]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
13,1,,0,0,1,0,,,,,0,64.11873100000001,69.198934,5.080202999999997,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,"[4.2033000000000005, 4.2274, 4.2336]","[4.1926000000000005, 4.2272, 4.2278]","[2.4669000000000003, 2.6108, 2.7882, 4.4030000000000005, 4.6202000000000005]","[2.5165, 2.6782, 2.8814, 4.48, 4.6332]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
14,1,,0,0,1,0,,,,,0,69.215531,74.295734,5.080202999999997,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,"[4.9609000000000005, 4.9611]","[4.9537, 4.961]",[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
15,1,,0,0,1,0,,,,,0,74.311431,79.391634,5.080202999999997,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,"[1.6493, 1.9004, 1.9836, 1.9855, 1.9865]","[1.6468, 1.652, 1.9797, 1.9854, 1.9856]",[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
16,0,,0,0,1,0,,,,,0,79.40553100000002,84.483234,5.077703,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,"[1.5086000000000002, 1.6362, 1.6692, 1.6705, 1.7154, 1.7157, 1.8711, 2.0186, 2.1516]","[1.5079, 1.5747, 1.6687, 1.6695, 1.6707, 1.7156, 1.7997, 2.0022, 2.1032]",[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
17,1,,0,0,1,0,,,,,0,84.49843100000002,89.578634,5.080202999999997,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
18,1,,0,0,1,0,,,,,0,89.59293100000002,94.67313399999999,5.080203000000012,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
19,0,,0,0,1,0,,,,,0,94.688731,99.766434,5.077703,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,"[0.2297, 0.2327, 0.233, 0.2337, 0.2354, 0.3504, 0.4296, 1.9119, 1.9123, 1.9127, 2.0274]","[0.1114, 0.2322, 0.2328, 0.2335, 0.2338, 0.2843, 0.3908, 1.9117, 1.9121, 1.9124, 1.9906]",[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
20,0,,0,0,1,0,,,,,0,99.78043100000001,104.858134,5.077703000000014,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
21,0,,0,0,1,0,,,,,0,104.872731,109.950434,5.077703,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
22,0,,0,0,1,0,,,,,0,109.963531,115.041234,5.077703,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
23,1,,0,0,1,0,,,,,0,115.05583100000001,120.13603400000001,5.080202999999997,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
24,0,,0,0,1,0,,,,,0,120.14773100000001,125.225434,5.077703000000014,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],"[4.7745000000000015, 4.9725]","[4.8448, 4.9875]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
25,0,,0,0,1,0,,,,,0,125.239631,130.31733400000002,5.077702999999985,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],"[0.002, 0.029300000000000007]","[0.0243, 0.1054]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
26,1,,0,0,1,0,,,,,0,130.329731,135.40993400000002,5.080202999999983,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[2.6942],[2.748],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
27,1,,0,0,1,0,,,,,0,135.425731,140.505934,5.080202999999983,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
28,1,,1,0,0,0,1.0,,1.0,,1,140.519031,144.901534,4.3825029999999865,2.8207,3.3825000000000003,0.5618000000000003,3.0707,3.1157000000000004,0.045000000000000366,iaa,iaa,1,,0,0,1,1,70.0,,[],[],"[2.9039, 3.1157000000000004, 3.3583000000000003, 3.4581, 3.5655, 3.6738, 3.7985, 3.9305, 4.2026]","[2.9577, 3.2935000000000003, 3.3975, 3.5015, 3.6076, 3.7211, 3.8475, 3.9724, 4.2496]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
29,1,1.0,0,0,1,0,,1.0,,,0,144.91813100000005,149.998334,5.080203000000012,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[0.0781, 0.2535, 0.4007, 0.4843, 0.5648000000000001, 0.5927, 0.6525000000000001, 1.0314, 1.0985, 1.2442, 4.5479, 4.7035, 4.856800000000002, 4.8682, 4.8809000000000005]","[0.1568, 0.3215, 0.4272, 0.5021, 0.5764, 0.5966, 0.6658000000000001, 1.0351, 1.1362, 1.3063, 4.6029, 4.7734000000000005, 4.8681, 4.8686, 4.9468000000000005]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
30,1,,0,0,1,0,,,,,0,150.01483100000004,155.095034,5.080203000000012,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[0.3282],[0.4445],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
31,1,,0,0,1,0,,,,,0,155.112331,160.192534,5.080202999999983,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[0.8366],[0.8888],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
32,1,,0,0,1,0,,,,,0,160.202631,165.282834,5.080203000000012,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
33,1,,0,0,1,0,,,,,0,165.299831,170.380034,5.080202999999983,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
34,1,,0,0,1,0,,,,,0,170.394331,175.474534,5.080203000000012,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
35,1,,0,0,1,0,,,,,0,175.488531,180.568734,5.080203000000012,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
36,1,,0,0,1,0,,,,,0,180.582431,185.662634,5.080202999999983,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],"[0.5898, 0.7218, 0.8]","[0.6641, 0.7805000000000001, 0.8169000000000001]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
37,1,,0,0,1,0,,,,,0,185.679631,190.759834,5.080203000000012,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
38,1,,0,0,1,0,,,,,0,190.77263100000002,195.852834,5.080203000000012,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],"[1.3688, 1.5546]","[1.4123, 1.5721]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM32,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod2,422,36014,422,1.6.2,422_stage_training_v3_20220801-193715,2022-08-01,19:37:24.621303,19:54:27.262492
