Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
10,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,49.319911,53.656313,4.336402,2.8182,3.3364000000000003,0.5182000000000002,3.0682,3.0704,0.002200000000000202,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[0.1431, 0.27340000000000003, 0.4237, 0.63, 0.8243, 1.4726, 2.0738000000000003, 2.2937000000000003, 2.4626, 2.6158, 2.6367000000000003, 2.9274, 3.0704, 3.1859, 3.2954000000000003, 3.4085, 3.5326, 3.6577, 3.8279, 4.0912000000000015]","[0.2002, 0.3309, 0.4766, 0.6482, 0.8556, 1.5067000000000002, 2.1014, 2.3684000000000003, 2.5155000000000003, 2.6225, 2.6649000000000003, 2.9857, 3.1248, 3.2361, 3.3468, 3.4652000000000003, 3.5879000000000003, 3.7103, 3.8562, 4.1265]","[0.0216, 0.4497, 0.623, 2.0954, 2.2115, 2.6442, 2.8006, 3.8317, 3.9354, 3.9604]","[0.07050000000000001, 0.4724, 0.6463, 2.1015, 2.2198, 2.6628000000000003, 2.8102, 3.8536, 3.9396, 3.9884]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM34,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod4,614,36004,614,1.6.2,614_stage_training_v3_20220801-190717,2022-08-01,19:07:27.081490,19:23:52.822108
11,1,0.0,1,0,0,1,0.0,1.0,1.0,0.0,1,53.675611,58.561213,4.885601999999999,2.8207,3.8856,1.0,3.0707,3.4434,0.3727,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[0.4327, 0.7152000000000001, 0.8546, 0.9791, 1.4948, 2.0426, 2.1648, 2.3172, 2.4545, 2.651, 3.4434, 3.5658000000000003, 3.7833, 4.4621, 4.5659, 4.7006000000000006, 4.8213]","[0.0147, 0.4723, 0.7571, 0.9101, 1.0314, 1.5529000000000002, 2.0860000000000003, 2.2433, 2.3786, 2.5088, 2.6595, 3.4939, 3.6426, 3.7904, 4.4888, 4.6211, 4.7485, 4.873]","[1.1878, 1.3293, 2.0740000000000003, 3.6189999999999998, 3.7334, 3.7579, 3.881, 3.9815, 4.0833, 4.2005, 4.3144, 4.4402, 4.4552000000000005]","[1.1998, 1.3457, 2.0808, 3.6409, 3.743, 3.7908, 3.8995, 4.0115, 4.1281, 4.2446, 4.3641000000000005, 4.4444, 4.4871]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM34,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod4,614,36004,614,1.6.2,614_stage_training_v3_20220801-190717,2022-08-01,19:07:27.081490,19:23:52.822108
12,1,1.0,0,0,1,0,,0.0,,,0,58.624111,63.704313,5.080202,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[0.0235, 0.1888, 0.7376, 1.1622, 1.2994, 1.6531, 1.7944, 1.9356, 2.1011, 2.2652, 2.6466000000000003, 2.8385, 4.2654000000000005, 4.3755000000000015, 4.6563]","[0.0702, 0.2388, 0.7774000000000001, 1.2148, 1.3533000000000002, 1.7015, 1.8555, 1.9929, 2.1737, 2.3569999999999998, 2.7037, 2.8905000000000003, 4.3011, 4.4253, 4.7293]","[0.9026, 1.0209, 1.4826, 2.4915000000000003, 2.6875, 2.8714, 4.5358]","[0.9229, 1.0631000000000002, 1.5008, 2.5136000000000003, 2.6972, 2.8823000000000003, 4.5756000000000006]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM34,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod4,614,36004,614,1.6.2,614_stage_training_v3_20220801-190717,2022-08-01,19:07:27.081490,19:23:52.822108
13,0,,1,0,0,0,1.0,,0.0,,1,63.728411,68.543913,4.815502000000002,2.8182,3.8155,0.9973,3.0682,3.5495,0.4813000000000001,aaa,aaa,1,,0,1,0,1,-70.0,,"[0.7849, 1.2176, 2.4453, 2.5701, 2.7111, 3.0271000000000003, 3.5495, 3.7095, 3.8183, 3.9142, 4.0157, 4.1265, 4.1419000000000015, 4.3772, 4.5086, 4.651, 4.7764000000000015]","[0.8248000000000001, 1.2631, 2.4926, 2.6299, 2.7802, 3.0669, 3.596, 3.7591, 3.8567, 3.9579, 4.0603, 4.1335000000000015, 4.1757, 4.4405, 4.5664, 4.7039]","[1.0968, 2.7539999999999996, 4.2835]","[1.1152, 2.7782, 4.3036]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM34,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod4,614,36004,614,1.6.2,614_stage_training_v3_20220801-190717,2022-08-01,19:07:27.081490,19:23:52.822108
14,1,0.0,1,0,0,1,0.0,1.0,1.0,0.0,1,68.570611,74.169913,5.5993019999999945,2.8207,4.5993,1.0,3.0707,3.7846,0.7139000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[0.0519, 0.1834, 0.2124, 0.35910000000000003, 0.4713, 0.6099, 0.7994, 1.0386, 1.6344, 1.7371, 1.9367, 2.0825, 2.2686, 2.6195, 2.7208, 3.7846, 3.9874, 4.1354000000000015, 4.6341, 4.6493, 4.7795000000000005, 4.9327000000000005, 5.5266]","[0.105, 0.1896, 0.2395, 0.3795, 0.5275000000000001, 0.667, 0.8511000000000001, 1.0597, 1.6569, 1.7881, 1.9387, 2.1384000000000003, 2.3253, 2.6288, 2.7854, 3.8843, 4.051, 4.192, 4.6381000000000006, 4.6821, 4.8053, 4.9374, 5.5783000000000005]","[0.35850000000000004, 1.0458, 1.913, 2.3009, 2.4379, 2.6089, 4.3327, 4.4529000000000005, 4.5573000000000015, 4.7772000000000014, 4.8822, 4.8965000000000005, 5.0139000000000005, 5.1472000000000016, 5.2698, 5.4012, 5.5579]","[0.3772, 1.0584, 1.9373, 2.3219000000000003, 2.4706, 2.6281000000000003, 4.3548, 4.4617, 4.5683, 4.803999999999999, 4.8917, 4.9406, 5.0701, 5.1922000000000015, 5.3248000000000015, 5.4455, 5.5722000000000005]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM34,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod4,614,36004,614,1.6.2,614_stage_training_v3_20220801-190717,2022-08-01,19:07:27.081490,19:23:52.822108
15,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,74.211311,78.811413,4.600102000000007,2.8182,3.6001000000000003,0.7819000000000003,3.0682,3.3341000000000003,0.26590000000000025,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[0.006, 0.1534, 0.3356, 0.5123, 1.5341, 1.6498000000000002, 1.7644000000000002, 2.122, 2.1406, 2.2916000000000003, 2.3911, 2.5926, 3.3341000000000003, 3.6127, 4.5074000000000005]","[0.0619, 0.2124, 0.3714, 0.5356000000000001, 1.5712000000000002, 1.6963, 1.8192, 2.1382000000000003, 2.1743, 2.309, 2.454, 2.6438, 3.3754, 3.6703, 4.5516000000000005]","[1.9716, 2.1567000000000003, 2.2528, 2.2729, 3.8164]","[1.9774, 2.1708000000000003, 2.2695000000000003, 2.3076000000000003, 3.819]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM34,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod4,614,36004,614,1.6.2,614_stage_training_v3_20220801-190717,2022-08-01,19:07:27.081490,19:23:52.822108
16,1,0.0,0,0,1,0,,1.0,,,0,78.829911,83.910113,5.080202,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[0.0131, 0.027100000000000003, 0.15030000000000002, 0.6836, 0.8281000000000001, 1.7243000000000002, 1.8010000000000002, 1.9869999999999999, 2.1631, 2.2648, 2.3856, 2.5126, 4.8660000000000005, 5.0113]","[0.022, 0.08080000000000001, 0.2144, 0.7346, 0.8851, 1.7856, 1.8209, 2.0006, 2.1853, 2.3217000000000003, 2.4490000000000003, 2.5766, 4.9042, 5.0298]","[0.3629, 0.5172, 2.1655, 2.6974, 2.8367]","[0.3828, 0.5414, 2.184, 2.7228000000000003, 2.8760000000000003]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM34,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod4,614,36004,614,1.6.2,614_stage_training_v3_20220801-190717,2022-08-01,19:07:27.081490,19:23:52.822108
17,0,,1,0,0,0,1.0,,0.0,,1,83.93041099999998,88.479513,4.549101999999991,2.8182,3.5491,0.7309000000000001,3.0682,3.2831,0.2149000000000001,aaa,aaa,1,,0,1,0,1,-70.0,,"[0.0388, 0.17470000000000002, 0.3718, 0.4957, 0.7129000000000001, 0.7968000000000001, 0.8328, 1.8821, 3.2831, 3.3992, 3.5037000000000003, 3.605, 3.7089999999999996, 3.8268, 3.9784, 4.0771000000000015, 4.1995000000000005, 4.4906000000000015]","[0.0965, 0.2238, 0.3837, 0.5677, 0.7165, 0.8096, 0.8866, 1.9319, 3.3197, 3.4508, 3.5479000000000003, 3.6502, 3.7567, 3.8768, 3.9972, 4.1269, 4.256]","[0.3708, 2.0566, 3.3036000000000003, 3.8631, 3.9761]","[0.3807, 2.0757, 3.3102, 3.8726, 3.9954]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM34,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod4,614,36004,614,1.6.2,614_stage_training_v3_20220801-190717,2022-08-01,19:07:27.081490,19:23:52.822108
18,0,1.0,1,0,0,1,0.0,1.0,0.0,1.0,1,88.50061099999998,92.982213,4.481601999999995,2.8182,3.4816000000000003,0.6634000000000002,3.0682,3.0740000000000003,0.005800000000000249,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.1419, 0.2423, 0.4715, 0.8504, 0.9654, 1.1304, 1.5263, 1.7278, 1.8155, 1.9516, 2.4605, 2.5607, 2.7048, 2.8551, 3.2156, 3.4639, 4.1591000000000005, 4.2735, 4.3809000000000005, 4.4791]","[0.1563, 0.3165, 0.5042, 0.8784000000000001, 1.0307, 1.1839, 1.5519, 1.7386, 1.8786, 2.0197000000000003, 2.4889, 2.6212, 2.7639, 2.9178, 3.28, 3.5090000000000003, 4.1986, 4.3175, 4.4198]","[0.1454, 0.4681, 0.6955, 0.8047000000000001, 0.8504, 2.1662, 2.3127, 2.4707000000000003, 3.0740000000000003]","[0.1541, 0.5022, 0.7105, 0.8054, 0.8758, 2.1867, 2.3422, 2.4844, 3.0859]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM34,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod4,614,36004,614,1.6.2,614_stage_training_v3_20220801-190717,2022-08-01,19:07:27.081490,19:23:52.822108
19,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,93.001911,97.451713,4.449801999999991,2.8207,3.4498,0.6291000000000002,3.0707,3.1832000000000003,0.11250000000000028,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[0.078, 0.1868, 0.2989, 0.4122, 0.53, 0.5416000000000001, 0.953, 1.05, 1.1818, 1.6800000000000002, 2.7269, 2.8369, 3.2030000000000003, 3.3254, 3.4289, 3.5547, 3.6718, 3.8112]","[0.0199, 0.126, 0.236, 0.3466, 0.4575, 0.5338, 0.5723, 0.9661, 1.1081, 1.237, 1.7398, 2.7603, 2.8933, 3.2129000000000003, 3.3317, 3.4501, 3.5859, 3.7302, 3.8658]","[0.6738000000000001, 0.8017000000000001, 0.9155, 1.3579, 1.5133, 3.0485, 3.1832000000000003, 3.3223000000000003, 3.5532000000000004, 3.9543, 3.9715, 4.0988, 4.2121, 4.3312, 4.4476]","[0.6984, 0.8330000000000001, 0.9652, 1.3856000000000002, 1.5441, 3.0623, 3.2145, 3.3261000000000003, 3.5839000000000003, 3.96, 4.0017000000000005, 4.1361, 4.2593000000000005, 4.3757]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM34,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod4,614,36004,614,1.6.2,614_stage_training_v3_20220801-190717,2022-08-01,19:07:27.081490,19:23:52.822108
20,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,97.489911,101.838413,4.348501999999995,2.8182,3.3485,0.5303,3.0682,3.0825,0.014299999999999981,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[0.3366, 0.4748, 0.6329, 0.9599, 1.6158, 2.9622, 3.0825, 3.1974, 3.2951, 3.4095, 3.5232, 3.6366, 3.8056, 3.8862, 3.9092]","[0.4019, 0.5328, 0.6967, 1.0033, 1.6743, 3.0092000000000003, 3.1397, 3.2354000000000003, 3.3461000000000003, 3.4598, 3.5702000000000003, 3.6851, 3.8135, 3.8949, 3.9642]","[0.0839, 0.2081, 1.1487, 1.3139, 1.4319000000000002, 1.462, 3.8007, 4.091, 4.218999999999999, 4.3406]","[0.009000000000000001, 0.1257, 0.2576, 1.1524, 1.3367, 1.4394, 1.4961, 3.8061, 4.1093, 4.2521, 4.3424000000000005]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM34,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod4,614,36004,614,1.6.2,614_stage_training_v3_20220801-190717,2022-08-01,19:07:27.081490,19:23:52.822108
