Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
10,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,47.343012,51.889514,4.546501999999997,2.8182,3.5465,0.7283,3.0682,3.2803,0.2121,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[0.9342, 1.1880000000000002, 1.5874, 2.1312, 2.4411, 2.7673, 3.2803, 3.3939000000000004, 3.5026, 3.5164, 3.6683, 3.9182, 4.0417000000000005]","[0.9838, 1.2515, 1.6387, 2.1601, 2.5047, 2.8347, 3.3342, 3.4396, 3.5112, 3.5673000000000004, 3.6976, 3.9711, 4.1124]","[0.9724, 1.0543, 1.3619, 1.8024, 1.9275, 2.2546, 2.4866, 2.6113, 3.6765, 3.7969, 4.2199]","[0.9833, 1.1069, 1.4213, 1.8466, 1.9892, 2.3298, 2.5048, 2.6672, 3.6974, 3.8369, 4.2678]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,625,36002,625,1.6.2,625_stage_training_v3_20220801-190457,2022-08-01,19:05:07.081547,19:23:46.049828
11,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,51.911012,56.652514,4.741501999999997,2.8182,3.7415,0.9232999999999998,3.0682,3.4753000000000003,0.40710000000000013,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[1.0549, 1.4354, 1.7351, 2.0249, 2.412, 3.4753000000000003, 3.5822000000000003, 3.6755, 3.6889999999999996, 3.8383, 4.0703000000000005, 4.207, 4.71]","[1.0939, 1.5057, 1.7952, 2.0905, 2.4708, 3.531, 3.6173, 3.6806, 3.7356, 3.859, 4.1289, 4.2648]","[1.0564, 1.0687, 1.1648, 1.2936, 1.8879, 2.2337, 3.8388, 3.9469, 4.3558]","[1.0649, 1.0931, 1.2157, 1.3485, 1.9431, 2.2825, 3.8602, 3.9954, 4.4110000000000005]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,625,36002,625,1.6.2,625_stage_training_v3_20220801-190457,2022-08-01,19:05:07.081547,19:23:46.049828
12,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,56.672212,61.416714,4.744501999999997,2.8182,3.7445,0.9263,3.0682,3.4783,0.4100999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.3402, 0.4466, 2.5903, 3.4783, 3.6016000000000004, 3.7132, 3.8823, 4.1273, 4.3348, 4.5493000000000015, 4.681]","[0.3551, 0.5024000000000001, 2.6387, 3.5446, 3.6504, 3.7739999999999996, 3.8966, 4.1867, 4.3887, 4.6025]","[0.0795, 0.3199, 0.5922000000000001, 2.6146000000000003, 2.718, 3.8498, 3.988, 4.1601]","[0.1385, 0.35810000000000003, 0.6579, 2.6384000000000003, 2.7767, 3.8999, 4.0416, 4.1879]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,625,36002,625,1.6.2,625_stage_training_v3_20220801-190457,2022-08-01,19:05:07.081547,19:23:46.049828
13,1,0.0,0,0,1,0,,1.0,,,0,61.436612,66.516814,5.080202,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[1.3544, 1.5133, 1.6515000000000002, 1.95, 1.9744, 2.1379, 2.2042, 2.3265, 2.4821, 4.8555]","[1.391, 1.5156, 1.6946, 1.9623, 2.0365, 2.1391, 2.2176, 2.3835, 2.541, 4.8957000000000015]","[1.3559999999999999, 1.4628, 1.7908000000000002, 2.1912000000000003, 4.8879, 4.981]","[1.3934, 1.5243, 1.8611, 2.2206, 4.8924, 5.037]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,625,36002,625,1.6.2,625_stage_training_v3_20220801-190457,2022-08-01,19:05:07.081547,19:23:46.049828
14,0,,1,0,0,0,1.0,,0.0,,1,66.539112,71.08991400000002,4.55080199999999,2.8182,3.5508,0.7326000000000001,3.0682,3.2846,0.21640000000000012,aaa,aaa,1,,0,1,0,1,-70.0,,"[1.9345, 2.1346000000000003, 2.2837, 2.7869, 3.0149000000000004, 3.2846, 3.4331, 3.5567, 4.213]","[1.9978, 2.1647000000000003, 2.3438000000000003, 2.8414, 3.0178000000000003, 3.3485, 3.4792, 3.6097, 4.2896]","[1.8058, 1.9704, 2.1043000000000003, 2.1466000000000003, 2.9661, 3.5978000000000003, 3.6987, 4.2542, 4.4335]","[1.8561, 2.0012000000000003, 2.116, 2.1655, 3.0289, 3.6087, 3.7463, 4.2927, 4.4999]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,625,36002,625,1.6.2,625_stage_training_v3_20220801-190457,2022-08-01,19:05:07.081547,19:23:46.049828
15,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,71.109112,75.489214,4.380102000000008,2.8207,3.3801,0.5594000000000001,3.0707,3.1131,0.042400000000000215,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[2.1659, 2.1725000000000003, 2.4112, 2.5417, 2.9367, 3.0554, 3.4142]","[2.1673, 2.2013000000000003, 2.47, 2.6276, 2.9616, 3.1358, 3.4934000000000003]","[2.1648, 2.2746, 2.6141, 2.7311, 2.8922000000000003, 3.1131, 3.3216]","[2.2054, 2.3269, 2.6219, 2.79, 2.9653, 3.3207, 3.4967]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,625,36002,625,1.6.2,625_stage_training_v3_20220801-190457,2022-08-01,19:05:07.081547,19:23:46.049828
16,1,1.0,1,0,0,1,0.0,1.0,1.0,1.0,1,75.509512,79.987314,4.477801999999997,2.8207,3.4778,0.6570999999999998,3.0707,3.1038,0.03310000000000013,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[1.5294, 2.1522, 2.2927, 2.3046, 2.4619999999999997, 2.576, 2.7522, 2.8762000000000003, 3.0665, 3.1038, 3.6232, 3.7101, 4.1482, 4.1562, 4.2894000000000005, 4.4257]","[1.5810000000000002, 2.2062, 2.3012, 2.3458, 2.4952, 2.6413, 2.7723, 2.9451, 3.0718, 3.1143, 3.6318, 3.7769999999999997, 4.1522000000000014, 4.2066, 4.3446]","[1.554, 1.6686, 1.7919, 1.9019, 2.0254000000000003, 2.1829, 2.7325, 3.0667, 3.2108000000000003, 3.3481, 3.4549000000000003, 3.5867, 3.7664, 3.8569999999999998, 3.9963]","[1.5814, 1.7235, 1.8342, 1.9584, 2.0805, 2.2074000000000003, 2.7485, 3.1202, 3.2687, 3.3889, 3.5057, 3.6356, 3.7758, 3.9117, 4.0549]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,625,36002,625,1.6.2,625_stage_training_v3_20220801-190457,2022-08-01,19:05:07.081547,19:23:46.049828
17,1,1.0,1,0,0,1,0.0,0.0,1.0,1.0,1,80.010712,84.684014,4.673302000000007,2.8207,3.6733,0.8525999999999998,3.0707,3.3762000000000003,0.3055000000000003,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[1.7635, 2.0741, 2.2385, 3.3762000000000003, 4.0127000000000015]","[1.8113, 2.103, 2.2962, 3.4389999999999996, 4.0725]","[0.1012, 1.7691, 1.7849000000000002, 1.8819, 2.0819, 2.4313, 3.4063000000000003, 3.6458, 3.7545, 3.881, 4.0571, 4.1578, 4.2928000000000015, 4.4989]","[0.12510000000000002, 1.7697, 1.8118, 1.9392, 2.1043000000000003, 2.4749000000000003, 3.58, 3.6931, 3.8154, 3.94, 4.0713, 4.2067000000000005, 4.3547, 4.5475]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,625,36002,625,1.6.2,625_stage_training_v3_20220801-190457,2022-08-01,19:05:07.081547,19:23:46.049828
18,0,0.0,1,0,0,1,0.0,0.0,0.0,0.0,1,84.700712,89.287814,4.587102000000002,2.8182,3.5871,0.7688999999999999,3.0682,3.1801000000000004,0.11190000000000032,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[0.6679999999999999, 3.3209, 3.3347, 3.4836, 3.5828, 3.8458, 4.1554]","[0.0212, 0.7084, 3.326, 3.3883, 3.5084, 3.6305, 3.9039, 4.2062]","[0.1808, 0.34540000000000004, 0.4922, 3.0443, 3.1801000000000004, 3.6266, 3.7055]","[0.022500000000000003, 0.2308, 0.402, 0.5499, 3.0961000000000003, 3.2366, 3.6292, 3.7626]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,625,36002,625,1.6.2,625_stage_training_v3_20220801-190457,2022-08-01,19:05:07.081547,19:23:46.049828
19,0,1.0,1,0,0,1,0.0,0.0,0.0,1.0,1,89.310812,94.457414,5.1466020000000015,2.8182,4.1466,1.0,3.0682,3.4114,0.34319999999999995,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[2.551, 2.8214, 2.8441, 3.8804, 4.0127000000000015, 4.1158, 4.4182000000000015, 4.5727, 4.7667]","[2.5941, 2.8251, 2.8747000000000003, 3.937, 4.0483, 4.1832, 4.477, 4.6329, 4.8198]","[2.5735, 2.6689999999999996, 2.8241, 3.4114, 4.2579, 4.6162, 4.9883000000000015]","[2.5946, 2.7259, 2.8753, 3.4579, 4.317, 4.6293000000000015, 5.0579]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,625,36002,625,1.6.2,625_stage_training_v3_20220801-190457,2022-08-01,19:05:07.081547,19:23:46.049828
20,1,0.0,0,0,1,0,,0.0,,,0,94.478312,99.558514,5.080202,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[0.0527, 1.4306, 1.4622000000000002]","[0.0763, 1.4339000000000002, 1.4848]","[0.1909, 0.2288, 0.34690000000000004, 0.506, 0.6807000000000001, 1.2702, 1.4573, 1.6199, 1.6431, 4.8691, 4.9933000000000005]","[0.2033, 0.2656, 0.4118, 0.5746, 0.7458, 1.3284, 1.4866, 1.6241, 1.6755, 4.9296000000000015, 5.0478000000000005]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,625,36002,625,1.6.2,625_stage_training_v3_20220801-190457,2022-08-01,19:05:07.081547,19:23:46.049828
21,0,,1,0,0,1,0.0,,0.0,,1,99.580812,104.566914,4.9861020000000025,2.8182,3.9861,1.0,3.0682,3.4043,0.3361000000000001,aaa,aaa,1,,0,1,0,1,-70.0,,"[0.0295, 3.7199, 3.8411, 3.8765, 3.9589999999999996, 4.0807, 4.4643000000000015, 4.4831, 4.7953]","[0.0951, 3.7552, 3.8584, 3.889, 4.0127000000000015, 4.1307, 4.4685000000000015, 4.5174, 4.8174]","[0.07060000000000001, 3.4043, 3.5331, 3.721, 4.2016, 4.3258, 4.4604, 4.6044, 4.7963000000000005, 4.92]","[0.0972, 3.4506, 3.5941, 3.7525, 4.2511, 4.3806, 4.5202, 4.6696, 4.8168000000000015, 4.963]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,625,36002,625,1.6.2,625_stage_training_v3_20220801-190457,2022-08-01,19:05:07.081547,19:23:46.049828
22,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,104.632112,109.226314,4.594201999999996,2.8182,3.5942000000000003,0.7760000000000002,3.0682,3.3280000000000003,0.25980000000000025,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.020200000000000003, 0.1383, 0.1474, 3.3280000000000003, 3.5808, 3.6939, 3.801, 3.9334, 3.9437, 4.2204000000000015, 4.3004]","[0.0582, 0.1442, 0.1918, 3.3789, 3.6337, 3.74, 3.8618, 3.9396, 3.9819, 4.2232, 4.3555]","[0.2796, 3.3515, 3.4509000000000003, 4.0559, 4.1789000000000005, 4.3417, 4.4359, 4.5891]","[0.34040000000000004, 3.3768, 3.5018, 4.1025, 4.2287, 4.355, 4.4969]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,625,36002,625,1.6.2,625_stage_training_v3_20220801-190457,2022-08-01,19:05:07.081547,19:23:46.049828
23,0,1.0,1,0,0,1,0.0,1.0,0.0,1.0,1,109.247512,114.776914,5.529402000000005,2.8182,4.5294,1.0,3.0682,3.591,0.5228000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.1124, 0.25670000000000004, 4.2632, 4.3939, 4.4915, 4.6083, 4.7566000000000015, 4.9794, 5.4019, 5.4123]","[0.1786, 0.33340000000000003, 4.3334, 4.4306, 4.541, 4.6611, 4.7754, 5.0351, 5.4069, 5.4659]","[0.4265000000000001, 0.5999, 0.7643000000000001, 3.591, 3.6845, 3.9678, 4.1148, 4.3074, 4.761, 4.8524, 5.0231, 5.1113, 5.1302, 5.2483]","[0.0286, 0.4977, 0.6581, 0.8240000000000001, 3.6222, 3.7434, 4.0257000000000005, 4.1792, 4.3275000000000015, 4.7761000000000005, 4.9003000000000005, 5.0334, 5.1207, 5.1738, 5.3065000000000015]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,625,36002,625,1.6.2,625_stage_training_v3_20220801-190457,2022-08-01,19:05:07.081547,19:23:46.049828
24,1,0.0,0,0,1,0,,0.0,,,0,114.796712,119.876913,5.0802010000000015,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[5.0336, 5.0470000000000015]","[0.0556, 5.0366, 5.0778]",[0.1379],[0.2012],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,625,36002,625,1.6.2,625_stage_training_v3_20220801-190457,2022-08-01,19:05:07.081547,19:23:46.049828
25,0,,1,0,0,1,0.0,,0.0,,1,119.906912,124.634814,4.727901999999999,2.8182,3.7279,0.9097,3.0682,3.1565000000000003,0.08830000000000028,aaa,aaa,1,,0,1,0,1,-70.0,,"[0.4619, 0.8534, 0.8674000000000001, 1.0034, 1.5630000000000002, 3.0291, 3.4617, 3.4737, 3.5989, 3.6955, 3.8122, 4.1834, 4.4794, 4.5252, 4.6685]","[0.4997, 0.8642000000000001, 0.9151, 1.0654, 1.61, 3.0745, 3.4629000000000003, 3.5316, 3.6314, 3.7471, 3.8675, 4.2463000000000015, 4.4848, 4.5564, 4.6983000000000015]","[0.0413, 0.1656, 0.303, 0.5776, 0.7172000000000001, 0.9, 1.1926, 1.3333000000000002, 1.5626, 1.5908, 3.0536000000000003, 3.1565000000000003, 3.3169999999999997, 3.9374, 4.0544, 4.323]","[0.0934, 0.2256, 0.3578, 0.6415000000000001, 0.7698, 0.9146, 1.2436, 1.3917000000000002, 1.5670000000000002, 1.6104, 3.0751, 3.2145, 3.3763, 3.9829, 4.1085, 4.3903]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,625,36002,625,1.6.2,625_stage_training_v3_20220801-190457,2022-08-01,19:05:07.081547,19:23:46.049828
