Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
15,1,,1,0,0,1,0.0,,1.0,,1,75.92233,80.662133,4.739802999999995,2.8207,3.7398,0.9190999999999998,3.0707,3.0772,0.00649999999999995,iaa,iaa,1,,0,0,1,1,70.0,,"[0.909, 3.0772, 3.2432000000000003, 3.9996, 4.1347000000000005, 4.3268]","[0.9617, 3.1464000000000003, 3.3101000000000003, 4.0136, 4.1777000000000015, 4.369]","[0.5734, 0.7108, 2.6799, 2.7831, 2.9339999999999997, 3.472, 3.5989, 3.7063, 3.8282, 4.0023, 4.5055000000000005, 4.6425]","[0.5863, 0.7591, 2.6855, 2.8324000000000003, 2.9719, 3.5077000000000003, 3.6296, 3.7465, 3.8721, 4.0115, 4.5422, 4.6954]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,501,36003,501,1.6.2,501_stage_training_v3_20220801-115208,2022-08-01,11:52:17.129283,12:08:44.455383
16,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,80.67503,85.09253299999997,4.4175029999999955,2.8207,3.4175,0.5968,3.0707,3.1497,0.07900000000000018,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[0.0683, 3.2882, 3.4494, 4.1261, 4.2669999999999995]","[0.1229, 3.3358000000000003, 3.4849, 4.1589, 4.3168000000000015]","[3.0119, 3.1497, 3.5957000000000003, 3.7177, 3.8356, 3.9616]","[3.0302, 3.1724, 3.6365, 3.7536, 3.88, 4.011]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,501,36003,501,1.6.2,501_stage_training_v3_20220801-115208,2022-08-01,11:52:17.129283,12:08:44.455383
17,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,85.10393,89.44193299999998,4.3380030000000005,2.8182,3.338,0.5198,3.0682,3.0708,0.0026000000000001573,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[0.4934, 0.6491, 2.9329, 3.0708, 3.2518, 3.377, 3.3899000000000004, 3.5796, 3.8903, 4.0107, 4.0193]","[0.5183, 0.6866, 2.975, 3.1471, 3.3023, 3.3812, 3.4458, 3.5819, 3.9191, 4.016, 4.0808]","[0.0369, 0.1782, 0.3139, 2.6744000000000003, 2.7836000000000003, 3.5634, 3.7015, 4.2348]","[0.0624, 0.2279, 0.363, 2.6883, 2.8228, 3.5866, 3.7423, 4.2652]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,501,36003,501,1.6.2,501_stage_training_v3_20220801-115208,2022-08-01,11:52:17.129283,12:08:44.455383
18,1,0.0,0,0,1,0,,1.0,,,0,89.45353,94.533733,5.080202999999997,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[2.2729, 2.439, 4.3180000000000005, 4.5307, 4.6645]","[2.3311, 2.496, 4.3804, 4.5481, 4.7316]","[1.9823, 2.1178, 2.6236, 4.5141]","[2.005, 2.165, 2.6654, 4.5491]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,501,36003,501,1.6.2,501_stage_training_v3_20220801-115208,2022-08-01,11:52:17.129283,12:08:44.455383
19,1,,1,0,0,0,1.0,,1.0,,1,94.54513,98.886933,4.341802999999999,2.8207,3.3418,0.5211000000000001,3.0707,3.0740000000000003,0.003300000000000303,iaa,iaa,1,,0,0,1,1,70.0,,"[2.0325, 2.8399]","[2.0426, 2.9063000000000003]","[1.8357, 2.0316, 2.1630000000000003, 2.3248, 2.6902, 3.0740000000000003]","[1.8716, 2.0422, 2.2065, 2.3602000000000003, 2.7117, 3.0978000000000003]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,501,36003,501,1.6.2,501_stage_training_v3_20220801-115208,2022-08-01,11:52:17.129283,12:08:44.455383
20,1,1.0,0,0,1,0,,1.0,,,0,98.89743,103.977633,5.080202999999997,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[1.3542, 1.4807, 2.0849, 2.2482]","[1.3718, 1.524, 2.1281, 2.2915]","[0.8322, 0.9527, 1.068, 1.1892, 1.3363, 1.6463, 1.7795, 1.9174, 2.4218]","[0.8689, 0.9898, 1.1098, 1.2366, 1.3722, 1.6802, 1.8235, 1.9664, 2.4608000000000003]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,501,36003,501,1.6.2,501_stage_training_v3_20220801-115208,2022-08-01,11:52:17.129283,12:08:44.455383
21,0,,1,0,0,0,1.0,,0.0,,1,103.99233,108.783733,4.7914030000000025,2.8182,3.7914,0.9731999999999998,3.0682,3.5242,0.456,aaa,aaa,1,,0,1,0,1,-70.0,,"[1.0274, 1.1699000000000002, 1.5590000000000002, 1.7201000000000002, 3.5242, 3.6559, 3.7821, 3.8814, 3.9042, 4.0251, 4.1882, 4.3145, 4.4372, 4.6333]","[1.0633, 1.2372, 1.5945, 1.7781, 3.5558, 3.6789, 3.8028, 3.895, 3.9471, 4.0899, 4.2162000000000015, 4.3557000000000015, 4.4973, 4.6409]","[0.5566, 0.6916, 0.8316, 1.3733, 1.9281, 4.6293000000000015, 4.7602]","[0.5820000000000001, 0.7373000000000001, 0.8903000000000001, 1.4035, 1.9599, 4.6432]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,501,36003,501,1.6.2,501_stage_training_v3_20220801-115208,2022-08-01,11:52:17.129283,12:08:44.455383
22,1,0.0,1,0,0,1,0.0,1.0,1.0,0.0,1,108.79583,113.694733,4.898903000000004,2.8207,3.8989,1.0,3.0707,3.1916,0.12090000000000024,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[0.132, 0.2786, 0.7888000000000001, 0.9681, 1.3652, 3.1916, 3.3609, 3.3757, 4.2669000000000015, 4.4126]","[0.1612, 0.3438, 0.8383, 0.9991, 1.4072, 3.2481, 3.3692, 3.4359, 4.2957, 4.4646]","[0.5723, 1.1525, 3.0319000000000003, 3.6311, 3.7383, 3.8437, 3.9714, 4.0947000000000005]","[0.5906, 1.1764, 3.0607, 3.6584, 3.7628, 3.8807, 4.0095, 4.1421]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,501,36003,501,1.6.2,501_stage_training_v3_20220801-115208,2022-08-01,11:52:17.129283,12:08:44.455383
23,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,113.70663,118.204133,4.497502999999996,2.8182,3.4975,0.6793,3.0682,3.2303,0.16210000000000013,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[0.1514, 0.5137, 0.6546000000000001, 0.8542000000000001, 3.0622000000000003, 3.2303, 3.3697000000000004, 3.4927, 3.6219, 3.7427, 3.9319, 4.3965000000000005]","[0.1909, 0.5283, 0.7288, 0.9291, 3.0853, 3.2691000000000003, 3.3945000000000003, 3.5251, 3.6673, 3.8058, 3.9504, 4.4327000000000005]","[0.32530000000000003, 0.5096, 1.0744, 3.9297, 4.0836000000000015, 4.2279]","[0.35960000000000003, 0.5245000000000001, 1.1045, 3.9523, 4.12, 4.2662]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,501,36003,501,1.6.2,501_stage_training_v3_20220801-115208,2022-08-01,11:52:17.129283,12:08:44.455383
24,1,0.0,1,0,0,1,0.0,1.0,1.0,0.0,1,118.21593,122.974233,4.758302999999998,2.8207,3.7583,0.9376000000000002,3.0707,3.1141,0.043400000000000105,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[0.0103, 0.0297, 3.1141, 3.2814, 3.6421, 3.8216, 4.5558000000000005, 4.6911000000000005]","[0.015, 0.0975, 3.156, 3.3381000000000003, 3.7084, 3.8788, 4.5714000000000015, 4.7327]","[2.9714, 3.4905000000000004, 4.0127000000000015, 4.1425, 4.2659, 4.3870000000000005, 4.5652]","[3.0031000000000003, 3.5134000000000003, 4.0522, 4.1714, 4.2974000000000006, 4.4306, 4.5673]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,501,36003,501,1.6.2,501_stage_training_v3_20220801-115208,2022-08-01,11:52:17.129283,12:08:44.455383
25,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,122.98633,127.415033,4.428702999999999,2.8207,3.4287,0.6080000000000001,3.0707,3.1609000000000003,0.09020000000000028,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[0.063, 3.0305, 3.7028, 3.8328]","[0.1206, 3.04, 3.7165, 3.8765]","[3.0285, 3.1609000000000003, 3.2927, 3.4078000000000004, 3.5338000000000003, 3.6978, 4.0312, 4.1965, 4.3234]","[3.0346, 3.1943, 3.3199, 3.4468, 3.5789999999999997, 3.7161, 4.0514, 4.23, 4.3734]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,501,36003,501,1.6.2,501_stage_training_v3_20220801-115208,2022-08-01,11:52:17.129283,12:08:44.455383
26,0,0.0,0,0,0,1,0.0,1.0,1.0,1.0,1,127.42743,132.613833,5.186402999999999,2.8182,4.1864,1.0,3.0682,3.1769000000000003,0.10870000000000024,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[0.2021, 0.3417, 4.6814, 4.8078]","[0.214, 0.3985, 4.7166000000000015, 4.8721000000000005]","[0.0093, 0.1911, 3.0382, 3.1769000000000003, 4.2198, 4.3427, 4.485, 5.1595]","[0.0658, 0.2148, 3.0688, 3.2144000000000004, 4.2362, 4.3935, 4.5427]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,501,36003,501,1.6.2,501_stage_training_v3_20220801-115208,2022-08-01,11:52:17.129283,12:08:44.455383
27,1,1.0,0,0,1,0,,0.0,,,0,132.62673,137.70693300000002,5.080202999999983,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[0.132, 0.2858, 0.7294, 0.9195]","[0.149, 0.34940000000000004, 0.7854, 0.9713]","[0.1117, 0.5266000000000001, 1.1083, 3.0136000000000003]","[0.1461, 0.5415, 1.1426, 3.0395000000000003]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,501,36003,501,1.6.2,501_stage_training_v3_20220801-115208,2022-08-01,11:52:17.129283,12:08:44.455383
28,1,,0,0,1,0,,,,,0,137.72843,142.808633,5.080202999999983,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,"[0.8287, 1.0523, 1.3771, 1.7779, 1.9097, 4.6495000000000015]","[0.8762000000000001, 1.065, 1.4225, 1.8062, 1.9986, 4.6761]","[0.6898000000000001, 1.1966, 1.5637, 2.4978, 2.6906000000000003, 4.1563, 4.4321]","[0.7087, 1.2322, 1.6063, 2.5479000000000003, 2.7425, 4.166, 4.4896]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,501,36003,501,1.6.2,501_stage_training_v3_20220801-115208,2022-08-01,11:52:17.129283,12:08:44.455383
29,1,,0,0,1,0,,,,,0,142.82073,147.900933,5.080203000000012,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[3.0304],[3.0586],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,501,36003,501,1.6.2,501_stage_training_v3_20220801-115208,2022-08-01,11:52:17.129283,12:08:44.455383
