Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,StimDur,Delay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,AWTrials,BlockLen,Task,VarDelay
201,1,,0,0,1,0,,,,,0,1449.9188279999994,1464.749118,14.830289999999875,2.8206,13.8207,11.0001,3.8206,13.8206,10.0,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
202,0,,0,0,1,0,,,,,0,1464.758928,1479.586718,14.82779000000005,2.8181000000000003,13.8182,11.0001,3.8181,13.8181,10.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
203,1,,0,0,1,0,,,,,0,1479.598528,1494.4288179999999,14.830290000000105,2.8206,13.8207,11.0001,3.8206,13.8206,10.0,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
204,0,,0,0,1,0,,,,,0,1494.438528,1509.266318,14.82779000000005,2.8181000000000003,13.8182,11.0001,3.8181,13.8181,10.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
205,0,,0,0,1,0,,,,,0,1509.2767279999994,1524.1045179999999,14.82779000000005,2.8181000000000003,13.8182,11.0001,3.8181,13.8181,10.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
206,0,,0,0,1,0,,,,,0,1524.1153279999999,1538.943118,14.827789999999824,2.8181000000000003,13.8182,11.0001,3.8181,13.8181,10.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
207,1,,1,0,0,0,1.0,,1.0,,1,1538.953628,1544.050518,5.09689000000003,2.8206,4.0968,1.2761999999999998,3.8206,4.0775000000000015,0.25690000000000035,iaa,iaa,1,,0,0,1,1,70.0,,[],[],"[4.0775000000000015, 4.1906, 4.3546000000000005, 4.9558, 5.0859000000000005]","[4.1021, 4.24, 4.376, 4.9995]",0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
208,1,1.0,1,0,0,1,0.0,1.0,1.0,1.0,1,1544.057128,1549.262318,5.20519000000013,2.8206,4.2051,1.3844999999999996,3.8206,4.0121,0.1915,iaa,iaa,1,,0,0,1,1,70.0,70.0,[4.0121],[4.0593],"[4.1858, 4.3177, 4.8765]","[0.0166, 4.23, 4.3506, 4.9111]",0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
209,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,1549.269928,1554.130118,4.8601900000001015,2.8206,3.8601,1.0395,3.8206,3.8408,0.0202,iaa,iaa,1,,0,0,1,1,70.0,70.0,[4.2217],[4.2602],"[3.8408, 3.9760000000000004, 4.5169000000000015]","[3.8842, 4.0141, 4.5539000000000005]",0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
210,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1554.136928,1559.070818,4.9338900000000185,2.8181000000000003,3.9338,1.1157,3.8181,3.9148,0.0966999999999998,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[3.9148],[3.9411],[3.747],[3.7745],0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
211,0,1.0,0,0,1,0,,1.0,,,0,1559.0781279999999,1573.905918,14.827789999999824,2.8181000000000003,13.8182,11.0001,3.8181,13.8181,10.0,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[],[],[],[],0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
212,1,,0,1,0,0,0.0,,0.0,,1,1573.916428,1580.891018,6.974590000000035,2.8206,3.965,1.1443999999999996,3.8206,3.9649,0.14429999999999987,iaa,iaa,1,,0,0,1,1,70.0,,"[3.9649, 4.1181]","[4.0176, 4.1661]",[],[],0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
213,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,1580.898128,1590.738718,9.840590000000018,2.8206,8.8405,6.0199,3.8206,8.821200000000003,5.0006,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[8.972999999999999],[9.0309],"[8.821200000000003, 9.1557, 9.293]","[8.8621, 9.2021, 9.3259]",0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
214,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,1590.751728,1597.6815179999999,6.929790000000138,2.8181000000000003,3.9202,1.1020999999999996,3.8181,3.9201,0.10199999999999987,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[4.0645],[4.1005],"[3.7869, 3.9201]","[3.8355, 3.9686]",0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
215,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,1597.689128,1604.534418,6.845289999999977,2.8181000000000003,3.8357,1.0175999999999998,3.8181,3.8356,0.017500000000000068,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[3.9815],[4.0235],"[3.7065, 3.8356]","[3.7424, 3.8858]",0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
216,1,1.0,0,0,1,0,,0.0,,,0,1604.540828,1619.371118,14.830290000000105,2.8206,13.8207,11.0001,3.8206,13.8206,10.0,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],[],[],0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
217,1,,0,0,1,0,,,,,0,1619.381528,1634.211818,14.830290000000105,2.8206,13.8207,11.0001,3.8206,13.8206,10.0,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
218,1,,0,0,1,0,,,,,0,1634.2231279999999,1649.053418,14.830289999999875,2.8206,13.8207,11.0001,3.8206,13.8206,10.0,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
219,1,,0,0,1,0,,,,,0,1649.064228,1663.894518,14.830290000000105,2.8206,13.8207,11.0001,3.8206,13.8206,10.0,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
220,0,,0,0,1,0,,,,,0,1663.903828,1678.731618,14.82779000000005,2.8181000000000003,13.8182,11.0001,3.8181,13.8181,10.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
221,1,,0,0,1,0,,,,,0,1678.742128,1693.572418,14.830289999999875,2.8206,13.8207,11.0001,3.8206,13.8206,10.0,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
222,0,,0,0,0,1,0.0,,1.0,,1,1693.582728,1712.467218,18.884489999999914,2.8181000000000003,17.8844,15.066299999999998,3.8181,7.8749,4.0568,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[7.8749],[7.914300000000001],0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
223,0,0.0,0,0,0,1,0.0,0.0,1.0,1.0,1,1712.477928,1727.722518,15.244590000000017,2.8181000000000003,14.2445,11.4264,3.8181,4.235,0.4169000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[4.235],[4.2367],0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
224,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,1727.7338280000001,1740.878318,13.144490000000136,2.8206,12.1444,9.3238,3.8206,12.1251,8.304499999999999,iaa,iaa,1,,0,0,1,1,70.0,70.0,[12.4143],[12.4265],"[12.1251, 12.2673]","[12.1694, 12.3044]",0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
225,0,0.0,0,0,0,1,0.0,1.0,1.0,1.0,1,1740.889728,1755.773418,14.883689999999886,2.8181000000000003,13.8836,11.0655,3.8181,3.8741,0.05600000000000005,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[3.8741],[3.9146],0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
226,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,1755.7845280000001,1768.973718,13.189190000000053,2.8206,12.1891,9.3685,3.8206,12.1698,8.3492,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[12.1698, 12.3282, 12.4706]","[12.1701, 12.369000000000002, 12.504]",0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
227,0,0.0,0,0,0,1,0.0,1.0,1.0,1.0,1,1768.985028,1783.874518,14.889490000000027,2.8181000000000003,13.8894,11.0713,3.8181,3.8799,0.06179999999999985,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[3.8799, 4.0276000000000005, 7.6017]","[3.9125, 4.0727, 7.6284]",0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
228,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1783.886428,1789.744218,5.857790000000023,2.8181000000000003,4.8577,2.0396,3.8181,4.8387,1.0206,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[4.8387],[4.8692],[],[],0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
229,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,1789.752028,1804.000818,14.248789999999875,2.8181000000000003,11.2392,8.4211,3.8181,11.2391,7.421,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[],[],"[11.2391, 12.2938, 12.7324]","[11.2675, 12.3322, 12.7865]",0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
230,1,1.0,0,0,1,0,,0.0,,,0,1804.012128,1818.842418,14.830289999999875,2.8206,13.8207,11.0001,3.8206,13.8206,10.0,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],[],[],0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
231,0,,0,0,0,1,0.0,,1.0,,1,1818.8541280000002,1835.218218,16.364090000000033,2.8181000000000003,15.364,12.5459,3.8181,5.3545,1.5363999999999995,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[5.3545],[5.4048],0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
232,0,0.0,0,0,1,0,,0.0,,,0,1835.229728,1850.057518,14.82779000000005,2.8181000000000003,13.8182,11.0001,3.8181,13.8181,10.0,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[],[],0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
233,1,,0,0,1,0,,,,,0,1850.0680280000001,1864.898318,14.830290000000105,2.8206,13.8207,11.0001,3.8206,13.8206,10.0,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
234,0,,1,0,0,1,0.0,,0.0,,1,1864.908728,1876.986618,12.077889999999798,2.8181000000000003,11.0778,8.259699999999999,3.8181,9.5648,5.7467,aaa,aaa,1,,0,1,0,1,-70.0,,"[11.0588, 11.2963, 11.3731, 11.4459, 11.5217, 11.6807, 11.7208, 11.735, 11.9491]","[11.0667, 11.3654, 11.3817, 11.4529, 11.6143, 11.7169, 11.7273, 11.8401, 12.0076]","[9.5648, 10.3541, 10.9079, 10.9421, 11.0607, 11.1389, 11.1924, 11.2068, 11.2743, 11.45, 11.4697, 11.5082, 11.5454, 11.6045, 11.6509, 11.7249, 11.8258, 12.0186]","[9.5797, 10.360999999999999, 10.9294, 10.9562, 11.0667, 11.1427, 11.2038, 11.2464, 11.3846, 11.4562, 11.4773, 11.5426, 11.5583, 11.6429, 11.6589, 11.7857, 11.904000000000002]",0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
235,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,1876.997828,1882.852018,5.854190000000018,2.8206,4.8541,2.0335,3.8206,4.8348,1.0142000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.8348, 4.9861]","[0.0074, 4.8795, 5.0258]",0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
236,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,1882.859828,1889.932218,7.072389999999814,2.8206,4.0628,1.2422,3.8206,4.0627,0.2421000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.0627, 4.2003]","[4.1066, 4.2378]","[3.7841, 4.4959]","[3.8221, 4.5415]",0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
237,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,1889.939028,1895.008018,5.068989999999985,2.8206,4.0689,1.2483,3.8206,4.0496,0.22899999999999965,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.7476, 4.33]","[3.7838, 4.3656000000000015]","[4.0496, 4.195]","[4.1098, 4.2355]",0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
238,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1895.016828,1899.947918,4.93109000000004,2.8181000000000003,3.931,1.1128999999999998,3.8181,3.912,0.0939000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.7589, 3.912, 4.0671, 4.1751000000000005, 4.3247, 4.4453000000000005, 4.8765]","[3.8003, 3.9598, 4.0778, 4.2157, 4.3305, 4.4865, 4.9060000000000015]","[4.6071, 4.7265000000000015]","[4.6181, 4.7762]",0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
239,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1899.956928,1904.828918,4.871989999999869,2.8181000000000003,3.8719,1.0537999999999998,3.8181,3.8529,0.03479999999999972,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.8529, 3.9955, 4.138999999999999, 4.7065, 4.8530000000000015]","[3.9014, 4.0357, 4.1723, 4.7521]","[4.2686, 4.4285000000000005]","[4.3113, 4.4772]",0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
240,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1904.836628,1909.741518,4.904890000000023,2.8181000000000003,3.9048,1.0866999999999996,3.8181,3.8858,0.06769999999999987,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.7414, 3.8858, 4.0276000000000005, 4.1664]","[0.0081, 3.7869, 3.9339, 4.0672000000000015, 4.2014000000000005]",[],[],0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
241,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1909.748428,1914.6489179999999,4.900489999999991,2.8181000000000003,3.9004,1.0822999999999996,3.8181,3.8814,0.06329999999999991,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.7578, 3.8814, 4.0147, 4.1395, 4.2848000000000015, 4.4196, 4.5874000000000015, 4.7151000000000005]","[3.7988, 3.9227, 4.0501000000000005, 4.1765, 4.314, 4.4493, 4.6099000000000006, 4.7532000000000005]",[],[],0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
242,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1914.6566280000002,1919.573118,4.916490000000066,2.8181000000000003,3.9164,1.0982999999999996,3.8181,3.8974,0.07929999999999993,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.8974, 4.0316, 4.1599]","[3.943, 4.0658, 4.1958]",[3.7577],[3.8004],0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
243,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1919.5796280000002,1926.482618,6.902990000000045,2.8206,3.8934,1.0728,3.8206,3.8933,0.07269999999999976,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.7464, 3.8933]","[3.7939999999999996, 3.9342]",[],[],0.0095,0.0098,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM37,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod7,820,36002,820,1.6.2,820_stage_training_v4_20230306-160235,2023-03-06,16:02:47.167394,16:37:49.281702,,,,
