Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,StimDur,Delay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,AWTrials,BlockLen,Task,VarDelay
10,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,76.92591,82.221613,5.295703000000003,2.8181000000000003,4.2956,1.4775,3.8248,4.2794,0.4545999999999997,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,-70.0,"[3.5925, 3.7142, 4.2794]","[0.0045000000000000005, 3.7001, 4.2442]",[],[],0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,801,36004,801,1.6.2,801_stage_training_v4_20230306-154348,2023-03-06,15:44:00.485258,16:00:15.537862,,,,
11,1,0.0,1,0,0,1,0.0,1.0,1.0,0.0,1,82.23810999999998,94.820713,12.582602999999995,2.8206,11.5825,8.761899999999999,3.828,3.8878,0.059800000000000075,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,-70.0,"[3.6016000000000004, 3.8878, 4.0709]","[0.0076, 3.8684, 4.0394000000000005]","[3.7596, 11.5656]","[3.7948, 11.6005]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,801,36004,801,1.6.2,801_stage_training_v4_20230306-154348,2023-03-06,15:44:00.485258,16:00:15.537862,,,,
12,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,94.84961,99.715113,4.865503000000004,2.8181000000000003,3.8654,1.0473,3.8248,3.8492,0.02439999999999997,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,-70.0,"[3.6103, 3.666, 3.8182, 3.8492, 3.8711, 3.8917, 4.5469, 4.6845]","[3.6433, 3.815, 3.8183, 3.8708, 3.8763, 4.5083, 4.6204]",[],[],0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,801,36004,801,1.6.2,801_stage_training_v4_20230306-154348,2023-03-06,15:44:00.485258,16:00:15.537862,,,,
13,1,0.0,1,0,0,1,0.0,1.0,1.0,0.0,1,99.74161,105.11371299999999,5.37210300000001,2.8206,4.372,1.5513999999999997,3.828,4.0835,0.2554999999999996,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,-70.0,"[3.6020000000000003, 4.0835, 4.0846, 4.086, 4.119, 4.2212000000000005, 4.3873000000000015, 4.5727]","[0.006500000000000001, 4.0833, 4.0836000000000015, 4.0858, 4.0984, 4.1844, 4.3673, 4.5526]",[4.3551],[4.3603000000000005],0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,801,36004,801,1.6.2,801_stage_training_v4_20230306-154348,2023-03-06,15:44:00.485258,16:00:15.537862,,,,
14,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,105.12831000000001,114.856113,9.727802999999994,2.8181000000000003,8.7277,5.9096,3.8248,8.711500000000001,4.886700000000001,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,-70.0,"[3.5931, 8.711500000000001, 9.0328, 9.4054, 9.6151]","[8.7102, 9.007, 9.3843, 9.5646]","[9.1778, 9.5492]","[9.1858, 9.5553]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,801,36004,801,1.6.2,801_stage_training_v4_20230306-154348,2023-03-06,15:44:00.485258,16:00:15.537862,,,,
15,1,0.0,1,0,0,1,0.0,1.0,1.0,0.0,1,114.87941000000001,124.53581299999999,9.656403000000012,2.8206,8.6563,5.835699999999999,3.828,8.505,4.6770000000000005,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,-70.0,"[3.595, 8.505, 9.0595]","[0.0158, 8.498000000000001, 9.0382]",[8.6394],[8.645],0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,801,36004,801,1.6.2,801_stage_training_v4_20230306-154348,2023-03-06,15:44:00.485258,16:00:15.537862,,,,
16,0,0.0,1,0,0,1,0.0,0.0,0.0,0.0,1,124.55541000000001,129.722413,5.167002999999994,2.8181000000000003,4.1669,1.3487999999999998,3.8248,4.041,0.2162000000000001,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,-70.0,"[3.6121, 4.1507000000000005, 4.6539]","[0.0039, 4.1238, 4.6379]","[3.762, 4.041, 4.6192]","[3.7981, 4.0499, 4.6285]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,801,36004,801,1.6.2,801_stage_training_v4_20230306-154348,2023-03-06,15:44:00.485258,16:00:15.537862,,,,
17,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,129.73921,140.594214,10.855003999999981,2.8206,9.8549,7.0343,3.828,9.838,6.0100000000000025,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,-70.0,"[3.6043, 9.8719, 9.8725, 9.8729, 9.8733, 9.8736, 9.8786]","[0.0152, 9.8713, 9.8721, 9.8727, 9.873, 9.8734, 9.8739]",[9.838],[9.8528],0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,801,36004,801,1.6.2,801_stage_training_v4_20230306-154348,2023-03-06,15:44:00.485258,16:00:15.537862,,,,
18,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,140.61611000000002,153.885913,13.269802999999996,2.8181000000000003,12.2697,9.4516,3.8248,12.2535,8.428700000000001,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,-70.0,"[3.6025, 12.2535, 12.2561, 12.282, 12.2837, 12.323, 12.3463]","[0.0088, 12.2402, 12.2554, 12.2817, 12.2822, 12.3, 12.3462]",[],[],0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,801,36004,801,1.6.2,801_stage_training_v4_20230306-154348,2023-03-06,15:44:00.485258,16:00:15.537862,,,,
19,1,0.0,0,0,1,0,,1.0,,,0,153.91141000000005,168.749113,14.837703000000005,2.8206,13.8281,11.0075,3.828,13.828,10.0,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,-70.0,[3.6029],[0.0111],[],[],0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,801,36004,801,1.6.2,801_stage_training_v4_20230306-154348,2023-03-06,15:44:00.485258,16:00:15.537862,,,,
20,0,,1,0,0,0,1.0,,0.0,,1,168.77661,174.03551299999995,5.2589030000000045,2.8181000000000003,4.2588,1.4406999999999996,3.8181,4.2426,0.4245000000000001,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,,"[3.6056, 4.2426]",[4.2228],[],[],0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,801,36004,801,1.6.2,801_stage_training_v4_20230306-154348,2023-03-06,15:44:00.485258,16:00:15.537862,,,,
21,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,174.05101000000005,179.45661299999998,5.4056030000000135,2.8181000000000003,4.4055,1.5873999999999997,3.8181,4.3893,0.5712000000000002,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,70.0,"[3.5935, 4.3893, 5.2758]","[0.0011, 4.3739, 5.2507]",[],[],0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,801,36004,801,1.6.2,801_stage_training_v4_20230306-154348,2023-03-06,15:44:00.485258,16:00:15.537862,,,,
22,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,179.47181,184.838113,5.366302999999988,2.8181000000000003,4.3662,1.5480999999999998,3.8181,4.3500000000000005,0.5319000000000003,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,70.0,"[3.6008, 4.3500000000000005, 4.5102, 5.3036]","[0.0109, 4.3025, 4.4442, 5.2999]",[],[],0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,801,36004,801,1.6.2,801_stage_training_v4_20230306-154348,2023-03-06,15:44:00.485258,16:00:15.537862,,,,
23,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,184.85481000000001,191.918413,7.0636030000000005,2.8206,4.053999999999999,1.2333999999999992,3.8206,4.0539000000000005,0.2333000000000003,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,-70.0,"[0.0269, 3.5892000000000004, 4.0539000000000005, 4.2051, 4.2841000000000005, 4.5933, 4.6464, 4.819, 5.0135000000000005, 5.096, 5.8822, 6.152, 6.4813, 6.5289, 6.6373000000000015, 6.7825000000000015, 6.9146]","[0.0193, 0.0373, 4.0298, 4.1800000000000015, 4.2698, 4.4531, 4.6299, 4.7387000000000015, 4.8308, 5.0588000000000015, 5.8398, 6.100300000000002, 6.4222, 6.5159, 6.5815, 6.746, 6.8716]",[],[],0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,801,36004,801,1.6.2,801_stage_training_v4_20230306-154348,2023-03-06,15:44:00.485258,16:00:15.537862,,,,
24,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,191.93481,199.002613,7.067802999999998,2.8206,4.0582,1.2376,3.8206,4.0581000000000005,0.2375000000000003,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,-70.0,"[3.6029, 4.0581000000000005, 4.4156, 4.896]","[0.0023, 4.0293, 4.3957000000000015, 4.8069000000000015]",[],[],0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,801,36004,801,1.6.2,801_stage_training_v4_20230306-154348,2023-03-06,15:44:00.485258,16:00:15.537862,,,,
25,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,199.01751000000002,206.125913,7.10840300000001,2.8206,4.0988,1.2781999999999996,3.8206,4.0987,0.2780999999999998,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,-70.0,"[3.6041, 4.0987, 4.2734000000000005, 5.0433, 5.1697000000000015, 5.1699, 5.2331, 5.2333, 5.2373, 5.2376000000000005, 5.8068, 6.0568]","[4.0817000000000005, 4.2631000000000006, 5.0214, 5.1128, 5.1698, 5.2316, 5.2332, 5.2372000000000005, 5.2375, 5.7650000000000015, 6.0044]",[4.2167],[4.2209],0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,801,36004,801,1.6.2,801_stage_training_v4_20230306-154348,2023-03-06,15:44:00.485258,16:00:15.537862,,,,
26,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,206.14121,213.27441299999998,7.133203000000008,2.8206,4.1236000000000015,1.3030000000000013,3.8206,4.1235,0.3028999999999997,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,-70.0,"[3.6024000000000003, 4.1235, 4.2650000000000015, 6.558400000000002, 6.8088000000000015, 7.0329999999999995]","[4.0717, 4.235, 6.502000000000002, 6.7991, 7.003900000000002]",[],[],0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,801,36004,801,1.6.2,801_stage_training_v4_20230306-154348,2023-03-06,15:44:00.485258,16:00:15.537862,,,,
27,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,213.29051,218.12701299999998,4.836502999999993,2.8181000000000003,3.8364,1.0182999999999995,3.8181,3.8202,0.0020999999999999908,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,70.0,"[3.6020000000000003, 3.7915, 3.8202, 4.5942]","[0.005, 3.6582, 3.808, 4.5853]",[],[],0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,801,36004,801,1.6.2,801_stage_training_v4_20230306-154348,2023-03-06,15:44:00.485258,16:00:15.537862,,,,
28,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,218.14311,225.43951299999998,7.296402999999998,2.8206,4.2868,1.4662000000000002,3.8206,4.2867000000000015,0.4661000000000004,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,-70.0,"[3.6069, 4.2867000000000015, 5.7728, 6.1172, 6.3627]","[4.279, 5.7688000000000015, 6.0869, 6.2723]","[5.3487, 6.2441]","[5.356, 6.2650000000000015]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,801,36004,801,1.6.2,801_stage_training_v4_20230306-154348,2023-03-06,15:44:00.485258,16:00:15.537862,,,,
29,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,225.45401,232.41131299999998,6.957302999999996,2.8206,3.9477,1.1271,3.8206,3.9476,0.12699999999999978,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,-70.0,"[3.6131, 3.9476, 4.1114000000000015, 4.1119, 4.1121]","[0.0001, 3.9141, 4.0963, 4.1115, 4.112]",[],[],0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,801,36004,801,1.6.2,801_stage_training_v4_20230306-154348,2023-03-06,15:44:00.485258,16:00:15.537862,,,,
30,1,0.0,0,0,0,1,0.0,0.0,0.0,1.0,1,232.42681000000002,251.542813,19.116003000000006,2.8206,18.1159,15.2953,3.8206,8.1064,4.2858,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,-70.0,"[3.5989, 8.1064]","[0.003, 8.0897]",[],[],0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,801,36004,801,1.6.2,801_stage_training_v4_20230306-154348,2023-03-06,15:44:00.485258,16:00:15.537862,,,,
31,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,251.56681,257.858413,6.291602999999981,2.8181000000000003,5.2915,2.4734,3.8181,5.2753000000000005,1.4572000000000005,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,70.0,"[3.5925, 5.2753000000000005]",[5.2168],[],[],0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,801,36004,801,1.6.2,801_stage_training_v4_20230306-154348,2023-03-06,15:44:00.485258,16:00:15.537862,,,,
32,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,257.87681000000003,262.877313,5.000503000000037,2.8181000000000003,4.0004,1.1822999999999997,3.8181,3.9842,0.16610000000000014,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,70.0,"[3.6034, 3.9842]","[0.0066, 3.9772]",[],[],0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,801,36004,801,1.6.2,801_stage_training_v4_20230306-154348,2023-03-06,15:44:00.485258,16:00:15.537862,,,,
