Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,StimDur,Delay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,AWTrials,BlockLen,Task,VarDelay
10,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,54.578112,59.589815,5.011703000000004,2.8181000000000003,4.0116000000000005,1.1935000000000002,3.8253,3.9949,0.16959999999999995,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.6906, 3.8106, 3.9949, 4.0148, 4.1966, 4.306, 4.4231, 4.5713, 4.6797, 4.7455, 4.8648, 4.9931]","[3.7541, 3.8266, 4.0015, 4.1453, 4.2488, 4.3582, 4.4725, 4.5739, 4.6803, 4.8050000000000015, 4.9258000000000015]","[3.6197, 4.0197, 4.3903, 4.548, 4.6555, 4.7247, 4.8282, 4.9355]","[3.843, 4.3707, 4.4676, 4.5741000000000005, 4.6835, 4.8024, 4.9338000000000015]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,561,36001,561,1.6.2,561_stage_training_v4_20230306-151903,2023-03-06,15:19:15.149235,16:00:35.558669,,,,
11,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,59.605512,64.456515,4.851002999999999,2.8206,3.8509,1.0303,3.8278,3.8342,0.006399999999999739,iaa,iaa,1,,0,0,0,0,70.0,-70.0,"[3.6598, 3.859, 3.9366, 4.5389, 4.6879]","[0.00030000000000000003, 3.663, 3.9361, 3.9477, 4.5861, 4.6956000000000016]","[3.6543, 3.7587, 3.8342, 4.0086, 4.1216, 4.2253, 4.3239, 4.4251000000000005, 4.5651, 4.646, 4.7523]","[0.006200000000000001, 3.6996, 3.7678, 3.9382, 4.0775000000000015, 4.1721, 4.2685, 4.3686, 4.4775, 4.5825000000000005, 4.6979000000000015, 4.8054000000000014]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,561,36001,561,1.6.2,561_stage_training_v4_20230306-151903,2023-03-06,15:19:15.149235,16:00:35.558669,,,,
12,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,64.470612,69.322715,4.852103,2.8181000000000003,3.852,1.0338999999999996,3.8253,3.8353,0.009999999999999787,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.622, 3.6401, 3.6605, 3.8353, 3.8394, 3.9579, 4.0855000000000015, 4.2152, 4.3264000000000005, 4.4287, 4.5322000000000005, 4.6397, 4.7442]","[3.6272, 3.6439999999999997, 3.6794, 3.8373, 3.8595, 3.9662, 4.1741, 4.2712, 4.3658, 4.4661, 4.5754, 4.6873000000000005, 4.7979]","[0.0027, 3.6102, 3.7567, 3.8513, 4.0819, 4.1906, 4.2988, 4.5094, 4.6088000000000005, 4.7178]","[0.0038, 3.6845, 3.7594, 3.8997, 4.1555, 4.2624, 4.3518, 4.5688, 4.6831000000000005, 4.787]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,561,36001,561,1.6.2,561_stage_training_v4_20230306-151903,2023-03-06,15:19:15.149235,16:00:35.558669,,,,
13,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,69.337712,74.226515,4.888803000000009,2.8206,3.8887,1.0680999999999998,3.8278,3.872,0.04420000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.62, 3.6348, 4.4277000000000015, 4.5072, 4.6744]","[3.6265, 3.6957, 4.4488, 4.5668000000000015, 4.6886]","[3.6103, 3.713, 3.872, 3.9784, 4.0778, 4.1814, 4.2872, 4.431, 4.5543000000000005, 4.6304, 4.6581, 4.7515, 4.8722]","[3.6922, 3.7859, 3.9312, 4.0200000000000005, 4.121, 4.2263, 4.333, 4.4454, 4.562, 4.6375, 4.6886, 4.8085]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,561,36001,561,1.6.2,561_stage_training_v4_20230306-151903,2023-03-06,15:19:15.149235,16:00:35.558669,,,,
14,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,74.240512,79.111515,4.871003000000002,2.8181000000000003,3.8709,1.0527999999999995,3.8253,3.8542,0.028899999999999707,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.8139, 3.8542, 3.9966, 4.0981000000000005, 4.244, 4.4226, 4.4529000000000005, 4.5454, 4.6739999999999995, 4.8411]","[3.8286, 3.9533, 4.0484, 4.152, 4.2558, 4.4352, 4.4888, 4.617, 4.7342, 4.8594]","[3.6214, 3.6792, 3.8639, 3.9761, 4.0808, 4.2325, 4.3117, 4.455, 4.5218, 4.6535, 4.7958, 4.8191000000000015]","[0.0244, 3.6411, 3.6902, 3.9358, 4.0416, 4.1349, 4.2557, 4.3603000000000005, 4.4853000000000005, 4.6109, 4.7246000000000015, 4.8003, 4.8598]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,561,36001,561,1.6.2,561_stage_training_v4_20230306-151903,2023-03-06,15:19:15.149235,16:00:35.558669,,,,
15,1,0.0,1,0,0,1,0.0,1.0,1.0,0.0,1,79.126812,84.05451500000002,4.927702999999994,2.8206,3.9276,1.1069999999999998,3.8278,3.8314,0.0036000000000000476,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.8141, 3.8314, 3.9404, 4.5843, 4.6673, 4.8023, 4.9029]","[3.8284, 3.8912, 4.0187, 4.6086, 4.7221, 4.8557000000000015]","[3.6766, 3.8082, 3.9109, 3.9168, 4.0693, 4.1732000000000005, 4.2734000000000005, 4.3657, 4.4627, 4.5627, 4.6688, 4.6865000000000006, 4.8032, 4.8949]","[3.7289, 3.8933, 3.9132, 4.0136, 4.1367, 4.2216000000000005, 4.3124, 4.4092, 4.5087, 4.6096, 4.6715, 4.7177, 4.8536]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,561,36001,561,1.6.2,561_stage_training_v4_20230306-151903,2023-03-06,15:19:15.149235,16:00:35.558669,,,,
16,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,84.068912,88.921315,4.85240300000001,2.8181000000000003,3.8523,1.0341999999999998,3.8253,3.8356,0.010299999999999976,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.7126, 3.8356, 3.8459, 3.9451, 4.0332, 4.1857000000000015, 4.2896, 4.3864, 4.494, 4.5143, 4.6354000000000015, 4.7022, 4.8101]","[0.0292, 3.763, 3.8394, 3.8778, 4.0115, 4.1432, 4.2331, 4.3322, 4.436, 4.4986000000000015, 4.5388, 4.6382, 4.7628]","[3.6964, 3.7969, 3.9424, 4.03, 4.3403, 4.4711, 4.5054, 4.5943000000000005, 4.703, 4.7949]","[0.005, 3.7617, 3.861, 4.0075, 4.336, 4.4374, 4.4997, 4.5338, 4.6417, 4.7603]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,561,36001,561,1.6.2,561_stage_training_v4_20230306-151903,2023-03-06,15:19:15.149235,16:00:35.558669,,,,
17,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,88.936312,93.784115,4.847802999999999,2.8206,3.8477,1.0271,3.8278,3.831,0.003200000000000092,iaa,iaa,1,,0,0,0,0,70.0,-70.0,"[4.1724000000000006, 4.2769, 4.356, 4.8325000000000005]","[0.017400000000000002, 4.1785000000000005, 4.2958, 4.4094000000000015]","[3.7264, 3.831, 3.9374, 4.0322000000000005, 4.1364, 4.2451, 4.3428, 4.4725, 4.4931, 4.5892, 4.7054, 4.8414]","[0.0059, 3.7761, 3.8889, 3.9825, 4.0816, 4.1827000000000005, 4.2961, 4.4076, 4.4841000000000015, 4.5318000000000005, 4.6447, 4.7674]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,561,36001,561,1.6.2,561_stage_training_v4_20230306-151903,2023-03-06,15:19:15.149235,16:00:35.558669,,,,
18,0,0.0,1,0,0,1,0.0,1.0,0.0,0.0,1,93.797512,98.705415,4.907903000000005,2.8181000000000003,3.9078,1.0896999999999997,3.8253,3.8837,0.058399999999999785,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.6683, 3.8088, 3.8911, 4.0174, 4.1229000000000005, 4.2389, 4.3405000000000005, 4.4588, 4.5689, 4.6843, 4.8426]","[0.0165, 3.6842, 3.8457, 3.9745, 4.0707, 4.1724000000000006, 4.2803, 4.3885000000000005, 4.5115, 4.6240000000000006, 4.7388, 4.8515000000000015]","[3.6701, 3.7829, 3.8837, 3.9692, 4.1018, 4.2525, 4.4728, 4.5523, 4.6848, 4.8221]","[0.0012, 3.7222, 3.8438, 3.9625, 4.0672000000000015, 4.1586, 4.2725, 4.5015, 4.6148, 4.7360000000000015, 4.8530000000000015]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,561,36001,561,1.6.2,561_stage_training_v4_20230306-151903,2023-03-06,15:19:15.149235,16:00:35.558669,,,,
19,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,98.720212,103.690915,4.970703,2.8206,3.9706,1.15,3.8278,3.9539,0.12609999999999966,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.6875, 3.8274, 4.3973, 4.4068000000000005, 4.493, 4.5968, 4.8347000000000016, 4.9322]","[3.7518, 3.9085, 4.4016, 4.4403000000000015, 4.5433, 4.6499000000000015, 4.8566]","[3.6862, 3.8038, 3.9539, 4.0958000000000006, 4.1982, 4.2948, 4.4136000000000015, 4.4782, 4.5977000000000015, 4.7018, 4.8123000000000005, 4.9329]","[3.7621, 3.9239, 4.0437, 4.1433, 4.2423, 4.3394, 4.4378, 4.5394000000000005, 4.6497, 4.7559000000000005, 4.8723]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,561,36001,561,1.6.2,561_stage_training_v4_20230306-151903,2023-03-06,15:19:15.149235,16:00:35.558669,,,,
20,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,103.706312,108.56711499999999,4.860803000000004,2.8206,3.8607,1.0400999999999998,3.8206,3.844,0.023400000000000087,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.6185, 3.7218, 3.8608, 3.998, 4.1313, 4.4249, 4.4657, 4.5397, 4.5685, 4.7076]","[0.0076, 3.6995, 3.751, 3.9234, 4.0209, 4.1405, 4.4286, 4.4733, 4.5474000000000006, 4.5966000000000005, 4.7127]","[3.6201, 3.7389, 3.844, 3.9793, 4.0895, 4.1073, 4.1994, 4.3081000000000005, 4.4405, 4.5403, 4.5512000000000015, 4.6597, 4.7855]","[0.0043, 3.6884, 3.7971, 3.9236, 4.0374, 4.1016, 4.147, 4.2522, 4.3633000000000015, 4.4794, 4.5495, 4.5967, 4.7175, 4.8422]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,561,36001,561,1.6.2,561_stage_training_v4_20230306-151903,2023-03-06,15:19:15.149235,16:00:35.558669,,,,
21,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,108.58151200000002,115.492015,6.910502999999991,2.8181000000000003,3.9009,1.0827999999999998,3.8181,3.9008,0.0827,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.9203, 3.9458, 4.6749, 4.814, 5.4955, 6.0979, 6.3863]","[3.9225, 3.9751, 4.7442, 4.883, 5.5555, 6.1136, 6.4062]","[3.783, 3.9008, 4.0276000000000005, 4.4101, 4.5341000000000005, 4.652, 4.7906, 4.8666, 4.9604, 5.899100000000002, 6.0895, 6.1805, 6.3845]","[3.8391, 3.9739, 4.0654, 4.4661, 4.5957, 4.7422, 4.8396, 4.8846, 5.0325000000000015, 5.9483000000000015, 6.1153, 6.2476, 6.4056000000000015]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,561,36001,561,1.6.2,561_stage_training_v4_20230306-151903,2023-03-06,15:19:15.149235,16:00:35.558669,,,,
22,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,115.50701200000002,122.43621499999999,6.929203000000001,2.8181000000000003,3.9196,1.1014999999999997,3.8181,3.9195,0.10139999999999992,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.7933, 4.0472, 4.4185, 4.9669, 5.0694]","[3.8666, 4.1116, 4.4677, 5.0015, 5.155]","[3.6857, 3.7337, 3.776, 3.9195, 4.0347, 4.2798, 4.4489, 4.6355, 4.7445, 4.7634, 4.7669000000000015, 4.8953000000000015, 5.0074000000000005, 5.202999999999999, 5.2801, 5.3936]","[3.7332, 3.7389, 3.8589, 3.9679, 4.1111, 4.3275000000000015, 4.5188000000000015, 4.6684, 4.7569, 4.7658000000000005, 4.8267000000000015, 5.0044, 5.1791, 5.2589000000000015, 5.3232, 5.4727000000000015]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,561,36001,561,1.6.2,561_stage_training_v4_20230306-151903,2023-03-06,15:19:15.149235,16:00:35.558669,,,,
23,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,122.45161200000001,129.29931499999998,6.84770300000001,2.8181000000000003,3.8381,1.0199999999999996,3.8181,3.838,0.01989999999999981,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.6541, 3.7726, 3.863, 4.2634, 4.421]","[3.6781, 3.8326, 3.9542, 4.3564, 4.5178]","[3.6603, 3.7454, 3.838, 3.9588, 4.0083, 4.1413, 4.24, 4.4051, 4.5936, 4.7562000000000015, 4.9625]","[3.7108, 3.8339999999999996, 3.9552, 3.9671, 4.0895, 4.2016, 4.3567, 4.5150000000000015, 4.6803, 4.8292, 5.021]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,561,36001,561,1.6.2,561_stage_training_v4_20230306-151903,2023-03-06,15:19:15.149235,16:00:35.558669,,,,
