Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,State,StateLabel,p0,p1,p2,Weights
10,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,87.305131,96.107434,8.802302999999995,3.3206,4.3301,1.0094999999999996,4.4876000000000005,4.7948,0.3071999999999999,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.7948, 4.912100000000001, 5.0457, 5.1679, 5.7051]","[4.8155, 4.9298, 5.0693, 5.2092, 5.7678]",0.0073,0.0075,20,1,0.5,2.0,0.5,3,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220214-112119,2022-02-14,11:21:30.126289,11:40:32.251029,1,left bias,0.9986866485394607,7.038934720727215e-05,0.00124296211333316,[[ 0.57587893 -1.80272454]]
11,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,96.119831,104.731534,8.611702999999991,3.3181000000000003,4.3276,1.0095,4.4849000000000006,4.6044,0.1194999999999995,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6044, 4.6066, 4.736800000000001, 4.8655, 4.9896, 5.1215, 5.2687]","[4.6051, 4.6459, 4.7682, 4.9021, 5.0324, 5.1664, 5.305000000000001]",[],[],0.0073,0.0075,20,1,0.5,2.0,0.5,3,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220214-112119,2022-02-14,11:21:30.126289,11:40:32.251029,1,left bias,0.9990972801435101,0.00020674604002268295,0.00069597381646395,[[ 0.57587893 -1.80272454]]
12,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,104.762431,113.493834,8.731403,3.3206,4.3301,1.0094999999999996,4.4876000000000005,4.7239,0.2362999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.7239, 4.8436, 4.9673, 5.093, 5.2427]","[4.7586, 4.885400000000001, 5.008900000000001, 5.1406, 5.2620000000000005]",0.0073,0.0075,20,1,0.5,2.0,0.5,3,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220214-112119,2022-02-14,11:21:30.126289,11:40:32.251029,1,left bias,0.9988380993905787,0.00016349416982475547,0.0009984064395940672,[[ 0.57587893 -1.80272454]]
13,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,113.51423100000001,122.133734,8.619503000000009,3.3181000000000003,4.3276,1.0095,4.4849000000000006,4.6122000000000005,0.1272999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6122000000000005, 4.7487, 4.8844, 5.0216, 5.1508, 5.2921000000000005]","[4.6474, 4.7835, 4.921600000000001, 5.0694, 5.200200000000001, 5.3315]",[],[],0.0073,0.0075,20,1,0.5,2.0,0.5,3,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220214-112119,2022-02-14,11:21:30.126289,11:40:32.251029,1,left bias,0.9990060898159744,0.0004238722374934493,0.0005700379465308043,[[ 0.57587893 -1.80272454]]
14,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,122.164631,130.787734,8.623103,3.3181000000000003,4.3276,1.0095,4.4849000000000006,4.6158,0.1308999999999995,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6158, 4.734100000000001, 4.8616, 5.004300000000001, 5.1357, 5.2859, 5.4198, 5.5760000000000005, 5.728400000000001]","[4.6496, 4.7676, 4.8984000000000005, 5.0449, 5.1855, 5.3226, 5.4656, 5.6262, 5.783]",[],[],0.0073,0.0075,20,1,0.5,2.0,0.5,3,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220214-112119,2022-02-14,11:21:30.126289,11:40:32.251029,1,left bias,0.9986560502651661,0.0005127374340421184,0.0008312123007915151,[[ 0.57587893 -1.80272454]]
15,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,130.799331,139.520934,8.721603000000016,3.3206,4.3301,1.0094999999999996,4.4876000000000005,4.7141,0.2264999999999997,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.7141, 4.822500000000001, 4.9430000000000005, 5.052300000000001, 5.1799]","[4.7413, 4.849200000000001, 4.971900000000001, 5.0965, 5.2263]",0.0073,0.0075,20,1,0.5,2.0,0.5,3,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220214-112119,2022-02-14,11:21:30.126289,11:40:32.251029,1,left bias,0.9971592152100626,0.0004326916507621889,0.002408093139177704,[[ 0.57587893 -1.80272454]]
16,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,139.547231,148.253534,8.706302999999991,3.3206,4.3301,1.0094999999999996,4.4876000000000005,4.6988,0.2111999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6988, 4.8122, 4.9367, 5.0513, 5.1951, 5.3448]","[4.727, 4.8386000000000005, 4.9695, 5.1002, 5.2445, 5.3792]",0.0073,0.0075,20,1,0.5,2.0,0.5,3,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220214-112119,2022-02-14,11:21:30.126289,11:40:32.251029,1,left bias,0.995929945123335,0.001030413512568287,0.0030396413640998367,[[ 0.57587893 -1.80272454]]
17,1,1.0,0,1,0,,0.0,1.0,0.0,0.0,1,148.30343100000002,158.94243400000002,10.639003000000002,3.3206,4.638999999999999,1.3184,4.4876000000000005,4.6295,0.1418999999999997,iaa,iaa,1,,0,0,1,1,70.0,70.0,[4.6295],[4.6572000000000005],"[4.798, 5.4531, 5.641100000000001, 5.7818000000000005, 5.895700000000001, 6.0292]","[4.8185, 5.4945, 5.6829, 5.8163, 5.9442, 6.077]",0.0073,0.0075,20,1,0.5,2.0,0.5,3,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220214-112119,2022-02-14,11:21:30.126289,11:40:32.251029,1,left bias,0.994477132969405,0.0046025625390274695,0.0009203044915704388,[[ 0.57587893 -1.80272454]]
18,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,158.960631,167.662234,8.701603000000006,3.3181000000000003,4.3276,1.0095,4.4849000000000006,4.6943,0.2093999999999996,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6943, 4.698, 4.8049, 4.9309, 5.0439, 5.1811, 5.3169]","[4.6976, 4.7194, 4.835500000000001, 4.9632000000000005, 5.0906, 5.2258, 5.3567]",[],[],0.0073,0.0075,20,1,0.5,2.0,0.5,3,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220214-112119,2022-02-14,11:21:30.126289,11:40:32.251029,1,left bias,0.9956621621989337,0.00363419452021946,0.0007036432808468743,[[ 0.57587893 -1.80272454]]
19,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,167.70833100000002,176.44153400000002,8.733203000000003,3.3206,4.3301,1.0094999999999996,4.4876000000000005,4.7257,0.2380999999999993,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.7257, 4.8297, 4.9511, 5.062, 5.1836]","[4.7494000000000005, 4.856, 4.981800000000001, 5.1014, 5.226500000000001]",0.0073,0.0075,20,1,0.5,2.0,0.5,3,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220214-112119,2022-02-14,11:21:30.126289,11:40:32.251029,1,left bias,0.9961767133046995,0.002513982388181409,0.0013093043071214644,[[ 0.57587893 -1.80272454]]
20,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,176.461631,185.075234,8.613602999999982,3.3181000000000003,4.3276,1.0095,4.4776,4.6063,0.1287000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6063, 4.729900000000001, 4.8401000000000005, 4.9694, 5.0959, 5.238300000000001, 5.3617, 5.3677, 5.5267]","[4.6342, 4.7692000000000005, 4.8898, 5.0171, 5.1526000000000005, 5.2796, 5.3636, 5.4225, 5.5557]",[],[],0.0073,0.0075,20,0,0.5,2.0,0.5,3,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220214-112119,2022-02-14,11:21:30.126289,11:40:32.251029,1,left bias,0.9964485759720627,0.002997945326076927,0.0005534787018600083,[[ 0.57587893 -1.80272454]]
21,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,185.086531,193.770534,8.68400299999999,3.3181000000000003,4.3276,1.0095,4.4776,4.6767,0.1991000000000005,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6767, 4.803100000000001, 4.9430000000000005, 5.0862]","[4.7094000000000005, 4.846900000000001, 4.9861, 5.1074]",[],[],0.0073,0.0075,20,0,0.5,2.0,0.5,3,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220214-112119,2022-02-14,11:21:30.126289,11:40:32.251029,1,left bias,0.9962784452376002,0.003252383538662987,0.0004691712237365624,[[ 0.57587893 -1.80272454]]
22,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,193.800131,202.507034,8.706903000000011,3.3181000000000003,4.3276,1.0095,4.4776,4.6996,0.2220000000000004,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6996, 4.824800000000001, 4.952100000000001, 5.0835]","[4.7327, 4.8659, 4.9923, 5.1244000000000005]",[],[],0.0073,0.0075,20,0,0.5,2.0,0.5,3,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220214-112119,2022-02-14,11:21:30.126289,11:40:32.251029,1,left bias,0.9957159268519497,0.003424316045700765,0.0008597571023527715,[[ 0.57587893 -1.80272454]]
23,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,202.556931,213.278734,10.721802999999994,3.3213000000000004,4.7218,1.4004999999999996,4.4808,4.7123,0.2314999999999996,feb,feb,1,,0,1,1,2,2.0,-2.0,"[4.7123, 4.8147]","[4.7358, 4.857200000000001]",[],[],0.0073,0.0075,20,0,0.5,2.0,0.5,3,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220214-112119,2022-02-14,11:21:30.126289,11:40:32.251029,1,left bias,0.9939411304339609,0.003421941664457108,0.0026369279015850617,[[ 0.57587893 -1.80272454]]
24,1,0.0,1,0,0,,1.0,0.0,1.0,0.0,1,213.299731,222.07923399999999,8.779503000000005,3.3206,4.3301,1.0094999999999996,4.4801,4.772,0.2919,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.9567000000000005, 5.8596]","[4.9954, 5.8992]","[4.772, 5.1468, 5.2675, 5.4694, 5.5652]","[4.8105, 5.1746, 5.3264000000000005, 5.4759, 5.6188]",0.0073,0.0075,20,0,0.5,2.0,0.5,3,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220214-112119,2022-02-14,11:21:30.126289,11:40:32.251029,1,left bias,0.984324542473487,0.0008493765281129651,0.01482608099839994,[[ 0.57587893 -1.80272454]]
25,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,222.095931,230.87103399999998,8.775103000000001,3.3206,4.3301,1.0094999999999996,4.4801,4.7676,0.2874999999999996,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.7676, 4.8932, 5.0187, 5.1406, 5.2753000000000005]","[4.8137, 4.9309, 5.0616, 5.1854000000000005, 5.3114]",0.0073,0.0075,20,0,0.5,2.0,0.5,3,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220214-112119,2022-02-14,11:21:30.126289,11:40:32.251029,1,left bias,0.9744923364475179,0.00032408166886996906,0.02518358188361024,[[ 0.57587893 -1.80272454]]
26,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,230.885031,239.61503399999998,8.730003000000009,3.3206,4.3301,1.0094999999999996,4.4801,4.7225,0.2423999999999999,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.7225, 4.8506, 4.9633, 5.094, 5.2224]","[4.7701, 4.8847000000000005, 5.0178, 5.1426, 5.267]",0.0073,0.0075,20,0,0.5,2.0,0.5,3,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220214-112119,2022-02-14,11:21:30.126289,11:40:32.251029,1,left bias,0.9646323151053687,0.0003148806247130282,0.035052804269921654,[[ 0.57587893 -1.80272454]]
27,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,239.625831,248.60193399999997,8.976102999999995,3.3206,4.3301,1.0094999999999996,4.4801,4.9686,0.4885000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.9686, 5.0985000000000005, 5.2178, 5.36, 5.5182]","[5.0197, 5.1281, 5.2614, 5.4109, 5.556100000000001]",0.0073,0.0075,20,0,0.5,2.0,0.5,3,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220214-112119,2022-02-14,11:21:30.126289,11:40:32.251029,1,left bias,0.954704045196314,0.0007783085067121277,0.04451764629697719,[[ 0.57587893 -1.80272454]]
28,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,248.640931,257.289734,8.648803000000015,3.3181000000000003,4.3276,1.0095,4.4776,4.6415000000000015,0.1639000000000008,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.641500000000001, 4.742100000000001, 4.8499, 4.971, 5.1012, 5.2173, 5.3514]","[4.6707, 4.784, 4.9013, 5.0256, 5.1397, 5.274, 5.3977]",[],[],0.0073,0.0075,20,0,0.5,2.0,0.5,3,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220214-112119,2022-02-14,11:21:30.126289,11:40:32.251029,1,left bias,0.9444151212360153,0.003227805383419073,0.05235707338056795,[[ 0.57587893 -1.80272454]]
29,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,257.317731,265.98763399999996,8.669903000000032,3.3206,4.3301,1.0094999999999996,4.4801,4.6624,0.1822999999999996,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6624, 4.7818000000000005, 4.9055, 5.0114, 5.1424]","[4.6946, 4.808400000000001, 4.9363, 5.058800000000001, 5.1898]",0.0073,0.0075,20,0,0.5,2.0,0.5,3,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220214-112119,2022-02-14,11:21:30.126289,11:40:32.251029,1,left bias,0.902488252041292,0.0015049927921593927,0.09600675516654686,[[ 0.57587893 -1.80272454]]
30,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,266.002631,274.637334,8.634703000000002,3.3206,4.3301,1.0094999999999996,4.4801,4.6272,0.1471,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6272, 4.7424, 4.8612, 4.974, 5.112900000000001, 5.247]","[4.668, 4.7758, 4.8966, 5.0243, 5.1631, 5.296]",0.0073,0.0075,20,0,0.5,2.0,0.5,3,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220214-112119,2022-02-14,11:21:30.126289,11:40:32.251029,1,left bias,0.8588049934347981,0.0021796293517667912,0.13901537721343343,[[ 0.57587893 -1.80272454]]
