Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,State,StateLabel,p0,p1,p2,Weights
10,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,86.498328,95.12021800000001,8.621889999999992,3.3206,4.3301,1.0094999999999996,4.4904,4.6116,0.1211999999999999,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6116, 4.6927, 4.7845, 4.8807, 4.980300000000001, 5.0899, 5.1986, 5.3094, 5.4207, 5.5417000000000005, 5.6689, 5.7891, 5.9110000000000005, 6.0446, 6.1692, 6.301200000000001, 6.431100000000001, 6.5461]","[4.632000000000001, 4.723800000000001, 4.8189, 4.9156, 5.0257000000000005, 5.1382, 5.2471000000000005, 5.3589, 5.472, 5.5999, 5.722700000000001, 5.8438, 5.9667, 6.0999, 6.2221, 6.3573, 6.4786, 6.5993]",0.0094,0.0103,20,1,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220214-104252,2022-02-14,10:43:03.408469,11:40:35.414821,2,right bias,0.5899102472480509,0.012291461558684023,0.397798291193264,[[4.89531316 3.78444078]]
11,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,95.136628,103.757418,8.62079,3.3206,4.3301,1.0094999999999996,4.4904,4.6105,0.1200999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6105, 4.6975, 4.7931, 4.9032, 5.0114, 5.113, 5.2271, 5.3548, 5.4711, 5.5782, 5.7005, 5.8211, 5.9585, 6.5932]","[4.643800000000001, 4.734, 4.8331, 4.9484, 5.058, 5.1672, 5.2808, 5.4068000000000005, 5.521800000000001, 5.6298, 5.750900000000001, 5.8758, 5.9968, 6.6138]",0.0094,0.0103,20,1,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220214-104252,2022-02-14,10:43:03.408469,11:40:35.414821,2,right bias,0.5681599101350118,0.011721844083321315,0.42011824578166246,[[4.89531316 3.78444078]]
12,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,103.76522800000001,112.37741799999999,8.612190000000012,3.3206,4.3301,1.0094999999999996,4.4904,4.6019000000000005,0.1115000000000003,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6019000000000005, 4.6764, 4.7769, 4.8765, 4.9844, 5.0971, 5.2197000000000005, 5.3353, 5.4547, 5.5633, 5.6886, 5.8556, 5.9510000000000005, 6.2552]","[4.6227, 4.7177, 4.8204, 4.9196, 5.0397, 5.1527, 5.2755, 5.3951, 5.501, 5.6158, 5.750500000000001, 5.8864, 6.009, 6.2902000000000005]",0.0094,0.0103,20,1,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220214-104252,2022-02-14,10:43:03.408469,11:40:35.414821,2,right bias,0.5487416265630667,0.011440615772169507,0.43981775766475967,[[4.89531316 3.78444078]]
13,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,112.42192800000001,121.056518,8.634590000000003,3.3206,4.3301,1.0094999999999996,4.4904,4.6243,0.1338999999999996,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6243, 4.7203, 4.8123000000000005, 4.9073, 5.0152, 5.1265, 5.2395000000000005, 5.3487, 5.4508, 5.5624, 5.6836, 6.0253000000000005]","[4.6641, 4.7484, 4.844, 4.945, 5.0595, 5.171, 5.2874, 5.3882, 5.4942, 5.6097, 5.7224, 6.074000000000001]",0.0094,0.0103,20,1,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220214-104252,2022-02-14,10:43:03.408469,11:40:35.414821,2,right bias,0.531179448098984,0.011645068900604924,0.45717548300041594,[[4.89531316 3.78444078]]
14,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,121.064428,129.708218,8.643789999999981,3.3206,4.3301,1.0094999999999996,4.4904,4.6335000000000015,0.1431000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.633500000000001, 4.635800000000001, 4.6366000000000005, 4.7377, 4.8249, 4.925800000000001, 5.0372, 5.1530000000000005, 5.2629, 5.3851, 5.5192000000000005, 5.6301000000000005, 6.4983, 6.6181]","[4.6349, 4.6365, 4.676, 4.764200000000001, 4.861800000000001, 4.9679, 5.0884, 5.2033000000000005, 5.3125, 5.4344, 5.54, 5.663600000000001, 6.5389, 6.665]",0.0094,0.0103,20,1,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220214-104252,2022-02-14,10:43:03.408469,11:40:35.414821,2,right bias,0.5144148209163987,0.013111719694819932,0.4724734593887779,[[4.89531316 3.78444078]]
15,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,129.725328,138.354018,8.628690000000006,3.3206,4.3301,1.0094999999999996,4.4904,4.6184,0.1280000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6184, 4.7236, 4.827100000000001, 4.928100000000001, 5.0416, 5.1644000000000005, 5.2819, 5.3964, 5.519, 5.6425, 5.7535, 5.8655, 5.9954, 6.1435, 6.2538]","[4.6474, 4.767, 4.8711, 4.9794, 5.098800000000001, 5.218500000000001, 5.3369, 5.4543, 5.5712, 5.6934000000000005, 5.7997000000000005, 5.9157, 6.039000000000001, 6.1599, 6.308800000000001]",0.0094,0.0103,20,1,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220214-104252,2022-02-14,10:43:03.408469,11:40:35.414821,2,right bias,0.49568091419973,0.018240247047331133,0.48607883875293295,[[4.89531316 3.78444078]]
16,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,138.366328,147.11481799999999,8.748490000000004,3.3181000000000003,4.3276,1.0095,4.487,4.7391000000000005,0.2521000000000004,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.7391000000000005, 4.740600000000001, 4.839300000000001, 4.9426000000000005, 5.0461, 5.1587000000000005, 5.2666, 5.3696, 5.4894, 5.6158, 5.7193000000000005, 5.8298000000000005, 5.9474, 6.0596000000000005, 6.1902, 6.3377, 6.4442, 6.5596000000000005, 6.6825]","[4.7393, 4.7648, 4.8734, 4.9768, 5.0845, 5.1984, 5.300800000000001, 5.4091000000000005, 5.5336, 5.6532, 5.7594, 5.8699, 5.9854, 6.106400000000001, 6.2449, 6.3733, 6.4839, 6.6031, 6.723400000000001]",[],[],0.0094,0.0103,20,1,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220214-104252,2022-02-14,10:43:03.408469,11:40:35.414821,1,left bias,0.467024242797623,0.03428410100544578,0.49869165619692696,[[ 1.24793267 -1.54765654]]
17,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,147.145328,155.856318,8.710989999999981,3.3181000000000003,4.3276,1.0095,4.487,4.7016,0.2145999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.7016, 4.8108, 4.815, 4.9141, 5.0202, 5.133500000000001, 5.2491, 5.3547, 5.475700000000001, 5.5853, 5.7007]","[4.7318, 4.8121, 4.835500000000001, 4.9404, 5.051, 5.1685, 5.2827, 5.3974, 5.512300000000001, 5.6237, 5.7388]","[5.9347, 6.0548]","[5.9811000000000005, 6.0967]",0.0094,0.0103,20,1,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220214-104252,2022-02-14,10:43:03.408469,11:40:35.414821,1,left bias,0.43361171288171496,0.03820994983090562,0.5281783372873864,[[ 1.24793267 -1.54765654]]
18,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,155.863128,164.590418,8.727290000000009,3.3181000000000003,4.3276,1.0095,4.487,4.7179,0.2309000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.7179, 4.7199, 4.728400000000001, 4.8213, 4.8253, 4.9222, 5.0242, 5.1319, 5.237900000000001, 5.339, 5.4551, 5.5718000000000005, 5.687, 5.7958, 5.9026000000000005]","[4.7188, 4.7231000000000005, 4.7296000000000005, 4.8241000000000005, 4.847700000000001, 4.9527, 5.0567, 5.1658, 5.2685, 5.3739, 5.4964, 5.6084000000000005, 5.7222, 5.8302000000000005, 5.9416]","[6.0396, 6.1376, 6.248]","[6.0656, 6.1782, 6.2925]",0.0094,0.0103,20,1,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220214-104252,2022-02-14,10:43:03.408469,11:40:35.414821,1,left bias,0.3910905671070871,0.03124903074380717,0.5776604021490995,[[ 1.24793267 -1.54765654]]
19,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,164.599228,173.21571799999998,8.616489999999999,3.3206,4.3301,1.0094999999999996,4.4904,4.6062,0.1158000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6062, 4.6704, 4.7713, 4.876, 4.981, 5.081, 5.1913, 5.3011, 5.4115, 5.5216, 5.6288, 5.7367, 5.8645000000000005, 6.1368, 6.2410000000000005, 6.3505, 6.4575000000000005, 6.5772]","[4.6142, 4.7128000000000005, 4.8109, 4.9212, 5.0218, 5.1256, 5.237900000000001, 5.348, 5.4575000000000005, 5.5682, 5.6723, 5.7893, 5.915500000000001, 6.1704, 6.2936000000000005, 6.397, 6.5093000000000005, 6.6302]",0.0094,0.0103,20,1,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220214-104252,2022-02-14,10:43:03.408469,11:40:35.414821,1,left bias,0.33377791442881755,0.013794789002202818,0.6524272965689784,[[ 1.24793267 -1.54765654]]
20,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,173.223628,181.85951799999998,8.635890000000018,3.3206,4.3301,1.0094999999999996,4.4801,4.6256,0.1455000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6256, 4.7327, 4.8288, 4.923, 5.0267, 5.1257, 5.2419, 5.3684, 5.4977, 5.7352]","[4.6648000000000005, 4.7714, 4.8688, 4.9659, 5.0749, 5.1749, 5.2996, 5.4279, 5.5433, 5.7926]",0.0094,0.0103,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220214-104252,2022-02-14,10:43:03.408469,11:40:35.414821,1,left bias,0.2665615837686985,0.007679280416826358,0.7257591358144739,[[ 1.24793267 -1.54765654]]
21,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,181.876228,190.598018,8.721789999999999,3.3246,4.3341,1.0095,4.4841000000000015,4.7115,0.2273999999999993,hke,hke,1,,0,1,1,2,8.0,8.0,[],[],"[4.7115, 4.8261, 4.9287, 5.037, 5.146, 5.262300000000001, 5.3711, 5.487, 5.613300000000001, 5.7434, 5.859100000000001, 5.995500000000001, 6.113, 6.4142]","[4.7679, 4.867, 4.972700000000001, 5.085500000000001, 5.1961, 5.312600000000001, 5.424, 5.5433, 5.668, 5.7916, 5.9198, 6.0433, 6.174, 6.4199]",0.0094,0.0103,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220214-104252,2022-02-14,10:43:03.408469,11:40:35.414821,1,left bias,0.1960330221913335,0.004791642687947276,0.7991753351207179,[[ 1.24793267 -1.54765654]]
22,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,190.615728,199.486118,8.870390000000015,3.3181000000000003,4.3276,1.0095,4.4776,4.8610000000000015,0.3834000000000008,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.861000000000001, 4.9901, 5.0967, 5.2083, 5.33, 5.4587]","[4.9126, 5.024, 5.13, 5.254, 5.3723, 5.5071]","[5.6176, 5.743600000000001, 5.871300000000001, 6.0007]","[5.6635, 5.795100000000001, 5.9223, 6.0469]",0.0094,0.0103,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220214-104252,2022-02-14,10:43:03.408469,11:40:35.414821,1,left bias,0.11179245626367534,0.014231296752244306,0.8739762469840747,[[ 1.24793267 -1.54765654]]
23,0,1.0,0,1,0,,0.0,1.0,1.0,0.0,1,199.501628,210.225118,10.723489999999998,3.3181000000000003,4.3276,1.0095,4.4776,4.7139999999999995,0.2364000000000006,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[4.9918000000000005],[5.034400000000001],"[4.714, 5.4448]","[4.7607, 5.4903]",0.0094,0.0103,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220214-104252,2022-02-14,10:43:03.408469,11:40:35.414821,1,left bias,1.08449753920654e-17,0.018771083881290458,0.981228916118705,[[ 1.24793267 -1.54765654]]
24,1,1.0,1,0,0,,1.0,0.0,1.0,1.0,1,210.24022799999997,218.93121800000003,8.69099,3.3206,4.3301,1.0094999999999996,4.4801,4.6807,0.2005999999999996,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6807, 4.7809, 4.8756, 4.9910000000000005, 5.0994, 5.2108, 5.3352, 5.497800000000001, 5.5955]","[4.7250000000000005, 4.8178, 4.9219, 5.0434, 5.1477, 5.2633, 5.388800000000001, 5.5305, 5.6456]",0.0094,0.0103,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220214-104252,2022-02-14,10:43:03.408469,11:40:35.414821,1,left bias,0.03990761850895697,0.0077658854107233,0.9523264960803258,[[ 1.24793267 -1.54765654]]
