Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,State,StateLabel,p0,p1,p2,Weights
86,1,1.0,1,0,0,,1.0,0.0,1.0,1.0,1,762.231228,770.866418,8.635189999999966,3.3206,4.3301,1.0094999999999996,4.4801,4.6257,0.1455999999999999,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6257, 4.7271, 4.8297, 4.9374, 5.046600000000001, 5.1576, 5.2695, 5.3806, 5.5008, 5.6183000000000005, 5.7349000000000006, 5.8552, 5.9806, 6.1074, 6.4453000000000005]","[4.668200000000001, 4.7705, 4.8788, 4.986000000000001, 5.096, 5.2049, 5.3217, 5.438000000000001, 5.5538, 5.671600000000001, 5.7923, 5.912, 6.0374, 6.1569, 6.5053]",0.011000000000000001,0.0095,10,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.4,,,,,,,,,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220307-102622,2022-03-07,10:26:32.795801,11:36:15.594292,0,engaged,0.9991438772411686,0.0002613497224816703,0.000594773036344659,[[ 3.79139086 -0.21097723]]
87,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,770.888628,781.5268179999999,10.638190000000009,3.3274000000000004,4.3369,1.0094999999999996,4.4869,4.6287,0.1417999999999999,esi,esi,1,,0,1,1,2,0.0,-0.0,[],[],"[4.6287, 4.7376000000000005, 5.8754]","[4.6712, 4.783, 5.9241]",0.011000000000000001,0.0095,10,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.4,,,,,,,,,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220307-102622,2022-03-07,10:26:32.795801,11:36:15.594292,0,engaged,0.9991881296657824,0.0002587543212702015,0.0005531160129459882,[[ 3.79139086 -0.21097723]]
88,0,0.0,1,0,0,,1.0,0.0,0.0,0.0,1,781.576728,790.170118,8.59339,3.3262,4.3357,1.0095,4.4857000000000005,4.5824,0.0966999999999993,ciq,ciq,1,,0,1,1,2,-4.0,-4.0,"[4.5824, 4.663, 4.6652000000000005, 4.7678, 4.8809000000000005, 4.9922, 5.0993, 5.2133]","[4.6019000000000005, 4.6643, 4.7071000000000005, 4.8144, 4.9269, 5.0389, 5.1473, 5.2659]","[5.4682, 5.5652, 5.7209]","[5.4992, 5.6237, 5.7458]",0.011000000000000001,0.0095,10,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.4,,,,,,,,,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220307-102622,2022-03-07,10:26:32.795801,11:36:15.594292,0,engaged,0.9995946325156718,0.00027345126571880695,0.0001319162186163189,[[ 3.79139086 -0.21097723]]
89,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,790.205328,798.8574179999999,8.652090000000044,3.3206,4.3301,1.0094999999999996,4.4801,4.6426,0.1624999999999996,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6426, 4.7416, 4.8428, 4.947900000000001, 5.0575, 5.1664, 5.2776000000000005, 5.3891, 5.5033, 5.6221000000000005, 5.7371, 5.846900000000001, 6.1016, 6.1878]","[4.6862, 4.7858, 4.8894, 4.9965, 5.1036, 5.2192, 5.329000000000001, 5.4412, 5.5564, 5.676, 5.7849, 5.9078, 6.122, 6.242500000000001]",0.011000000000000001,0.0095,10,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.4,,,,,,,,,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220307-102622,2022-03-07,10:26:32.795801,11:36:15.594292,0,engaged,0.9996010129267823,0.0002531903615219913,0.0001457967116918202,[[ 3.79139086 -0.21097723]]
90,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,798.8672280000001,807.524418,8.657190000000012,3.3181000000000003,4.3276,1.0095,4.4776,4.6462,0.1686000000000005,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6462, 4.7456000000000005, 4.8509, 4.9621, 5.0696, 5.1893, 5.3097, 5.431, 5.5694, 5.723]","[4.6858, 4.7899, 4.8973, 5.0101, 5.1269, 5.2443, 5.3689, 5.4994000000000005, 5.6441, 5.774]","[5.981, 6.0863000000000005, 6.2529]","[6.017600000000001, 6.1448, 6.2746]",0.011000000000000001,0.0095,10,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.4,,,,,,,,,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220307-102622,2022-03-07,10:26:32.795801,11:36:15.594292,0,engaged,0.9996864303990127,0.00024662375715980015,6.694584382011379e-05,[[ 3.79139086 -0.21097723]]
91,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,807.531828,816.1699179999999,8.638090000000034,3.3181000000000003,4.3276,1.0095,4.4776,4.6271,0.1495000000000006,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6271, 4.736400000000001, 4.8441, 4.9568, 5.0631, 5.1728000000000005, 5.2831]","[4.6699, 4.7788, 4.8874, 5.0034, 5.1101, 5.2183, 5.3386000000000005]",[],[],0.011000000000000001,0.0095,10,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.4,,,,,,,,,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220307-102622,2022-03-07,10:26:32.795801,11:36:15.594292,0,engaged,0.9996257431565296,0.00023229347377660056,0.0001419633696826444,[[ 3.79139086 -0.21097723]]
92,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,816.1901280000001,824.795518,8.605390000000057,3.3295000000000003,4.3389999999999995,1.0095,4.489,4.5959,0.1069000000000004,enu,enu,1,,0,1,1,2,0.0,-0.0,[],[],"[4.5959, 4.6962, 4.7927, 4.8952, 5.0027, 5.1153, 5.2316, 5.344600000000001, 5.4648, 5.5812, 5.7001, 5.8179, 6.0618, 6.1599]","[4.6384, 4.7342, 4.8379, 4.9438, 5.051200000000001, 5.1703, 5.283, 5.399500000000001, 5.518400000000001, 5.6343000000000005, 5.7564, 5.8711, 6.090400000000001, 6.2168]",0.011000000000000001,0.0095,10,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.4,,,,,,,,,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220307-102622,2022-03-07,10:26:32.795801,11:36:15.594292,0,engaged,0.9990717710101132,0.00019578648911787583,0.000732442500774802,[[ 3.79139086 -0.21097723]]
93,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,824.8042280000001,833.382118,8.577890000000025,3.3206,4.3301,1.0094999999999996,4.4801,4.5684000000000005,0.0883000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.5684000000000005, 4.651800000000001, 4.7556, 4.8623, 4.970000000000001, 5.078, 5.1969, 5.304, 5.4189, 5.5408, 5.6606000000000005, 5.7759, 5.8931, 6.0247, 6.1565, 6.2765, 6.4077]","[4.5841, 4.6944, 4.8005, 4.9076, 5.0198, 5.129, 5.2469, 5.359100000000001, 5.4763, 5.5948, 5.7134, 5.832, 5.9645, 6.0936, 6.2168, 6.3375, 6.4590000000000005]",0.011000000000000001,0.0095,10,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.4,,,,,,,,,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220307-102622,2022-03-07,10:26:32.795801,11:36:15.594292,0,engaged,0.9989598094395578,0.0001754314401015245,0.0008647591203495154,[[ 3.79139086 -0.21097723]]
94,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,833.391828,841.958318,8.566489999999929,3.3206,4.3301,1.0094999999999996,4.4801,4.5569999999999995,0.0769000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.557, 4.6408000000000005, 4.7426, 4.8546000000000005, 5.0886000000000005]","[4.584700000000001, 4.6845, 4.7892, 4.8924, 5.132000000000001]",0.011000000000000001,0.0095,10,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.4,,,,,,,,,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220307-102622,2022-03-07,10:26:32.795801,11:36:15.594292,0,engaged,0.9989203166620007,0.00016415969220851765,0.0009155236457887038,[[ 3.79139086 -0.21097723]]
95,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,841.9742279999999,850.652618,8.678389999999922,3.3206,4.3301,1.0094999999999996,4.4801,4.6689,0.1887999999999996,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6689, 4.7759, 4.8859, 5.0018, 5.1119, 5.2393, 5.3691, 5.491700000000001, 5.6172, 5.738, 5.8623, 5.9937000000000005, 6.1240000000000006, 6.2568, 6.391500000000001, 6.514600000000001, 6.6572000000000005]","[4.718100000000001, 4.8245000000000005, 4.9431, 5.0538, 5.173500000000001, 5.303100000000001, 5.4246, 5.5514, 5.6719, 5.7952, 5.9266000000000005, 6.0547, 6.1878, 6.3237000000000005, 6.4522, 6.5869, 6.7104]",0.011000000000000001,0.0095,10,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.4,,,,,,,,,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220307-102622,2022-03-07,10:26:32.795801,11:36:15.594292,0,engaged,0.9989539298947767,0.00016082523017904368,0.0008852448750421452,[[ 3.79139086 -0.21097723]]
96,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,850.664328,859.332418,8.668090000000008,3.3247,4.3342,1.0095,4.4842,4.6586,0.1743999999999994,hap,hap,1,,0,1,1,2,8.0,8.0,[],[],"[4.6586, 4.766500000000001, 4.8743, 4.9923, 5.1026, 5.1243, 5.2244, 5.3445, 5.4739, 5.592700000000001, 5.7199, 5.7452000000000005, 5.8387, 5.9762, 6.0064, 6.107, 6.2244, 6.3432, 6.479500000000001, 6.6203]","[4.705, 4.814500000000001, 4.9265, 5.0421000000000005, 5.1224, 5.1614, 5.2812, 5.405600000000001, 5.5317, 5.6572000000000005, 5.7376000000000005, 5.7786, 5.913200000000001, 5.9811000000000005, 6.0351, 6.1583000000000006, 6.2875000000000005, 6.4145, 6.5375000000000005, 6.647600000000001]",0.011000000000000001,0.0095,10,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.4,,,,,,,,,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220307-102622,2022-03-07,10:26:32.795801,11:36:15.594292,0,engaged,0.999061112238662,0.0001650596370146051,0.0007738281243208446,[[ 3.79139086 -0.21097723]]
97,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,859.3416279999999,867.942718,8.60109,3.3236000000000003,4.3331,1.0094999999999996,4.4831,4.5901000000000005,0.1070000000000002,bbq,bbq,1,,0,1,1,2,-8.0,-8.0,"[4.5901000000000005, 4.6953000000000005, 4.803100000000001, 4.9111, 5.0145, 5.1381000000000006, 5.2567, 5.3766, 5.4971000000000005, 5.5591, 5.649500000000001, 5.782500000000001, 5.9023, 6.051200000000001]","[4.6226, 4.7376000000000005, 4.8479, 4.9577, 5.0744, 5.189500000000001, 5.3108, 5.4358, 5.5586, 5.5628, 5.7010000000000005, 5.8409, 5.9572, 6.0835]",[],[],0.011000000000000001,0.0095,10,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.4,,,,,,,,,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220307-102622,2022-03-07,10:26:32.795801,11:36:15.594292,0,engaged,0.999480917839669,0.0001866078079667467,0.0003324743523545078,[[ 3.79139086 -0.21097723]]
98,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,867.9589279999999,876.543918,8.584989999999948,3.3262,4.3357,1.0095,4.4857000000000005,4.5755,0.0897999999999994,ffq,ffq,1,,0,1,1,2,2.0,-2.0,[],[],"[4.5755, 4.6687, 4.7748, 4.8742, 4.9855, 5.1005, 5.2301, 5.3475, 5.46, 5.5871, 5.7098, 5.8348, 5.9576, 6.0762, 6.1993, 6.3216, 6.447100000000001, 6.574000000000001]","[4.607200000000001, 4.7126, 4.8180000000000005, 4.926200000000001, 5.0395, 5.1591000000000005, 5.2771, 5.3988000000000005, 5.5217, 5.647, 5.7709, 5.8941, 6.0134, 6.1328000000000005, 6.2544, 6.3836, 6.5069, 6.623600000000001]",0.011000000000000001,0.0095,10,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.4,,,,,,,,,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220307-102622,2022-03-07,10:26:32.795801,11:36:15.594292,0,engaged,0.9993209128333929,0.00017126441080763064,0.0005078227557918952,[[ 3.79139086 -0.21097723]]
99,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,876.5862279999999,885.2121179999999,8.625890000000027,3.3206,4.3301,1.0094999999999996,4.4801,4.6164000000000005,0.1363000000000003,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6164000000000005, 4.7177, 4.8182, 4.9234, 5.0316, 5.143800000000001, 5.2578000000000005, 5.3739, 5.4895000000000005, 5.6043, 5.7244, 5.8512, 5.9644, 6.080100000000001, 6.204400000000001, 6.33, 6.46]","[4.6568000000000005, 4.759, 4.8649, 4.9707, 5.0840000000000005, 5.195600000000001, 5.3100000000000005, 5.4272, 5.5434, 5.6615, 5.783, 5.9063, 6.019900000000001, 6.1404000000000005, 6.2643, 6.3882, 6.498600000000001]",0.011000000000000001,0.0095,10,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.4,,,,,,,,,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220307-102622,2022-03-07,10:26:32.795801,11:36:15.594292,0,engaged,0.9994514014247635,0.0001668786300557273,0.0003817199451844069,[[ 3.79139086 -0.21097723]]
100,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,885.261228,893.9054179999999,8.644190000000094,3.3181000000000003,4.3276,1.0095,4.4776,4.6332,0.1556000000000006,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6332, 4.737, 4.8421, 4.9566, 5.0693, 5.1833, 5.3109, 5.4447, 5.5895, 6.0741000000000005]","[4.6734, 4.7776000000000005, 4.893400000000001, 5.0038, 5.1226, 5.2457, 5.3786000000000005, 5.5041, 5.6189, 6.1235]","[5.8367, 5.939900000000001, 6.2571, 6.372800000000001]","[5.8669, 5.9943, 6.2861, 6.4473]",0.011000000000000001,0.0095,10,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.4,,,,,,,,,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220307-102622,2022-03-07,10:26:32.795801,11:36:15.594292,0,engaged,0.9996587464263388,0.00017087630720312772,0.00017037726647045596,[[ 3.79139086 -0.21097723]]
101,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,893.9131279999999,902.472618,8.559489999999983,3.3206,4.3301,1.0094999999999996,4.4801,4.55,0.0698999999999996,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.55, 4.5506, 4.6001, 4.625900000000001, 4.732200000000001, 4.8367, 4.9423, 5.0547, 5.1713000000000005, 5.295, 5.4135, 5.5311, 5.6463, 5.7714, 5.8941, 6.0171, 6.148000000000001, 6.281700000000001, 6.4062, 6.5326]","[4.5503, 4.554600000000001, 4.6195, 4.672000000000001, 4.7803, 4.8851, 4.9992, 5.1094, 5.2309, 5.3472, 5.468, 5.5857, 5.7089, 5.8311, 5.9564, 6.0842, 6.2151000000000005, 6.3424000000000005, 6.4701, 6.5964]",0.011000000000000001,0.0095,10,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.4,,,,,,,,,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220307-102622,2022-03-07,10:26:32.795801,11:36:15.594292,0,engaged,0.9995700222442933,0.00015960406639336142,0.0002703736893245344,[[ 3.79139086 -0.21097723]]
102,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,902.4875279999999,911.089618,8.602089999999976,3.3206,4.3301,1.0094999999999996,4.4801,4.5926,0.1124999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.5926, 4.6999, 4.7996, 4.9116, 5.0269, 5.2794, 5.3666, 5.5022]","[4.6412, 4.7443, 4.849200000000001, 4.9607, 5.0711, 5.298900000000001, 5.4299, 5.5654]",0.011000000000000001,0.0095,10,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.4,,,,,,,,,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220307-102622,2022-03-07,10:26:32.795801,11:36:15.594292,0,engaged,0.9995608784185007,0.0001570083237839816,0.00028211325772322,[[ 3.79139086 -0.21097723]]
103,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,911.1115279999999,919.706518,8.594989999999939,3.3206,4.3301,1.0094999999999996,4.4801,4.5855000000000015,0.1054000000000003,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.585500000000001, 4.6928, 4.7948, 4.9031, 5.0099, 5.1231, 5.2418000000000005, 5.366700000000001, 5.485600000000001, 5.6012, 5.7224, 5.8455, 5.9759, 6.0878000000000005, 6.1131, 6.217700000000001, 6.4558, 6.5517]","[4.6271, 4.736800000000001, 4.844, 4.953600000000001, 5.0615000000000006, 5.1791, 5.3035000000000005, 5.4196, 5.5391, 5.6637, 5.7843, 5.9074, 6.0248, 6.1058, 6.1524, 6.2742, 6.4896, 6.6158]",0.011000000000000001,0.0095,10,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.4,,,,,,,,,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220307-102622,2022-03-07,10:26:32.795801,11:36:15.594292,0,engaged,0.9996317044422832,0.00016280259221928495,0.00020549296548936583,[[ 3.79139086 -0.21097723]]
104,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,919.724528,928.3796179999999,8.655090000000088,3.3181000000000003,4.3276,1.0095,4.4776,4.6441,0.1665000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6441, 4.7443, 4.8599000000000006, 4.9743, 5.0891, 5.224200000000001]","[4.6807, 4.7975, 4.9125000000000005, 5.0286, 5.159, 5.2842]","[5.4812, 5.5027, 5.6003, 5.774500000000001]","[5.4834000000000005, 5.5358, 5.6629000000000005, 5.8231]",0.011000000000000001,0.0095,10,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.4,,,,,,,,,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220307-102622,2022-03-07,10:26:32.795801,11:36:15.594292,0,engaged,0.9997827088190392,0.00017756163126017907,3.9729549699949044e-05,[[ 3.79139086 -0.21097723]]
105,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,928.3974279999999,936.976018,8.578589999999963,3.3181000000000003,4.3276,1.0095,4.4776,4.5676000000000005,0.0900000000000007,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.5676000000000005, 4.6614, 4.7752, 4.8996, 5.0084, 5.151800000000001]","[4.5993, 4.706300000000001, 4.824, 4.9493, 5.0651, 5.1676]","[5.3631, 5.3752, 5.5088]","[5.3681, 5.4278, 5.5711]",0.011000000000000001,0.0095,10,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.4,,,,,,,,,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220307-102622,2022-03-07,10:26:32.795801,11:36:15.594292,0,engaged,0.9998019883337976,0.0001825042164380681,1.550744975148102e-05,[[ 3.79139086 -0.21097723]]
106,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,936.9909279999999,945.652218,8.661289999999894,3.3285,4.338,1.0095,4.488,4.6503000000000005,0.1623000000000001,crp,crp,1,,0,1,1,2,-4.0,4.0,"[4.6503000000000005, 4.7558, 4.8636, 4.9789, 5.0919, 5.2038, 5.331300000000001, 5.4519, 5.5989]","[4.6911000000000005, 4.7976, 4.9131, 5.0255, 5.1403, 5.2628, 5.3871, 5.5105, 5.6314]",[],[],0.011000000000000001,0.0095,10,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.4,,,,,,,,,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220307-102622,2022-03-07,10:26:32.795801,11:36:15.594292,0,engaged,0.9997994603709648,0.00018470984611691402,1.582978291434648e-05,[[ 3.79139086 -0.21097723]]
107,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,945.693628,954.3334179999999,8.639790000000062,3.3206,4.3301,1.0094999999999996,4.4801,4.6303,0.1501999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6303, 4.7312, 4.8394, 4.9524, 5.0667, 5.186100000000001, 5.303, 5.4162, 5.5312, 5.6433, 5.7691, 5.8895, 6.0033, 6.1223, 6.268800000000001, 6.400600000000001, 6.5025, 6.6355, 6.6679]","[4.673500000000001, 4.78, 4.8924, 5.0059000000000005, 5.1229000000000005, 5.2397, 5.3575, 5.4675, 5.585500000000001, 5.702500000000001, 5.8274, 5.9428, 6.0597, 6.1987000000000005, 6.322900000000001, 6.4406, 6.5681, 6.641900000000001, 6.6912]",0.011000000000000001,0.0095,10,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.4,,,,,,,,,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220307-102622,2022-03-07,10:26:32.795801,11:36:15.594292,0,engaged,0.9997536223595854,0.00017545762572810495,7.092001469997657e-05,[[ 3.79139086 -0.21097723]]
108,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,954.3434279999999,962.942918,8.599489999999946,3.3181000000000003,4.3276,1.0095,4.4776,4.5885,0.1109,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.5885, 4.692200000000001, 4.8034, 4.916300000000001, 5.0237, 5.1342, 5.2698, 5.3902]","[4.6263000000000005, 4.7371, 4.8485000000000005, 4.963, 5.072, 5.194500000000001, 5.3159, 5.4485]",[],[],0.011000000000000001,0.0095,10,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.4,,,,,,,,,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220307-102622,2022-03-07,10:26:32.795801,11:36:15.594292,0,engaged,0.9997910389854966,0.00017608449709412055,3.287651742172798e-05,[[ 3.79139086 -0.21097723]]
109,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,962.9601279999999,971.5599179999999,8.599789999999986,3.3181000000000003,4.3276,1.0095,4.4776,4.5888,0.1112000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.5888, 4.7009, 4.8099, 4.9165, 5.0298, 5.1477, 5.2625, 5.409000000000001]","[4.6281, 4.742500000000001, 4.853800000000001, 4.9656, 5.0797, 5.2006000000000006, 5.3173, 5.4156]","[5.6215, 5.7335]","[5.6648000000000005, 5.7884]",0.011000000000000001,0.0095,10,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.4,,,,,,,,,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220307-102622,2022-03-07,10:26:32.795801,11:36:15.594292,0,engaged,0.9997548203912936,0.00017182862514142597,7.335098355810755e-05,[[ 3.79139086 -0.21097723]]
110,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,971.6087279999999,980.181418,8.572689999999966,3.3206,4.3301,1.0094999999999996,4.4801,4.5632,0.0830999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.5632, 4.6599, 4.7656, 4.8756, 5.1136, 5.2381]","[4.602, 4.707800000000001, 4.8109, 4.9118, 5.1622, 5.303100000000001]",0.011000000000000001,0.0095,10,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.4,,,,,,,,,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220307-102622,2022-03-07,10:26:32.795801,11:36:15.594292,0,engaged,0.9994555206138692,0.00015670672742187634,0.00038777265872030843,[[ 3.79139086 -0.21097723]]
111,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,980.194128,988.7913179999999,8.597190000000069,3.3261000000000003,4.3356,1.0095,4.4856,4.5877,0.1021,gpf,gpf,1,,0,1,1,2,4.0,4.0,[],[],"[4.5877, 4.684200000000001, 4.7828, 4.8937, 5.0044, 5.1207, 5.2431, 5.3649, 5.4852, 5.6027000000000005, 5.7332, 5.8544, 5.9838000000000005, 6.1074, 6.2339, 6.3586, 6.490600000000001]","[4.6264, 4.727, 4.8353, 4.946400000000001, 5.0591, 5.177300000000001, 5.2956, 5.4229, 5.5464, 5.6619, 5.7891, 5.9122, 6.041300000000001, 6.167000000000001, 6.2904, 6.4252, 6.5628]",0.011000000000000001,0.0095,10,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.4,,,,,,,,,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220307-102622,2022-03-07,10:26:32.795801,11:36:15.594292,0,engaged,0.9992305137538664,0.00014986653163264025,0.0006196197144951392,[[ 3.79139086 -0.21097723]]
