Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,State,StateLabel,p0,p1,p2,Weights
10,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,86.75043199999999,95.458135,8.707702999999995,3.3181000000000003,4.3276,1.0095,4.485,4.7003,0.2153,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.7003, 4.8044, 4.9001, 5.0036000000000005, 5.1192, 5.238300000000001, 5.3585, 5.4729]","[4.736400000000001, 4.8303, 4.9326, 5.0387, 5.1521, 5.2706, 5.3933, 5.5092]",[],[],0.0074,0.008,20,1,0.5,2.0,0.5,4,4,1,0,1,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220302-125047,2022-03-02,12:50:56.869847,13:07:59.111164,2,right bias,1.0449901336072634e-09,8.069688608371029e-10,0.9999999981480414,[[0.64729305 0.1995623 ]]
11,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,95.471932,104.186235,8.714303000000001,3.3206,4.3301,1.0094999999999996,4.4881,4.7063000000000015,0.2182000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.706300000000001, 4.811, 4.9270000000000005, 5.043, 5.1616, 5.274900000000001, 5.4004]","[4.7226, 4.836, 4.954000000000001, 5.0731, 5.1988, 5.316400000000001, 5.4416]",0.0074,0.008,20,1,0.5,2.0,0.5,4,4,1,0,1,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220302-125047,2022-03-02,12:50:56.869847,13:07:59.111164,2,right bias,1.8519400421977348e-09,2.3370061134441106e-14,0.9999999981480343,[[0.64729305 0.1995623 ]]
12,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,104.21753199999999,112.91023500000001,8.692702999999995,3.3181000000000003,4.3276,1.0095,4.485,4.6853,0.2002999999999994,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6853, 4.6871, 4.7885, 4.8863, 4.9991, 5.1214, 5.2335]","[4.6862, 4.7212000000000005, 4.8143, 4.9187, 5.034800000000001, 5.1569, 5.2664]",[],[],0.0074,0.008,20,1,0.5,2.0,0.5,4,4,1,0,1,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220302-125047,2022-03-02,12:50:56.869847,13:07:59.111164,2,right bias,1.84518055408368e-09,3.376291246912164e-10,0.9999999978171914,[[0.64729305 0.1995623 ]]
13,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,112.976432,121.68453500000001,8.708102999999994,3.3206,4.3301,1.0094999999999996,4.4881,4.7001,0.2119999999999997,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.7001, 4.8047, 4.9106000000000005, 5.027200000000001, 5.1469000000000005, 5.2687, 5.3950000000000005, 5.5225]","[4.719, 4.825200000000001, 4.9377, 5.0585, 5.184200000000001, 5.309, 5.4356, 5.5637]",0.0074,0.008,20,1,0.5,2.0,0.5,4,4,1,0,1,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220302-125047,2022-03-02,12:50:56.869847,13:07:59.111164,2,right bias,2.182789396017138e-09,3.224461017403301e-14,0.9999999978171772,[[0.64729305 0.1995623 ]]
14,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,121.69713200000001,130.386435,8.68930300000001,3.3181000000000003,4.3276,1.0095,4.485,4.6819000000000015,0.1969000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.681900000000001, 4.785200000000001, 4.8878, 4.9978, 5.1097]","[4.720000000000001, 4.8151, 4.9198, 5.0294, 5.1399]",[],[],0.0074,0.008,20,1,0.5,2.0,0.5,4,4,1,0,1,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220302-125047,2022-03-02,12:50:56.869847,13:07:59.111164,2,right bias,2.1513188290553837e-09,1.42256661490413e-09,0.9999999964261121,[[0.64729305 0.1995623 ]]
15,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,130.397232,139.083435,8.686203000000006,3.3181000000000003,4.3276,1.0095,4.485,4.6788,0.1937999999999995,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6788, 4.6806, 4.6865000000000006, 4.7842, 4.8805000000000005, 4.9894, 5.0994, 5.2098]","[4.6794, 4.6808000000000005, 4.7075000000000005, 4.8072, 4.9106000000000005, 5.019, 5.1269, 5.2374]",[],[],0.0074,0.008,20,1,0.5,2.0,0.5,4,4,1,0,1,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220302-125047,2022-03-02,12:50:56.869847,13:07:59.111164,2,right bias,2.482133036368823e-09,1.7511753610360408e-09,0.999999995766693,[[0.64729305 0.1995623 ]]
16,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,139.123332,149.876835,10.753502999999995,3.3206,4.3301,1.0094999999999996,4.4881,4.7440000000000015,0.2559000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.744000000000001, 4.8508, 4.9759]","[4.7672, 4.8857, 5.0061]",[],[],0.0074,0.008,20,1,0.5,2.0,0.5,4,4,1,0,1,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220302-125047,2022-03-02,12:50:56.869847,13:07:59.111164,2,right bias,3.0773496968672344e-09,1.4266524172016224e-09,0.9999999954959975,[[0.64729305 0.1995623 ]]
17,1,0.0,1,0,0,,1.0,0.0,1.0,0.0,1,149.906832,158.649235,8.742402999999996,3.3206,4.3301,1.0094999999999996,4.4881,4.7344,0.2462999999999997,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.7344, 4.8419, 4.9433, 5.0633, 5.1865000000000006, 5.3174, 5.4368]","[4.760400000000001, 4.8662, 4.9762, 5.0961, 5.228400000000001, 5.3573, 5.4819]",0.0074,0.008,20,1,0.5,2.0,0.5,4,4,1,0,1,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220302-125047,2022-03-02,12:50:56.869847,13:07:59.111164,2,right bias,4.503967785692449e-09,3.5329298585701896e-14,0.9999999954959975,[[0.64729305 0.1995623 ]]
18,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,158.669632,167.368535,8.698903000000001,3.3181000000000003,4.3276,1.0095,4.485,4.6915,0.2065000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6915, 4.6957, 4.7936000000000005, 4.8996, 4.9998000000000005, 5.1067, 5.2184]","[4.6954, 4.7215, 4.8165, 4.925800000000001, 5.0316, 5.1407, 5.2471000000000005]",[],[],0.0074,0.008,20,1,0.5,2.0,0.5,4,4,1,0,1,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220302-125047,2022-03-02,12:50:56.869847,13:07:59.111164,2,right bias,4.4875180085954385e-09,1.5841949734450244e-10,0.9999999953540595,[[0.64729305 0.1995623 ]]
19,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,167.391132,176.095335,8.704203000000009,3.3206,4.3301,1.0094999999999996,4.4881,4.6962,0.2080999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6962, 4.8042, 4.9137, 5.0384, 5.154100000000001, 5.2807, 5.4009]","[4.7316, 4.8307, 4.942, 5.0679, 5.1991000000000005, 5.3217, 5.449]",0.0074,0.008,20,1,0.5,2.0,0.5,4,4,1,0,1,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220302-125047,2022-03-02,12:50:56.869847,13:07:59.111164,2,right bias,4.64593064933383e-09,8.469850070133413e-15,0.9999999953540595,[[0.64729305 0.1995623 ]]
20,1,1.0,0,1,0,,0.0,1.0,0.0,0.0,1,176.133832,186.860135,10.726303,3.3206,4.3301,1.0094999999999996,4.4801,4.7168,0.2366999999999999,iaa,iaa,1,,0,0,1,1,70.0,70.0,[4.7168],[4.7573],[],[],0.0074,0.008,20,0,0.5,2.0,0.5,4,4,1,0,1,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220302-125047,2022-03-02,12:50:56.869847,13:07:59.111164,2,right bias,4.6162302913511405e-09,2.942940457580149e-10,0.9999999950894747,[[0.64729305 0.1995623 ]]
21,1,0.0,1,0,0,,1.0,0.0,1.0,0.0,1,186.878232,195.633035,8.75480300000001,3.3206,4.3301,1.0094999999999996,4.4801,4.7468,0.2667000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[6.0288],[6.0628],"[4.7468, 4.8607000000000005, 4.9745, 5.089700000000001, 5.2309]","[4.7837000000000005, 4.8925, 5.0091, 5.1287, 5.2443]",0.0074,0.008,20,0,0.5,2.0,0.5,4,4,1,0,1,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220302-125047,2022-03-02,12:50:56.869847,13:07:59.111164,2,right bias,4.910519410763403e-09,4.430379659357425e-15,0.9999999950894747,[[0.64729305 0.1995623 ]]
22,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,195.662032,204.423135,8.761102999999991,3.3264,4.3359000000000005,1.0095000000000005,4.4859,4.7531,0.2671999999999999,hog,hog,1,,0,0,1,1,8.0,8.0,[],[],"[4.7531, 4.8648, 4.8686, 4.965, 5.0758, 5.190300000000001, 5.307]","[4.7755, 4.867500000000001, 4.879700000000001, 4.9971000000000005, 5.1126000000000005, 5.229900000000001, 5.3449]",0.0074,0.008,20,0,0.5,2.0,0.5,4,4,1,0,1,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220302-125047,2022-03-02,12:50:56.869847,13:07:59.111164,2,right bias,4.910522680175763e-09,1.9351587747514488e-15,0.9999999950894747,[[0.64729305 0.1995623 ]]
24,1,,1,0,0,,1.0,,1.0,,1,213.96843199999998,222.700535,8.732102999999995,3.3206,4.3301,1.0094999999999996,4.4801,4.7241,0.2439999999999997,iaa,iaa,1,,0,0,1,1,70.0,,[],[],"[4.7241, 4.8404, 4.946000000000001, 5.05]","[4.7583, 4.8785, 4.9815000000000005, 5.0951]",0.0074,0.008,20,0,0.5,2.0,0.5,4,4,1,0,1,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220302-125047,2022-03-02,12:50:56.869847,13:07:59.111164,2,right bias,4.9105241362500585e-09,4.609634554046879e-15,0.9999999950894747,[[0.64729305 0.1995623 ]]
25,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,222.71563199999997,231.436035,8.720403000000005,3.3206,4.3301,1.0094999999999996,4.4801,4.7124000000000015,0.2323000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.712400000000001, 4.821400000000001, 4.9255, 5.0318000000000005, 5.1606000000000005]","[4.7473, 4.8601, 4.9670000000000005, 5.0779000000000005, 5.2047]",0.0074,0.008,20,0,0.5,2.0,0.5,4,4,1,0,1,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220302-125047,2022-03-02,12:50:56.869847,13:07:59.111164,2,right bias,4.9105280494846774e-09,2.0609136351543488e-14,0.9999999950894534,[[0.64729305 0.1995623 ]]
26,1,1.0,0,1,0,,0.0,1.0,0.0,0.0,1,231.458632,242.240835,10.78220300000001,3.3206,4.3301,1.0094999999999996,4.4801,4.7727,0.2926000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,[4.7727],[4.7975],[],[],0.0074,0.008,20,0,0.5,2.0,0.5,4,4,1,0,1,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220302-125047,2022-03-02,12:50:56.869847,13:07:59.111164,2,right bias,4.879140720282907e-09,1.876099564968415e-09,0.9999999932447565,[[0.64729305 0.1995623 ]]
27,0,1.0,0,1,0,,0.0,0.0,1.0,0.0,1,242.270232,252.99973500000002,10.729502999999994,3.3181000000000003,4.3276,1.0095,4.4776,4.7200000000000015,0.2424000000000008,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[],[],[4.720000000000001],[4.7498000000000005],0.0074,0.008,20,0,0.5,2.0,0.5,4,4,1,0,1,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220302-125047,2022-03-02,12:50:56.869847,13:07:59.111164,2,right bias,6.755198881270913e-09,5.3686629838611545e-14,0.9999999932447494,[[0.64729305 0.1995623 ]]
28,1,1.0,1,0,0,,1.0,0.0,1.0,1.0,1,253.027832,261.840035,8.812203000000013,3.3206,4.3301,1.0094999999999996,4.4801,4.8042,0.3240999999999996,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.8042, 4.9165, 5.0247, 5.1458, 5.2685, 5.3998]","[4.8382000000000005, 4.9473, 5.0614, 5.1827000000000005, 5.306, 5.437200000000001]",0.0074,0.008,20,0,0.5,2.0,0.5,4,4,1,0,1,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220302-125047,2022-03-02,12:50:56.869847,13:07:59.111164,2,right bias,6.755252342438213e-09,1.0851326405964006e-13,0.9999999932446357,[[0.64729305 0.1995623 ]]
29,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,261.881832,270.587035,8.70520300000004,3.3181000000000003,4.3276,1.0095,4.4776,4.6978,0.2202000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6978, 4.8162, 4.9188, 5.0182, 5.129700000000001, 5.2453]","[4.7404, 4.8468, 4.9476, 5.049, 5.1633, 5.2732]",[],[],0.0074,0.008,20,0,0.5,2.0,0.5,4,4,1,0,1,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220302-125047,2022-03-02,12:50:56.869847,13:07:59.111164,2,right bias,6.730606463035613e-09,7.884960358357183e-09,0.9999999853844344,[[0.64729305 0.1995623 ]]
30,0,1.0,0,1,0,,0.0,1.0,1.0,0.0,1,270.59973199999996,281.340934,10.741201999999989,3.3321,4.3416000000000015,1.0095000000000005,4.4916,4.7317,0.2400999999999999,dsz,dsz,1,,0,1,1,2,-2.0,2.0,[],[],[4.7317],[4.7465],0.0074,0.008,20,0,0.5,2.0,0.5,4,4,1,0,1,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220302-125047,2022-03-02,12:50:56.869847,13:07:59.111164,2,right bias,1.4614520643585973e-08,1.7023755217597295e-12,0.9999999853837735,[[0.64729305 0.1995623 ]]
31,1,1.0,0,1,0,,0.0,0.0,0.0,0.0,1,281.55033199999997,292.742035,11.191702999999961,3.3206,4.3301,1.0094999999999996,4.4801,5.1822,0.7020999999999997,iaa,iaa,1,,0,0,1,1,70.0,70.0,[5.1822],[5.2217],[],[],0.0074,0.008,20,0,0.5,2.0,0.5,4,4,1,0,1,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220302-125047,2022-03-02,12:50:56.869847,13:07:59.111164,2,right bias,1.417921589649573e-08,1.4485220350562128e-07,0.9999998409685829,[[0.64729305 0.1995623 ]]
