Dates,DoW,Subject,Board,Trials,TrialsLeft,TrialsRight,Hits,HitsLeft,HitsRight,HitsRep,HitsAlt,Errors,ErrorsLeft,ErrorsRight,Performance,PerformanceLeft,PerformanceRight,Responses,ResponsesLeft,ResponsesRight,Repetitions,Alternations,Accuracy,AccuracyLeft,AccuracyRight,AccMaxEvi,LateralBias,AccuracyRep,AccuracyAlt,RepBias,Misses,MissesLeft,MissesRight,MissRate,MissRateLeft,MissRateRight,Rewards,RewardsLeft,RewardsRight,Water,WaterLeft,WaterRight,Stage,SoundsMismatch,NoSound,MessageCount
2022-02-15,1,325,['Bpod5'],396,201,195,306,172,134,155,149,87,26,61,0.7727272727272727,0.8557213930348259,0.6871794871794872,393,198,195,186,206,0.7786259541984732,0.8686868686868687,0.6871794871794872,0.7994186046511628,-0.18150738150738155,0.8333333333333334,0.7233009708737864,0.11003236245954695,3,3,0,0.007575757575757576,0.014925373134328358,0.0,306,172,134,765.0,430.0,335.0,4,0,0,0
2022-02-16,2,325,['Bpod5'],484,246,238,366,197,169,193,165,108,46,62,0.756198347107438,0.8008130081300813,0.7100840336134454,474,243,231,227,246,0.7721518987341772,0.8106995884773662,0.7316017316017316,0.7765237020316027,-0.07909785687563464,0.8502202643171806,0.6707317073170732,0.17948855700010735,10,3,7,0.02066115702479339,0.012195121951219513,0.029411764705882353,366,197,169,915.0,492.5,422.5,4,0,0,0
2022-02-21,0,325,['Bpod5'],184,94,90,105,50,55,66,30,50,27,23,0.5706521739130435,0.5319148936170213,0.6111111111111112,155,77,78,75,78,0.6774193548387096,0.6493506493506493,0.7051282051282052,0.6666666666666666,0.05577755577755583,0.88,0.38461538461538464,0.49538461538461537,29,17,12,0.15760869565217392,0.18085106382978725,0.13333333333333333,105,50,55,262.5,125.0,137.5,4,0,0,0
2022-02-22,1,325,['Bpod5'],354,165,189,284,116,168,167,116,61,48,13,0.8022598870056498,0.703030303030303,0.8888888888888888,345,164,181,181,164,0.8231884057971014,0.7073170731707317,0.9281767955801105,0.8432601880877743,0.2208597224093788,0.9226519337016574,0.7073170731707317,0.21533486053092576,9,1,8,0.025423728813559324,0.006060606060606061,0.042328042328042326,284,116,168,710.0,290.0,420.0,4,0,0,0
2022-02-23,2,325,['Bpod5'],480,223,257,371,144,227,223,145,100,73,27,0.7729166666666667,0.6457399103139013,0.8832684824902723,471,217,254,252,218,0.7876857749469215,0.663594470046083,0.8937007874015748,0.7911832946635731,0.2301063173554918,0.8849206349206349,0.6651376146788991,0.2197830202417358,9,6,3,0.01875,0.026905829596412557,0.011673151750972763,371,144,227,927.5,360.0,567.5,4,0,0,0
2022-02-24,3,325,['Bpod5'],433,209,224,358,175,183,201,156,74,34,40,0.8267898383371824,0.8373205741626795,0.8169642857142857,432,209,223,219,212,0.8287037037037037,0.8373205741626795,0.820627802690583,0.8366834170854272,-0.016692771472096468,0.9178082191780822,0.7358490566037735,0.18195916257430866,1,0,1,0.0023094688221709007,0.0,0.004464285714285714,358,175,183,895.0,437.5,457.5,4,0,0,0
2022-02-25,4,325,['Bpod5'],461,242,219,384,235,149,214,166,70,5,65,0.8329718004338394,0.9710743801652892,0.680365296803653,454,240,214,232,221,0.8458149779735683,0.9791666666666666,0.6962616822429907,0.8838383838383839,-0.28290498442367595,0.9224137931034483,0.751131221719457,0.17128257138399128,7,2,5,0.015184381778741865,0.008264462809917356,0.0228310502283105,384,235,149,960.0,587.5,372.5,4,0,0,0
2022-02-28,0,325,['Bpod5'],395,195,200,318,158,160,177,139,71,33,38,0.8050632911392405,0.8102564102564103,0.8,389,191,198,205,183,0.8174807197943444,0.8272251308900523,0.8080808080808081,0.8396501457725948,-0.019144322809244274,0.8634146341463415,0.7595628415300546,0.10385179261628685,6,4,2,0.015189873417721518,0.020512820512820513,0.01,318,158,160,795.0,395.0,400.0,4,0,0,0
2022-03-01,1,325,['Bpod5'],350,179,171,279,162,117,151,127,71,17,54,0.7971428571428572,0.9050279329608939,0.6842105263157895,350,179,171,170,179,0.7971428571428572,0.9050279329608939,0.6842105263157895,0.8160535117056856,-0.2208174066451044,0.888235294117647,0.7094972067039106,0.17873808741373642,0,0,0,0.0,0.0,0.0,279,162,117,697.5,405.0,292.5,4,0,0,0
2022-03-02,2,325,['Bpod5'],404,196,208,374,191,183,198,174,25,4,21,0.9257425742574258,0.9744897959183674,0.8798076923076923,399,195,204,211,187,0.9373433583959899,0.9794871794871794,0.8970588235294118,0.9596541786743515,-0.08242835595776765,0.9383886255924171,0.93048128342246,0.007907342169957143,5,1,4,0.012376237623762377,0.00510204081632653,0.019230769230769232,374,191,183,935.0,477.5,457.5,4,0,0,0
2022-03-03,3,325,['Bpod5'],364,198,166,316,192,124,173,139,43,5,38,0.8681318681318682,0.9696969696969697,0.7469879518072289,359,197,162,184,174,0.8802228412256268,0.9746192893401016,0.7654320987654321,0.9142857142857143,-0.2091871905746695,0.9402173913043478,0.7988505747126436,0.14136681659170414,5,1,4,0.013736263736263736,0.005050505050505051,0.024096385542168676,316,192,124,790.0,480.0,310.0,4,0,0,0
2022-03-04,4,325,['Bpod5'],480,228,252,421,220,201,212,205,55,7,48,0.8770833333333333,0.9649122807017544,0.7976190476190477,476,227,249,231,244,0.884453781512605,0.9691629955947136,0.8072289156626506,0.9399477806788512,-0.161934079932063,0.9177489177489178,0.8401639344262295,0.07758498332268826,4,1,3,0.008333333333333333,0.0043859649122807015,0.011904761904761904,421,220,201,1052.5,550.0,502.5,4,0,0,0
2022-03-07,0,325,['Bpod5'],461,225,236,390,180,210,216,173,70,45,25,0.8459869848156182,0.8,0.8898305084745762,460,225,235,231,228,0.8478260869565217,0.8,0.8936170212765957,0.8695652173913043,0.09361702127659566,0.935064935064935,0.7587719298245614,0.1762930052403736,1,0,1,0.0021691973969631237,0.0,0.00423728813559322,390,180,210,975.0,450.0,525.0,4,0,0,0
2022-03-08,1,325,['Bpod5'],443,224,219,264,141,123,161,101,169,78,91,0.5959367945823928,0.6294642857142857,0.5616438356164384,433,219,214,203,230,0.6096997690531177,0.6438356164383562,0.5747663551401869,0.6082191780821918,-0.06906926129816926,0.7931034482758621,0.4391304347826087,0.3539730134932534,10,5,5,0.022573363431151242,0.022321428571428572,0.0228310502283105,264,141,123,660.0,352.5,307.5,4,0,0,0
2022-03-09,2,325,['Bpod5'],508,242,266,281,168,113,192,86,225,72,153,0.5531496062992126,0.6942148760330579,0.424812030075188,506,240,266,252,252,0.5553359683794467,0.7,0.424812030075188,0.5579399141630901,-0.275187969924812,0.7619047619047619,0.3412698412698413,0.4206349206349206,2,2,0,0.003937007874015748,0.008264462809917356,0.0,281,168,113,702.5,420.0,282.5,4,0,0,0
2022-03-10,3,325,['Bpod5'],522,262,260,308,205,103,206,97,204,53,151,0.5900383141762452,0.7824427480916031,0.39615384615384613,512,258,254,247,263,0.6015625,0.7945736434108527,0.40551181102362205,0.6015625,-0.38906183238723063,0.8340080971659919,0.3688212927756654,0.4651868043903265,10,4,6,0.019157088122605363,0.015267175572519083,0.023076923076923078,308,205,103,770.0,512.5,257.5,4,0,0,0
2022-03-11,4,325,['Bpod5'],299,137,162,154,88,66,100,49,135,45,90,0.5150501672240803,0.6423357664233577,0.4074074074074074,289,133,156,134,155,0.532871972318339,0.6616541353383458,0.4230769230769231,0.532871972318339,-0.23857721226142276,0.746268656716418,0.3161290322580645,0.43013962445835346,10,4,6,0.033444816053511704,0.029197080291970802,0.037037037037037035,154,88,66,385.0,220.0,165.0,4,0,0,0
2022-03-15,1,325,['Bpod5'],352,148,204,148,105,43,111,31,185,39,146,0.42045454545454547,0.7094594594594594,0.2107843137254902,333,144,189,137,195,0.4444444444444444,0.7291666666666666,0.2275132275132275,0.4444444444444444,-0.5016534391534391,0.8102189781021898,0.15897435897435896,0.6512446191278308,19,4,15,0.05397727272727273,0.02702702702702703,0.07352941176470588,148,105,43,370.0,262.5,107.5,4,0,0,0
2022-03-16,2,325,['Bpod5'],389,145,244,157,109,48,120,35,215,32,183,0.40359897172236503,0.7517241379310344,0.19672131147540983,372,141,231,148,224,0.4220430107526882,0.7730496453900709,0.2077922077922078,0.4220430107526882,-0.5652574375978632,0.8108108108108109,0.15625,0.6545608108108109,17,4,13,0.043701799485861184,0.027586206896551724,0.05327868852459016,157,109,48,392.5,272.5,120.0,4,0,0,0
2022-03-17,3,325,['Bpod5' 'Bpod7'],520,251,269,290,224,66,210,79,228,27,201,0.5576923076923077,0.8924302788844621,0.24535315985130113,518,251,267,239,277,0.5598455598455598,0.8924302788844621,0.24719101123595505,0.5598455598455598,-0.645239267648507,0.8786610878661087,0.2851985559566787,0.59346253190943,2,0,2,0.0038461538461538464,0.0,0.007434944237918215,290,224,66,725.0,560.0,165.0,4,0,0,0
2022-03-18,4,325,['Bpod5'],685,221,464,296,147,149,217,62,356,66,290,0.4321167883211679,0.665158371040724,0.32112068965517243,652,213,439,280,372,0.4539877300613497,0.6901408450704225,0.33940774487471526,0.4539877300613497,-0.35073310019570725,0.775,0.16666666666666666,0.6083333333333334,33,8,25,0.04817518248175182,0.03619909502262444,0.05387931034482758,296,147,149,740.0,367.5,372.5,4,0,0,0
2022-03-30,2,325,['Bpod5'],330,159,171,150,35,115,86,58,165,117,48,0.45454545454545453,0.22012578616352202,0.672514619883041,309,150,159,152,156,0.4854368932038835,0.23333333333333334,0.7232704402515723,0.4854368932038835,0.48993710691823894,0.5657894736842105,0.3717948717948718,0.1939946018893387,21,9,12,0.06363636363636363,0.05660377358490566,0.07017543859649122,309,150,159,772.5,375.0,397.5,3,0,0,0
2022-03-31,3,325,['Bpod5'],522,261,261,258,147,111,147,89,218,90,128,0.4942528735632184,0.5632183908045977,0.42528735632183906,455,236,219,235,220,0.567032967032967,0.6228813559322034,0.5068493150684932,0.567032967032967,-0.11603204086371022,0.625531914893617,0.40454545454545454,0.2209864603481625,67,25,42,0.12835249042145594,0.09578544061302682,0.16091954022988506,455,236,219,1137.5,590.0,547.5,3,0,0,0
2022-04-04,0,325,['Bpod5'],280,136,144,126,100,26,49,56,143,28,115,0.45,0.7352941176470589,0.18055555555555555,236,102,134,116,119,0.5338983050847458,0.9803921568627451,0.19402985074626866,0.5338983050847458,-0.7863623061164764,0.4224137931034483,0.47058823529411764,-0.04817444219066935,44,34,10,0.15714285714285714,0.25,0.06944444444444445,236,102,134,590.0,255.0,335.0,3,0,0,0
2022-04-05,1,325,['Bpod5'],200,115,85,92,64,28,50,17,85,36,49,0.46,0.5565217391304348,0.32941176470588235,133,71,62,71,62,0.6917293233082706,0.9014084507042254,0.45161290322580644,0.6917293233082706,-0.44979554747841893,0.704225352112676,0.27419354838709675,0.43003180372557925,67,44,23,0.335,0.3826086956521739,0.27058823529411763,133,71,62,332.5,177.5,155.0,3,0,0,0
2022-04-06,2,325,['Bpod5'],134,78,56,38,3,35,26,4,49,45,4,0.2835820895522388,0.038461538461538464,0.625,87,48,39,33,54,0.4367816091954023,0.0625,0.8974358974358975,0.4367816091954023,0.8349358974358975,0.7878787878787878,0.07407407407407407,0.7138047138047138,47,30,17,0.35074626865671643,0.38461538461538464,0.30357142857142855,38,3,35,95.0,7.5,87.5,3,0,0,0
2022-04-07,3,325,['Bpod5'],288,127,161,111,55,56,67,37,146,55,91,0.3854166666666667,0.4330708661417323,0.34782608695652173,257,110,147,111,145,0.43190661478599224,0.5,0.38095238095238093,0.43190661478599224,-0.11904761904761907,0.6036036036036037,0.25517241379310346,0.3484311898105002,31,17,14,0.1076388888888889,0.13385826771653545,0.08695652173913043,111,55,56,277.5,137.5,140.0,3,0,0,0
2022-04-08,4,325,['Bpod5'],248,90,158,101,50,51,80,17,134,36,98,0.40725806451612906,0.5555555555555556,0.3227848101265823,235,86,149,103,132,0.4297872340425532,0.5813953488372093,0.3422818791946309,0.4297872340425532,-0.23911346964257846,0.7766990291262136,0.12878787878787878,0.6479111503383348,13,4,9,0.05241935483870968,0.044444444444444446,0.056962025316455694,101,50,51,252.5,125.0,127.5,3,0,0,0
2022-04-26,1,325,['Bpod5'],66,36,30,11,0,11,8,1,9,6,3,0.16666666666666666,0.0,0.36666666666666664,20,6,14,9,11,0.55,0.0,0.7857142857142857,0.55,0.7857142857142857,0.8888888888888888,0.09090909090909091,0.7979797979797979,46,30,16,0.696969696969697,0.8333333333333334,0.5333333333333333,11,0,11,27.5,0.0,27.5,4,0,0,0
2022-04-27,2,325,['Bpod5'],414,176,238,206,105,101,174,29,195,68,127,0.4975845410628019,0.5965909090909091,0.42436974789915966,401,173,228,196,204,0.513715710723192,0.6069364161849711,0.44298245614035087,0.513715710723192,-0.1639539600446202,0.8877551020408163,0.14215686274509803,0.7455982392957183,13,3,10,0.03140096618357488,0.017045454545454544,0.04201680672268908,206,105,101,515.0,262.5,252.5,4,0,0,0
2022-04-29,4,325,['Bpod7'],258,154,104,106,25,81,70,27,131,115,16,0.4108527131782946,0.16233766233766234,0.7788461538461539,237,140,97,96,141,0.4472573839662447,0.17857142857142858,0.8350515463917526,0.4472573839662447,0.656480117820324,0.7291666666666666,0.19148936170212766,0.5376773049645389,21,14,7,0.08139534883720931,0.09090909090909091,0.0673076923076923,106,25,81,265.0,62.5,202.5,4,0,0,0
