Dates,DoW,Subject,Board,Trials,TrialsLeft,TrialsRight,Hits,HitsLeft,HitsRight,HitsRep,HitsAlt,Errors,ErrorsLeft,ErrorsRight,Performance,PerformanceLeft,PerformanceRight,Responses,ResponsesLeft,ResponsesRight,Repetitions,Alternations,Accuracy,AccuracyLeft,AccuracyRight,AccMaxEvi,LateralBias,AccuracyRep,AccuracyAlt,RepBias,Misses,MissesLeft,MissesRight,MissRate,MissRateLeft,MissRateRight,Rewards,RewardsLeft,RewardsRight,Water,WaterLeft,WaterRight,Stage,SoundsMismatch,NoSound,MessageCount
2022-02-10,3,326,['Bpod6'],496,258,238,357,197,160,189,164,108,51,57,0.719758064516129,0.7635658914728682,0.6722689075630253,465,248,217,229,236,0.7677419354838709,0.7943548387096774,0.7373271889400922,0.7677419354838709,-0.05702764976958519,0.8253275109170306,0.6949152542372882,0.13041225667974243,31,10,21,0.0625,0.03875968992248062,0.08823529411764706,357,197,160,892.5,492.5,400.0,2.0,0,0,0
2022-02-11,4,326,['Bpod6'],359,178,181,269,122,147,153,115,89,55,34,0.7493036211699164,0.6853932584269663,0.8121546961325967,358,177,181,179,178,0.7513966480446927,0.6892655367231638,0.8121546961325967,0.7513966480446927,0.1228891594094329,0.8547486033519553,0.6460674157303371,0.20868118762161825,1,1,0,0.002785515320334262,0.0056179775280898875,0.0,269,122,147,672.5,305.0,367.5,3.0,0,0,0
2022-02-14,0,326,['Bpod6'],486,242,244,346,169,177,174,171,139,73,66,0.7119341563786008,0.6983471074380165,0.7254098360655737,485,242,243,239,245,0.7134020618556701,0.6983471074380165,0.7283950617283951,0.7134020618556701,0.030047954290378542,0.7280334728033473,0.6979591836734694,0.030074289129877863,1,0,1,0.00205761316872428,0.0,0.004098360655737705,346,169,177,865.0,422.5,442.5,3.0,0,0,0
2022-02-15,1,326,['Bpod6'],412,200,212,327,142,185,187,139,85,58,27,0.7936893203883495,0.71,0.8726415094339622,412,200,212,205,206,0.7936893203883495,0.71,0.8726415094339622,0.7936893203883495,0.16264150943396227,0.9121951219512195,0.6747572815533981,0.23743784039782145,0,0,0,0.0,0.0,0.0,327,142,185,817.5,355.0,462.5,3.0,0,0,0
2022-02-16,2,326,['Bpod6'],455,247,208,391,213,178,211,176,54,31,23,0.8593406593406593,0.8623481781376519,0.8557692307692307,445,244,201,224,221,0.8786516853932584,0.8729508196721312,0.8855721393034826,0.8786516853932584,0.01262131963135138,0.9419642857142857,0.7963800904977375,0.1455841952165482,10,3,7,0.02197802197802198,0.012145748987854251,0.03365384615384615,391,213,178,977.5,532.5,445.0,3.0,0,0,0
2022-02-21,0,326,['Bpod6'],267,141,126,155,92,63,98,46,90,40,50,0.5805243445692884,0.6524822695035462,0.5,245,132,113,121,121,0.6326530612244898,0.696969696969697,0.5575221238938053,0.6326530612244898,-0.13944757307589173,0.8099173553719008,0.38016528925619836,0.42975206611570244,22,9,13,0.08239700374531835,0.06382978723404255,0.10317460317460317,155,92,63,387.5,230.0,157.5,3.0,0,0,0
2022-02-22,1,326,['Bpod6'],267,137,130,167,69,98,100,56,79,57,22,0.6254681647940075,0.5036496350364964,0.7538461538461538,246,126,120,118,127,0.6788617886178862,0.5476190476190477,0.8166666666666667,0.6788617886178862,0.269047619047619,0.847457627118644,0.4409448818897638,0.40651274522888026,21,11,10,0.07865168539325842,0.08029197080291971,0.07692307692307693,167,69,98,417.5,172.5,245.0,3.0,0,0,0
2022-02-23,2,326,['Bpod6'],430,225,205,338,174,164,173,161,82,48,34,0.786046511627907,0.7733333333333333,0.8,420,222,198,191,229,0.8047619047619048,0.7837837837837838,0.8282828282828283,0.8047619047619048,0.044499044499044516,0.9057591623036649,0.7030567685589519,0.202702393744713,10,3,7,0.023255813953488372,0.013333333333333334,0.03414634146341464,338,174,164,845.0,435.0,410.0,3.0,0,0,0
2022-02-24,3,326,['Bpod6'],408,203,205,272,142,130,159,108,107,45,62,0.6666666666666666,0.6995073891625616,0.6341463414634146,379,187,192,192,186,0.7176781002638523,0.7593582887700535,0.6770833333333334,0.7176781002638523,-0.08227495543672014,0.828125,0.5806451612903226,0.24747983870967738,29,16,13,0.07107843137254902,0.07881773399014778,0.06341463414634146,272,142,130,680.0,355.0,325.0,3.0,0,0,2
2022-02-25,4,326,['Bpod6'],380,170,210,231,100,131,154,72,132,60,72,0.6078947368421053,0.5882352941176471,0.6238095238095238,363,160,203,179,182,0.6363636363636364,0.625,0.645320197044335,0.6363636363636364,0.020320197044334964,0.8603351955307262,0.3956043956043956,0.46473079992633065,17,10,7,0.04473684210526316,0.058823529411764705,0.03333333333333333,231,100,131,577.5,250.0,327.5,3.0,0,0,0
2022-02-28,0,326,['Bpod6'],386,192,194,267,146,121,162,104,117,44,73,0.6917098445595855,0.7604166666666666,0.6237113402061856,384,190,194,201,182,0.6953125,0.7684210526315789,0.6237113402061856,0.6953125,-0.14470971242539332,0.8059701492537313,0.5714285714285714,0.23454157782515994,2,2,0,0.0051813471502590676,0.010416666666666666,0.0,267,146,121,667.5,365.0,302.5,3.0,0,0,0
2022-03-01,1,326,['Bpod6'],339,155,184,230,120,110,152,76,108,34,74,0.6784660766961652,0.7741935483870968,0.5978260869565217,338,154,184,183,154,0.6804733727810651,0.7792207792207793,0.5978260869565217,0.6804733727810651,-0.18139469226425753,0.8306010928961749,0.4935064935064935,0.3370945993896814,1,1,0,0.0029498525073746312,0.0064516129032258064,0.0,230,120,110,575.0,300.0,275.0,3.0,0,0,0
2022-03-02,2,326,['Bpod6'],378,192,186,269,131,138,165,102,100,57,43,0.7116402116402116,0.6822916666666666,0.7419354838709677,369,188,181,178,191,0.7289972899728997,0.6968085106382979,0.7624309392265194,0.7289972899728997,0.06562242858822154,0.9269662921348315,0.5340314136125655,0.39293487852226605,9,4,5,0.023809523809523808,0.020833333333333332,0.026881720430107527,269,131,138,672.5,327.5,345.0,3.0,0,0,0
2022-03-03,3,326,['Bpod6' 'Bpod7'],597,302,295,341,158,183,224,93,181,104,77,0.5711892797319933,0.5231788079470199,0.6203389830508474,522,262,260,260,261,0.6532567049808429,0.6030534351145038,0.7038461538461539,0.6472945891783567,0.10079271873165008,0.8615384615384616,0.3563218390804598,0.5052166224580018,75,40,35,0.12562814070351758,0.13245033112582782,0.11864406779661017,341,158,183,852.5,395.0,457.5,4.0,0,0,0
2022-03-04,4,326,['Bpod6'],105,54,51,69,22,47,51,17,36,32,4,0.6571428571428571,0.4074074074074074,0.9215686274509803,105,54,51,55,49,0.6571428571428571,0.4074074074074074,0.9215686274509803,0.6504854368932039,0.514161220043573,0.9272727272727272,0.3469387755102041,0.5803339517625232,0,0,0,0.0,0.0,0.0,69,22,47,172.5,55.0,117.5,4.0,0,0,0
2022-03-07,0,326,['Bpod6'],566,294,272,341,146,195,211,125,212,142,70,0.6024734982332155,0.4965986394557823,0.7169117647058824,553,288,265,261,291,0.6166365280289331,0.5069444444444444,0.7358490566037735,0.6191369606003753,0.2289046121593291,0.8084291187739464,0.42955326460481097,0.37887585416913544,13,6,7,0.022968197879858657,0.02040816326530612,0.025735294117647058,341,146,195,852.5,365.0,487.5,4.0,0,0,0
2022-03-08,1,326,['Bpod6'],489,259,230,353,178,175,206,143,128,78,50,0.721881390593047,0.6872586872586872,0.7608695652173914,481,256,225,250,231,0.7338877338877339,0.6953125,0.7777777777777778,0.7483588621444202,0.08246527777777779,0.824,0.6190476190476191,0.20495238095238089,8,3,5,0.016359918200409,0.011583011583011582,0.021739130434782608,353,178,175,882.5,445.0,437.5,4.0,0,0,0
2022-03-09,2,326,['Bpod6'],408,205,203,251,152,99,156,93,148,49,99,0.6151960784313726,0.7414634146341463,0.4876847290640394,399,201,198,202,197,0.6290726817042607,0.7562189054726368,0.5,0.6267029972752044,-0.2562189054726368,0.7722772277227723,0.4720812182741117,0.3001960094486606,9,4,5,0.022058823529411766,0.01951219512195122,0.024630541871921183,251,152,99,627.5,380.0,247.5,4.0,0,0,0
2022-03-10,3,326,['Bpod6'],533,256,277,291,115,176,182,100,209,130,79,0.5459662288930581,0.44921875,0.6353790613718412,500,245,255,240,259,0.582,0.46938775510204084,0.6901960784313725,0.5835051546391753,0.2208083233293317,0.7583333333333333,0.3861003861003861,0.3722329472329472,33,11,22,0.06191369606003752,0.04296875,0.07942238267148015,291,115,176,727.5,287.5,440.0,3.0,25,0,0
2022-03-11,4,326,['Bpod6'],441,218,223,280,135,145,142,129,147,79,68,0.6349206349206349,0.6192660550458715,0.6502242152466368,427,214,213,203,223,0.6557377049180327,0.6308411214953271,0.6807511737089202,0.6557377049180327,0.049910052213593126,0.6995073891625616,0.57847533632287,0.12103205283969165,14,4,10,0.031746031746031744,0.01834862385321101,0.04484304932735426,280,135,145,700.0,337.5,362.5,3.0,0,0,0
2022-03-15,1,326,['Bpod6'],120,55,65,55,22,33,29,19,21,14,7,0.4583333333333333,0.4,0.5076923076923077,76,36,40,36,40,0.7236842105263158,0.6111111111111112,0.825,0.7236842105263158,0.2138888888888888,0.8055555555555556,0.475,0.3305555555555556,44,19,25,0.36666666666666664,0.34545454545454546,0.38461538461538464,55,22,33,137.5,55.0,82.5,3.0,0,0,0
2022-03-16,2,326,['Bpod6'],240,137,103,121,36,85,94,25,90,80,10,0.5041666666666667,0.26277372262773724,0.8252427184466019,211,116,95,108,103,0.5734597156398105,0.3103448275862069,0.8947368421052632,0.5734597156398105,0.5843920145190562,0.8703703703703703,0.24271844660194175,0.6276519237684286,29,21,8,0.12083333333333333,0.15328467153284672,0.07766990291262135,121,36,85,302.5,90.0,212.5,3.0,0,0,0
2022-03-17,3,326,['Bpod6'],240,134,106,130,46,84,84,43,73,60,13,0.5416666666666666,0.34328358208955223,0.7924528301886793,203,106,97,91,112,0.6403940886699507,0.4339622641509434,0.865979381443299,0.6403940886699507,0.4320171172923556,0.9230769230769231,0.38392857142857145,0.5391483516483517,37,28,9,0.15416666666666667,0.208955223880597,0.08490566037735849,130,46,84,325.0,115.0,210.0,3.0,0,0,0
2022-03-18,4,326,['Bpod6'],307,183,124,177,88,89,106,66,118,90,28,0.5765472312703583,0.4808743169398907,0.717741935483871,295,178,117,126,169,0.6,0.4943820224719101,0.7606837606837606,0.6,0.26630173821185055,0.8412698412698413,0.3905325443786982,0.45073729689114306,12,5,7,0.03908794788273615,0.0273224043715847,0.056451612903225805,177,88,89,442.5,220.0,222.5,3.0,0,0,0
2022-03-30,2,326,['Bpod6'],200,98,102,91,70,21,47,8,78,18,60,0.455,0.7142857142857143,0.20588235294117646,105,82,23,50,55,0.8666666666666667,0.8536585365853658,0.9130434782608695,0.8666666666666667,0.05938494167550368,0.94,0.14545454545454545,0.7945454545454544,95,16,79,0.475,0.16326530612244897,0.7745098039215687,105,82,23,262.5,205.0,57.5,3.0,0,0,0
2022-03-31,3,326,['Bpod6'],400,202,198,158,69,89,88,55,143,83,60,0.395,0.3415841584158416,0.4494949494949495,290,149,141,136,154,0.5448275862068965,0.46308724832214765,0.6312056737588653,0.5448275862068965,0.16811842543671762,0.6470588235294118,0.35714285714285715,0.28991596638655465,110,53,57,0.275,0.2623762376237624,0.2878787878787879,290,149,141,725.0,372.5,352.5,3.0,0,0,0
2022-04-04,0,326,['Bpod6'],210,107,103,119,72,47,68,46,81,33,48,0.5666666666666667,0.6728971962616822,0.4563106796116505,196,104,92,90,106,0.6071428571428571,0.6923076923076923,0.5108695652173914,0.6071428571428571,-0.18143812709030094,0.7555555555555555,0.4339622641509434,0.3215932914046121,14,3,11,0.06666666666666667,0.028037383177570093,0.10679611650485436,196,104,92,490.0,260.0,230.0,3.0,0,0,0
2022-04-05,1,326,['Bpod6'],311,156,155,162,44,118,91,70,140,107,33,0.5209003215434084,0.28205128205128205,0.7612903225806451,302,151,151,154,148,0.5364238410596026,0.2913907284768212,0.7814569536423841,0.5364238410596026,0.4900662251655629,0.5909090909090909,0.47297297297297297,0.11793611793611797,9,5,4,0.028938906752411574,0.03205128205128205,0.025806451612903226,302,151,151,755.0,377.5,377.5,3.0,0,0,0
2022-04-06,2,326,['Bpod6'],89,55,34,35,15,20,20,14,21,21,0,0.39325842696629215,0.2727272727272727,0.5882352941176471,56,36,20,25,31,0.625,0.4166666666666667,1.0,0.625,0.5833333333333333,0.8,0.45161290322580644,0.3483870967741936,33,19,14,0.3707865168539326,0.34545454545454546,0.4117647058823529,35,15,20,87.5,37.5,50.0,3.0,0,0,0
2022-04-07,3,326,['Bpod6'],251,129,122,105,34,71,71,22,72,57,15,0.41832669322709165,0.26356589147286824,0.5819672131147541,177,91,86,83,93,0.5932203389830508,0.37362637362637363,0.8255813953488372,0.5932203389830508,0.4519550217224636,0.8554216867469879,0.23655913978494625,0.6188625469620417,74,38,36,0.2948207171314741,0.29457364341085274,0.29508196721311475,105,34,71,262.5,85.0,177.5,3.0,0,0,0
2022-04-08,4,326,['Bpod6'],411,194,217,227,96,131,180,35,159,90,69,0.5523114355231143,0.4948453608247423,0.6036866359447005,386,186,200,197,189,0.5880829015544041,0.5161290322580645,0.655,0.5880829015544041,0.13887096774193552,0.9137055837563451,0.18518518518518517,0.7285203985711599,25,8,17,0.06082725060827251,0.041237113402061855,0.07834101382488479,227,96,131,567.5,240.0,327.5,3.0,0,0,0
2022-04-26,1,326,['Bpod6'],69,26,43,17,3,14,13,0,23,13,10,0.2463768115942029,0.11538461538461539,0.32558139534883723,40,16,24,24,16,0.425,0.1875,0.5833333333333334,0.425,0.39583333333333337,0.5416666666666666,0.0,0.5416666666666666,29,10,19,0.42028985507246375,0.38461538461538464,0.4418604651162791,17,3,14,42.5,7.5,35.0,4.0,0,0,0
2022-04-27,2,326,['Bpod6'],229,145,84,58,7,51,40,8,105,96,9,0.25327510917030566,0.04827586206896552,0.6071428571428571,163,103,60,54,108,0.3558282208588957,0.06796116504854369,0.85,0.3558282208588957,0.7820388349514563,0.7407407407407407,0.07407407407407407,0.6666666666666666,66,42,24,0.28820960698689957,0.2896551724137931,0.2857142857142857,58,7,51,145.0,17.5,127.5,4.0,0,0,0
2022-04-29,4,326,['Bpod6'],200,124,76,40,9,31,23,6,47,42,5,0.2,0.07258064516129033,0.40789473684210525,87,51,36,31,56,0.45977011494252873,0.17647058823529413,0.8611111111111112,0.45977011494252873,0.684640522875817,0.7419354838709677,0.10714285714285714,0.6347926267281107,113,73,40,0.565,0.5887096774193549,0.5263157894736842,40,9,31,100.0,22.5,77.5,4.0,0,0,0
