Dates,DoW,Subject,Board,Trials,TrialsLeft,TrialsRight,Hits,HitsLeft,HitsRight,HitsRep,HitsAlt,Errors,ErrorsLeft,ErrorsRight,Performance,PerformanceLeft,PerformanceRight,Responses,ResponsesLeft,ResponsesRight,Repetitions,Alternations,Accuracy,AccuracyLeft,AccuracyRight,AccMaxEvi,LateralBias,AccuracyRep,AccuracyAlt,RepBias,Misses,MissesLeft,MissesRight,MissRate,MissRateLeft,MissRateRight,Rewards,RewardsLeft,RewardsRight,Water,WaterLeft,WaterRight,Stage,SoundsMismatch,NoSound,MessageCount
2022-02-04,4,333,['Bpod5'],541,265,276,497,255,242,263,233,42,9,33,0.9186691312384473,0.9622641509433962,0.8768115942028986,539,264,275,266,272,0.922077922077922,0.9659090909090909,0.88,0.922077922077922,-0.08590909090909093,0.9887218045112782,0.8566176470588235,0.13210415745245474,2,1,1,0.0036968576709796672,0.0037735849056603774,0.0036231884057971015,497,255,242,1242.5,637.5,605.0,3,0,0,0
2022-02-07,0,333,['Bpod5'],431,211,220,416,210,206,223,192,15,1,14,0.9651972157772621,0.995260663507109,0.9363636363636364,431,211,220,223,207,0.9651972157772621,0.995260663507109,0.9363636363636364,0.9651972157772621,-0.05889702714347256,1.0,0.927536231884058,0.07246376811594202,0,0,0,0.0,0.0,0.0,416,210,206,1040.0,525.0,515.0,3,0,0,0
2022-02-09,2,333,['Bpod5'],496,234,262,464,231,233,247,215,31,3,28,0.9354838709677419,0.9871794871794872,0.8893129770992366,495,234,261,253,241,0.9373737373737374,0.9871794871794872,0.89272030651341,0.9373737373737374,-0.09445918066607728,0.9762845849802372,0.8921161825726142,0.08416840240762302,1,0,1,0.0020161290322580645,0.0,0.003816793893129771,464,231,233,1160.0,577.5,582.5,3,0,0,0
2022-02-10,3,333,['Bpod5'],481,248,233,447,236,211,235,209,32,11,21,0.9293139293139293,0.9516129032258065,0.9055793991416309,479,247,232,239,239,0.9331941544885177,0.9554655870445344,0.9094827586206896,0.9437229437229437,-0.045982828423844824,0.9832635983263598,0.8744769874476988,0.10878661087866104,2,1,1,0.004158004158004158,0.004032258064516129,0.004291845493562232,447,236,211,1117.5,590.0,527.5,4,0,0,0
2022-02-11,4,333,['Bpod5'],475,224,251,451,210,241,217,233,24,14,10,0.9494736842105264,0.9375,0.9601593625498008,475,224,251,226,248,0.9494736842105264,0.9375,0.9601593625498008,0.9814814814814815,0.022659362549800832,0.9601769911504425,0.9395161290322581,0.02066086211818441,0,0,0,0.0,0.0,0.0,451,210,241,1127.5,525.0,602.5,4,0,0,0
2022-02-14,0,333,['Bpod5'],385,202,183,376,198,178,196,179,9,4,5,0.9766233766233766,0.9801980198019802,0.9726775956284153,385,202,183,197,187,0.9766233766233766,0.9801980198019802,0.9726775956284153,0.9941690962099126,-0.00752042417356491,0.9949238578680203,0.9572192513368984,0.03770460653112184,0,0,0,0.0,0.0,0.0,376,198,178,940.0,495.0,445.0,4,0,0,0
2022-02-15,1,333,['Bpod5'],447,210,237,422,200,222,232,189,25,10,15,0.9440715883668904,0.9523809523809523,0.9367088607594937,447,210,237,234,212,0.9440715883668904,0.9523809523809523,0.9367088607594937,0.9972375690607734,-0.01567209162145866,0.9914529914529915,0.8915094339622641,0.09994355749072736,0,0,0,0.0,0.0,0.0,422,200,222,1055.0,500.0,555.0,4,0,0,0
2022-02-16,2,333,['Bpod5'],592,279,313,538,267,271,271,263,51,12,39,0.9087837837837838,0.956989247311828,0.865814696485623,589,279,310,276,312,0.9134125636672326,0.956989247311828,0.8741935483870967,0.9612903225806452,-0.08279569892473126,0.9818840579710145,0.842948717948718,0.13893534002229657,3,0,3,0.005067567567567568,0.0,0.009584664536741214,538,267,271,1345.0,667.5,677.5,4,0,0,0
2022-02-21,0,333,['Bpod5'],465,241,224,430,240,190,229,200,34,1,33,0.9247311827956989,0.995850622406639,0.8482142857142857,464,241,223,235,228,0.9267241379310345,0.995850622406639,0.852017937219731,0.968503937007874,-0.14383268518690806,0.9744680851063829,0.8771929824561403,0.09727510265024264,1,0,1,0.002150537634408602,0.0,0.004464285714285714,430,240,190,1075.0,600.0,475.0,4,0,0,0
2022-02-22,1,333,['Bpod5'],516,256,260,479,250,229,264,214,37,6,31,0.9282945736434108,0.9765625,0.8807692307692307,516,256,260,271,244,0.9282945736434108,0.9765625,0.8807692307692307,0.9775,-0.09579326923076925,0.974169741697417,0.8770491803278688,0.09712056136954816,0,0,0,0.0,0.0,0.0,479,250,229,1197.5,625.0,572.5,4,0,0,0
2022-02-23,2,333,['Bpod5'],719,355,364,672,334,338,355,316,47,21,26,0.9346314325452016,0.9408450704225352,0.9285714285714286,719,355,364,365,353,0.9346314325452016,0.9408450704225352,0.9285714285714286,0.9796264855687606,-0.012273641851106576,0.9726027397260274,0.8951841359773371,0.07741860374869025,0,0,0,0.0,0.0,0.0,672,334,338,1680.0,835.0,845.0,4,0,0,0
2022-02-24,3,333,['Bpod5'],554,253,301,504,239,265,263,239,41,8,33,0.9097472924187726,0.9446640316205533,0.8803986710963455,545,247,298,276,269,0.9247706422018349,0.9676113360323887,0.889261744966443,0.9836448598130841,-0.07834959106594575,0.9528985507246377,0.8884758364312267,0.06442271429341095,9,6,3,0.016245487364620937,0.023715415019762844,0.009966777408637873,504,239,265,1260.0,597.5,662.5,4,0,0,0
2022-02-25,4,333,['Bpod5'],351,184,167,329,179,150,177,151,22,5,17,0.9373219373219374,0.9728260869565217,0.8982035928143712,351,184,167,182,168,0.9373219373219374,0.9728260869565217,0.8982035928143712,0.9921568627450981,-0.0746224941421505,0.9725274725274725,0.8988095238095238,0.07371794871794868,0,0,0,0.0,0.0,0.0,329,179,150,822.5,447.5,375.0,4,0,0,0
2022-02-28,0,333,['Bpod5'],693,362,331,634,350,284,328,304,58,11,47,0.9148629148629148,0.9668508287292817,0.8580060422960725,692,361,331,337,354,0.9161849710982659,0.9695290858725761,0.8580060422960725,0.9744525547445255,-0.11152304357650367,0.973293768545994,0.8587570621468926,0.1145367063991014,1,1,0,0.001443001443001443,0.0027624309392265192,0.0,634,350,284,1585.0,875.0,710.0,4,0,0,0
2022-03-01,1,333,['Bpod5'],664,347,317,578,302,276,332,242,76,39,37,0.8704819277108434,0.8703170028818443,0.8706624605678234,654,341,313,345,309,0.8837920489296636,0.8856304985337243,0.8817891373801917,0.9580838323353293,-0.0038413611535326186,0.9623188405797102,0.7831715210355987,0.17914731954411145,10,6,4,0.015060240963855422,0.01729106628242075,0.012618296529968454,578,302,276,1445.0,755.0,690.0,4,0,0,0
2022-03-02,2,333,['Bpod5'],538,286,252,470,249,221,255,213,59,32,27,0.8736059479553904,0.8706293706293706,0.876984126984127,529,281,248,267,262,0.888468809073724,0.8861209964412812,0.8911290322580645,0.9753694581280788,0.005008035816783329,0.9550561797752809,0.8129770992366412,0.1420790805386397,9,5,4,0.016728624535315983,0.017482517482517484,0.015873015873015872,470,249,221,1175.0,622.5,552.5,4,0,0,0
2022-03-03,3,333,['Bpod5'],398,192,206,340,170,170,176,163,55,21,34,0.8542713567839196,0.8854166666666666,0.8252427184466019,395,191,204,188,206,0.8607594936708861,0.8900523560209425,0.8333333333333334,0.9642857142857143,-0.05671902268760909,0.9361702127659575,0.7912621359223301,0.1449080768436274,3,1,2,0.007537688442211055,0.005208333333333333,0.009708737864077669,340,170,170,850.0,425.0,425.0,4,0,0,0
2022-03-04,4,333,['Bpod5'],461,214,247,414,191,223,222,188,32,17,15,0.8980477223427332,0.8925233644859814,0.902834008097166,446,208,238,231,214,0.9282511210762332,0.9182692307692307,0.9369747899159664,0.9968553459119497,0.018705559146735662,0.961038961038961,0.8785046728971962,0.08253428814176478,15,6,9,0.03253796095444685,0.028037383177570093,0.03643724696356275,414,191,223,1035.0,477.5,557.5,4,0,0,0
2022-03-07,0,333,['Bpod5'],569,292,277,507,269,238,268,238,53,19,34,0.8910369068541301,0.9212328767123288,0.8592057761732852,560,288,272,281,279,0.9053571428571429,0.9340277777777778,0.875,0.98,-0.05902777777777779,0.9537366548042705,0.8530465949820788,0.1006900598221917,9,4,5,0.015817223198594025,0.0136986301369863,0.018050541516245487,507,269,238,1267.5,672.5,595.0,4,0,0,0
2022-03-08,1,333,['Bpod5'],749,375,374,687,341,346,344,337,51,30,21,0.9172229639519359,0.9093333333333333,0.9251336898395722,738,371,367,366,371,0.9308943089430894,0.9191374663072777,0.9427792915531336,0.9834862385321101,0.023641825245855896,0.9398907103825137,0.9083557951482479,0.03153491523426577,11,4,7,0.014686248331108143,0.010666666666666666,0.01871657754010695,687,341,346,1717.5,852.5,865.0,4,0,0,0
2022-03-09,2,333,['Bpod5'],465,248,217,420,232,188,246,173,45,16,29,0.9032258064516129,0.9354838709677419,0.8663594470046083,465,248,217,253,211,0.9032258064516129,0.9354838709677419,0.8663594470046083,0.9694189602446484,-0.06912442396313356,0.9723320158102767,0.8199052132701422,0.15242680254013452,0,0,0,0.0,0.0,0.0,420,232,188,1050.0,580.0,470.0,4,0,0,0
2022-03-10,3,333,['Bpod5'],551,261,290,472,215,257,241,229,70,42,28,0.8566243194192378,0.8237547892720306,0.8862068965517241,542,257,285,268,274,0.8708487084870848,0.8365758754863813,0.9017543859649123,0.9333333333333333,0.06517851047853096,0.8992537313432836,0.8357664233576643,0.0634873079856193,9,4,5,0.016333938294010888,0.01532567049808429,0.017241379310344827,472,215,257,1180.0,537.5,642.5,4,0,0,0
2022-03-11,4,333,['Bpod5'],448,220,228,330,175,155,188,134,85,24,61,0.7366071428571429,0.7954545454545454,0.6798245614035088,415,199,216,214,200,0.7951807228915663,0.8793969849246231,0.7175925925925926,0.8694158075601375,-0.1618043923320306,0.8785046728971962,0.67,0.2085046728971962,33,21,12,0.07366071428571429,0.09545454545454546,0.05263157894736842,330,175,155,825.0,437.5,387.5,4,0,0,0
2022-03-29,1,333,['Bpod5'],208,100,108,144,76,68,70,64,21,4,17,0.6923076923076923,0.76,0.6296296296296297,165,80,85,77,88,0.8727272727272727,0.95,0.8,0.8954248366013072,-0.1499999999999999,0.9090909090909091,0.7272727272727273,0.18181818181818177,43,20,23,0.20673076923076922,0.2,0.21296296296296297,144,76,68,360.0,190.0,170.0,4,0,0,0
2022-03-30,2,333,['Bpod5'],278,145,133,245,126,119,127,117,24,16,8,0.8812949640287769,0.8689655172413793,0.8947368421052632,269,142,127,133,136,0.9107806691449815,0.8873239436619719,0.937007874015748,0.9497716894977168,0.04968393035377616,0.9548872180451128,0.8602941176470589,0.09459310039805391,9,3,6,0.03237410071942446,0.020689655172413793,0.045112781954887216,245,126,119,612.5,315.0,297.5,4,0,0,0
2022-03-31,3,333,['Bpod5'],400,206,194,335,181,154,181,150,55,24,31,0.8375,0.8786407766990292,0.7938144329896907,390,205,185,191,199,0.8589743589743589,0.8829268292682927,0.8324324324324325,0.96,-0.05049439683586021,0.9476439790575916,0.7537688442211056,0.193875134836486,10,1,9,0.025,0.0048543689320388345,0.04639175257731959,335,181,154,837.5,452.5,385.0,4,0,0,0
2022-04-01,4,333,['Bpod5'],517,254,263,439,196,243,226,211,69,54,15,0.8491295938104448,0.7716535433070866,0.9239543726235742,508,250,258,253,255,0.8641732283464567,0.784,0.9418604651162791,1.0,0.15786046511627905,0.8932806324110671,0.8274509803921568,0.06582965201891033,9,4,5,0.017408123791102514,0.015748031496062992,0.019011406844106463,439,196,243,1097.5,490.0,607.5,4,0,0,0
2022-04-04,0,333,['Bpod5'],497,245,252,403,199,204,212,187,85,42,43,0.8108651911468813,0.8122448979591836,0.8095238095238095,488,241,247,235,253,0.8258196721311475,0.8257261410788381,0.8259109311740891,0.9722222222222222,0.00018479009525096401,0.902127659574468,0.7391304347826086,0.1629972247918594,9,4,5,0.018108651911468814,0.0163265306122449,0.01984126984126984,403,199,204,1007.5,497.5,510.0,4,0,0,0
2022-04-05,1,333,['Bpod5'],570,300,270,444,262,182,237,201,113,32,81,0.7789473684210526,0.8733333333333333,0.674074074074074,557,294,263,275,282,0.7971274685816876,0.891156462585034,0.6920152091254753,0.9395348837209302,-0.1991412534595587,0.8618181818181818,0.7127659574468085,0.14905222437137333,13,6,7,0.02280701754385965,0.02,0.025925925925925925,444,262,182,1110.0,655.0,455.0,4,0,0,0
2022-04-06,2,333,['Bpod5'],318,150,168,258,127,131,154,101,50,21,29,0.8113207547169812,0.8466666666666667,0.7797619047619048,308,148,160,163,145,0.8376623376623377,0.8581081081081081,0.81875,0.9714285714285714,-0.039358108108108136,0.9447852760736196,0.696551724137931,0.24823355193568863,10,2,8,0.031446540880503145,0.013333333333333334,0.047619047619047616,258,127,131,645.0,317.5,327.5,4,0,0,0
2022-04-07,3,333,['Bpod5'],345,186,159,256,159,97,151,94,63,15,48,0.7420289855072464,0.8548387096774194,0.610062893081761,319,174,145,166,153,0.8025078369905956,0.9137931034482759,0.6689655172413793,0.951048951048951,-0.2448275862068966,0.9096385542168675,0.6143790849673203,0.29525946924954716,26,12,14,0.07536231884057971,0.06451612903225806,0.0880503144654088,256,159,97,640.0,397.5,242.5,4,0,0,0
2022-04-08,4,333,['Bpod5'],570,282,288,458,223,235,220,231,97,54,43,0.8035087719298246,0.7907801418439716,0.8159722222222222,555,277,278,251,304,0.8252252252252252,0.8050541516245487,0.8453237410071942,0.9948979591836735,0.040269589382645465,0.8764940239043825,0.7598684210526315,0.11662560285175094,15,5,10,0.02631578947368421,0.01773049645390071,0.034722222222222224,458,223,235,1145.0,557.5,587.5,4,0,0,0
2022-04-26,1,333,['Bpod5'],126,62,64,61,45,16,36,13,23,5,18,0.48412698412698413,0.7258064516129032,0.25,84,50,34,47,36,0.7261904761904762,0.9,0.47058823529411764,0.7261904761904762,-0.4294117647058824,0.7659574468085106,0.3611111111111111,0.40484633569739953,42,12,30,0.3333333333333333,0.1935483870967742,0.46875,61,45,16,152.5,112.5,40.0,4,0,0,0
2022-04-27,2,333,['Bpod5'],97,47,50,54,30,24,20,31,17,5,12,0.5567010309278351,0.6382978723404256,0.48,71,35,36,25,46,0.7605633802816901,0.8571428571428571,0.6666666666666666,0.7605633802816901,-0.19047619047619047,0.8,0.6739130434782609,0.12608695652173918,26,12,14,0.26804123711340205,0.2553191489361702,0.28,54,30,24,135.0,75.0,60.0,4,0,0,0
2022-04-28,3,333,['Bpod5'],209,116,93,165,90,75,93,67,32,21,11,0.7894736842105263,0.7758620689655172,0.8064516129032258,197,111,86,101,96,0.8375634517766497,0.8108108108108109,0.872093023255814,0.8579234972677595,0.06128221244500309,0.9207920792079208,0.6979166666666666,0.2228754125412542,12,5,7,0.05741626794258373,0.04310344827586207,0.07526881720430108,165,90,75,412.5,225.0,187.5,4,0,0,0
2022-04-29,4,333,['Bpod5'],443,210,233,288,163,125,165,113,117,31,86,0.6501128668171557,0.7761904761904762,0.5364806866952789,405,194,211,192,213,0.7111111111111111,0.8402061855670103,0.5924170616113744,0.739010989010989,-0.2477891239556359,0.859375,0.5305164319248826,0.3288585680751174,38,16,22,0.08577878103837472,0.0761904761904762,0.0944206008583691,288,163,125,720.0,407.5,312.5,4,0,0,0
