Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
10,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,50.660913,55.001617,4.3407040000000015,2.8206,3.3406,0.52,3.0707,3.3243,0.25360000000000005,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[0.030500000000000006, 3.3593, 3.3714, 4.2924, 4.3314]","[0.0221, 0.0325, 3.3683, 4.082, 4.3289]",[3.3243],[0.038200000000000005],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,5,36004,5,1.8.2,005_stage_training_v5_20240306-182600,2024-03-06,18:26:12.718677,19:01:56.143367
11,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,55.016613,59.364017,4.347403999999997,2.8206,3.3473,0.5267,3.0707,3.3310000000000004,0.2603,iaa,iaa,1,,0,0,1,1,70.0,70.0,[0.0122],[0.0129],[3.3310000000000004],[0.0191],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,5,36004,5,1.8.2,005_stage_training_v5_20240306-182600,2024-03-06,18:26:12.718677,19:01:56.143367
12,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,59.376213,63.729117,4.352904000000001,2.8206,3.3528,0.5322,3.0707,3.3365,0.26580000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.5937, 3.5944000000000003, 3.6422, 3.752]","[3.5938000000000003, 3.5951, 3.7193, 3.8187]",[3.3365],[0.0235],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,5,36004,5,1.8.2,005_stage_training_v5_20240306-182600,2024-03-06,18:26:12.718677,19:01:56.143367
13,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,63.740013,68.098617,4.358604000000007,2.8206,3.3585000000000003,0.5379,3.0707,3.3422,0.2715000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[3.3924000000000003],[3.4002000000000003],"[3.3422, 4.0661000000000005]","[0.028200000000000006, 3.4756, 4.1066]",0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,5,36004,5,1.8.2,005_stage_training_v5_20240306-182600,2024-03-06,18:26:12.718677,19:01:56.143367
14,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,68.127113,72.467617,4.34050400000001,2.8206,3.3404000000000003,0.5198,3.0707,3.3241,0.2534000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.1581, 4.1585, 4.1589]","[4.1583000000000006, 4.1587000000000005, 4.159]",[3.3241],[],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,5,36004,5,1.8.2,005_stage_training_v5_20240306-182600,2024-03-06,18:26:12.718677,19:01:56.143367
15,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,72.480613,76.72031700000002,4.239703999999989,2.8206,3.2396000000000003,0.419,3.0707,3.2233,0.15260000000000007,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[0.1416, 3.2775000000000003, 3.2896, 3.3013000000000003]","[0.1422, 3.2842, 3.2996000000000003]","[3.2233, 3.2352000000000003]","[0.1719, 3.2323]",0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,5,36004,5,1.8.2,005_stage_training_v5_20240306-182600,2024-03-06,18:26:12.718677,19:01:56.143367
16,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,76.733013,81.067417,4.334404000000006,2.8206,3.3343000000000003,0.5137,3.0707,3.318,0.2473000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[0.0548, 3.3729, 3.3829, 3.3953]","[0.0533, 0.0632, 3.3734, 3.3902, 3.4012]","[3.318, 3.3277]","[0.0656, 3.3217000000000003]",0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,5,36004,5,1.8.2,005_stage_training_v5_20240306-182600,2024-03-06,18:26:12.718677,19:01:56.143367
17,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,81.084514,85.435117,4.350603000000007,2.8206,3.3505000000000003,0.5299,3.0707,3.3342,0.2635000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3342, 3.8419]","[0.0066, 3.8417, 3.8422]",0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,5,36004,5,1.8.2,005_stage_training_v5_20240306-182600,2024-03-06,18:26:12.718677,19:01:56.143367
18,1,1.0,0,0,1,0,,1.0,,,0,85.451814,99.532117,14.080303,2.8206,13.0802,10.2596,3.0707,13.0707,10.0,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],[],[],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,5,36004,5,1.8.2,005_stage_training_v5_20240306-182600,2024-03-06,18:26:12.718677,19:01:56.143367
19,1,,0,0,1,0,,,,,0,99.555013,113.635317,14.080303999999998,2.8206,13.0802,10.2596,3.0707,13.0707,10.0,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,5,36004,5,1.8.2,005_stage_training_v5_20240306-182600,2024-03-06,18:26:12.718677,19:01:56.143367
20,0,,0,0,0,1,0.0,,1.0,,1,113.65741299999999,133.151117,19.493703999999994,2.8181000000000003,18.4936,15.6755,3.0682,8.4841,5.4159,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],"[8.4841, 8.5172, 8.5219, 8.522400000000001, 10.0507]","[8.517000000000001, 8.5173, 8.522, 8.5327, 10.1308]",0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,5,36004,5,1.8.2,005_stage_training_v5_20240306-182600,2024-03-06,18:26:12.718677,19:01:56.143367
21,0,0.0,1,0,0,1,0.0,0.0,0.0,0.0,1,133.171413,138.534317,5.362903999999986,2.8181000000000003,4.3628,1.5446999999999995,3.0682,3.3622,0.29400000000000004,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.3466000000000005, 4.3804, 4.4195, 4.5338, 4.6184, 4.7894000000000005]","[4.3753, 4.4064000000000005, 4.431, 4.5969000000000015, 4.7837000000000005, 4.8271000000000015]","[3.3622, 3.3744, 3.3872, 4.8875]","[3.3681, 3.3815, 4.7799000000000005]",0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,5,36004,5,1.8.2,005_stage_training_v5_20240306-182600,2024-03-06,18:26:12.718677,19:01:56.143367
22,0,1.0,0,0,1,0,,0.0,,,0,138.55101299999998,152.628817,14.077803999999983,2.8181000000000003,13.0777,10.2596,3.0682,13.0682,10.0,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[],[],[],[0.021],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,5,36004,5,1.8.2,005_stage_training_v5_20240306-182600,2024-03-06,18:26:12.718677,19:01:56.143367
23,0,,0,0,0,1,0.0,,1.0,,1,152.656413,166.95971699999996,14.303304000000026,2.8181000000000003,13.3032,10.4851,3.0682,3.2937000000000003,0.22550000000000026,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],"[2.81, 2.8687, 2.8706, 3.2937000000000003, 3.2941000000000003, 3.2943, 3.3631, 3.3706, 3.3713, 3.3727, 6.5282, 6.5284, 6.5342, 6.5346, 6.537800000000002, 6.537999999999999, 6.538200000000002, 6.5389, 6.5393, 6.541, 6.5431, 6.5435, 6.5445, 6.5452, 7.711, 7.711200000000002, 7.7117, 7.7120000000000015, 7.725, 7.725700000000002, 7.7263, 7.9999, 8.0015, 8.0036, 8.0042, 8.0068, 8.095600000000001, 8.0958, 8.0968, 8.099300000000001, 8.1365, 8.1435, 8.1441, 8.1462, 8.1473, 8.1493, 8.1502, 8.1507, 8.1514, 8.151900000000001, 8.1525, 8.1536, 11.7039, 11.7053, 11.709, 11.7286, 11.7297, 11.73, 11.7311, 11.7322, 11.7324, 11.7326, 11.7579, 11.7606, 11.7643, 12.4646, 12.4659, 12.4856, 12.4859, 12.4863, 12.4867, 12.4871, 12.4877, 12.4882, 12.4901, 12.4914, 12.4927, 12.4929, 12.4934, 12.494000000000002, 12.4946, 12.4962, 12.7001, 12.8427, 13.0603, 13.0606, 13.0614, 13.0623, 13.0667, 13.0676, 13.0685, 13.0687, 13.0694, 13.0698, 13.0704, 13.0716, 13.1028, 13.103, 13.1066, 13.1099, 13.462000000000002, 13.4628, 13.4645, 13.4647, 13.4657, 13.4768, 13.4805, 13.4808, 13.4825, 13.4833, 13.484100000000002, 13.4844, 13.4851, 13.4866, 13.4875, 13.4898, 13.4922, 13.4928, 13.4936, 13.4945, 13.4949, 13.4956, 13.4973, 13.593, 13.5973, 13.5979, 13.5998, 13.6019, 13.7755, 13.7762, 13.777, 13.7798, 13.7807, 13.7809, 13.7825, 13.7831, 13.7839, 13.9194, 13.92, 13.9211, 13.9215, 13.9219, 13.9222, 13.9225, 13.9233, 13.9237, 13.9241, 13.9249, 13.9252, 13.9258, 13.9268, 13.9271, 13.9274, 13.9293, 13.9727, 13.9734, 13.974200000000002, 13.98, 13.9805, 13.9945, 14.004, 14.0199, 14.0201, 14.0206, 14.0223, 14.0239, 14.0244, 14.0249, 14.0264, 14.0272, 14.0299, 14.0303, 14.0307, 14.030999999999999, 14.0316, 14.032, 14.0322, 14.0332, 14.034400000000002, 14.0353, 14.0365, 14.0369, 14.0372, 14.0381, 14.0391, 14.04, 14.040999999999999, 14.0416, 14.0423, 14.0426, 14.0449, 14.0452, 14.0455, 14.0457, 14.0478, 14.0489, 14.0498, 14.05, 14.0502, 14.0507, 14.0517, 14.0525, 14.0528, 14.0533, 14.0536, 14.0545, 14.0552, 14.0563, 14.0584, 14.059, 14.0594, 14.0601, 14.0612, 14.0616, 14.0618, 14.0622, 14.062600000000002, 14.0635, 14.0642, 14.0648, 14.0653, 14.0656, 14.0663, 14.0678, 14.0682, 14.0684, 14.0691, 14.0694, 14.07, 14.0707, 14.071000000000002, 14.0716, 14.072, 14.0759, 14.0769, 14.0775, 14.0785, 14.079, 14.0795, 14.08, 14.0806, 14.0812, 14.0818, 14.0821, 14.0828, 14.0993, 14.1009, 14.1027, 14.1034, 14.1038, 14.1045, 14.1054, 14.1056, 14.1061, 14.1067, 14.1069, 14.1075, 14.1077, 14.107999999999999, 14.1084, 14.1088, 14.2468, 14.2483, 14.2489, 14.2525, 14.2627, 14.2637, 14.2647, 14.2655, 14.2659, 14.2675, 14.2679, 14.2681, 14.2689, 14.2695, 14.2698, 14.2705, 14.2711, 14.2716, 14.2726, 14.2735, 14.2741, 14.2807, 14.2811, 14.2816, 14.2828, 14.2834, 14.2836, 14.2839, 14.2848, 14.2896, 14.2909, 14.292800000000002]","[2.8598000000000003, 2.8696, 2.9211, 3.2938, 3.2942, 3.2945, 3.3705000000000003, 3.3711, 3.3714, 6.265700000000002, 6.5283000000000015, 6.5341000000000005, 6.5344000000000015, 6.5349, 6.5379000000000005, 6.5381, 6.5388, 6.5392, 6.5409000000000015, 6.542999999999999, 6.5434, 6.543900000000002, 6.5448, 7.7109, 7.7111, 7.711600000000002, 7.7118, 7.7122, 7.7251, 7.7262, 7.9998, 8.001000000000001, 8.0017, 8.0037, 8.0067, 8.095500000000001, 8.0957, 8.0966, 8.0984, 8.099400000000001, 8.1433, 8.1439, 8.1446, 8.1463, 8.147400000000001, 8.1498, 8.1503, 8.1509, 8.1518, 8.152000000000001, 8.153500000000001, 8.1617, 11.704, 11.7054, 11.7091, 11.7287, 11.7298, 11.7301, 11.7315, 11.7323, 11.7325, 11.7328, 11.758, 11.7607, 11.7644, 12.4647, 12.4663, 12.4857, 12.4862, 12.4864, 12.4869, 12.4872, 12.4881, 12.49, 12.491, 12.4922, 12.4928, 12.4931, 12.4938, 12.4945, 12.4959, 12.4965, 12.7339, 12.853, 13.0605, 13.0607, 13.0622, 13.0666, 13.0675, 13.0677, 13.0686, 13.0693, 13.0697, 13.0702, 13.0715, 13.1027, 13.1029, 13.1044, 13.1068, 13.11, 13.4621, 13.4631, 13.4646, 13.4648, 13.4658, 13.477, 13.4807, 13.481, 13.4826, 13.4834, 13.4842, 13.4847, 13.4852, 13.4874, 13.4896, 13.4921, 13.4927, 13.4935, 13.4942, 13.4948, 13.4951, 13.4957, 13.4974, 13.593100000000002, 13.5974, 13.597999999999999, 13.6017, 13.7754, 13.7761, 13.7769, 13.7797, 13.780600000000002, 13.7808, 13.7824, 13.7826, 13.7834, 13.784, 13.9196, 13.9207, 13.9214, 13.9217, 13.9221, 13.9223, 13.923, 13.9234, 13.924, 13.9248, 13.925, 13.9253, 13.9267, 13.927, 13.9273, 13.9292, 13.9726, 13.9733, 13.974, 13.9799, 13.980300000000002, 13.9944, 14.0039, 14.0196, 14.02, 14.0205, 14.0221, 14.0236, 14.0243, 14.0246, 14.025, 14.0266, 14.0274, 14.03, 14.030600000000002, 14.0309, 14.0314, 14.0319, 14.0321, 14.0329, 14.0341, 14.0352, 14.0362, 14.0366, 14.0371, 14.038, 14.0382, 14.0396, 14.0408, 14.0413, 14.0422, 14.0424, 14.0447, 14.045, 14.0454, 14.0456, 14.0458, 14.0479, 14.0491, 14.0499, 14.0501, 14.0506, 14.0516, 14.0524, 14.052700000000002, 14.0532, 14.0535, 14.054, 14.0551, 14.0562, 14.0582, 14.0586, 14.0591, 14.0598, 14.0609, 14.0613, 14.0617, 14.0621, 14.0623, 14.0634, 14.0638, 14.0647, 14.064900000000002, 14.0655, 14.065999999999999, 14.0664, 14.0681, 14.0683, 14.068700000000002, 14.0692, 14.0699, 14.0702, 14.0709, 14.0715, 14.0719, 14.0756, 14.0765, 14.0774, 14.0783, 14.0788, 14.0792, 14.0796, 14.0802, 14.0807, 14.0816, 14.082, 14.0825, 14.083, 14.0994, 14.100999999999999, 14.1028, 14.1036, 14.1041, 14.1046, 14.1055, 14.1057, 14.1062, 14.106800000000002, 14.1071, 14.1076, 14.1078, 14.1082, 14.1085, 14.1093, 14.2469, 14.2484, 14.249, 14.2526, 14.2628, 14.2638, 14.2648, 14.2657, 14.2672, 14.2677, 14.267999999999999, 14.2686, 14.2692, 14.2696, 14.2702, 14.2706, 14.2715, 14.2725, 14.2733, 14.2736, 14.2742, 14.2809, 14.2812, 14.2818, 14.283, 14.2835, 14.2838, 14.284, 14.2849, 14.2898, 14.2911, 14.2929]",0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,5,36004,5,1.8.2,005_stage_training_v5_20240306-182600,2024-03-06,18:26:12.718677,19:01:56.143367
24,0,0.0,1,0,0,1,0.0,0.0,0.0,0.0,1,166.985613,175.24651699999995,8.260904000000009,2.8181000000000003,7.2608000000000015,4.4427,3.0682,6.6709000000000005,3.6027000000000005,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[0.17900000000000002, 0.1825, 0.1853, 7.2446, 7.5769, 7.6896, 7.7923, 7.9095, 8.0312, 8.1707]","[0.1804, 0.1827, 0.1951, 7.2963, 7.642, 7.773700000000002, 7.8927, 8.0114, 8.1681, 8.2432]","[0.122, 0.131, 0.1312, 6.6709000000000005, 7.0537, 7.056]","[0.1268, 0.1311, 0.1948, 6.7161, 7.053999999999999]",0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,5,36004,5,1.8.2,005_stage_training_v5_20240306-182600,2024-03-06,18:26:12.718677,19:01:56.143367
